   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15122	6102	1522	2383	164	779	491	792	1283	12233	80.8954
Kawkhali	10519	3639	543	1645	334	1055	134	766	900	8116	77.1556
Rangamati Sadar	18500	6882	1440	3053	955	911	430	1011	1441	14682	79.3622
Baghaichhari	11330	5766	741	1200	393	166	29	514	543	8809	77.7493
Barkal	6309	2575	302	974	215	64	117	256	373	4503	71.3742
Naniarchar	8361	3578	496	1023	330	485	274	535	809	6721	80.3851
Jurachhari	3747	1944	130	494	153	7	87	132	219	2947	78.6496
Kaptai	11175	3951	841	1942	297	564	49	849	898	8493	76.0000
Rajasthali	4508	1721	133	668	233	343	167	242	409	3507	77.7950
Belaichhari	4340	1924	115	530	156	162	28	238	266	3153	72.6498

 
