   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22534	7001	654	6897	343	1228	280	629	909	17032	75.5836
Moheshkhali	56849	23872	1700	10054	2208	3373	2385	1709	4094	45301	79.6865
Coxs Bazar Sadar	80993	28120	6760	14074	2549	3793	2223	3048	5271	60567	74.7805
Ramu	44592	12145	1992	11339	2322	2606	2747	2259	5006	35410	79.4089
Chakaria	80364	30406	4111	20184	2487	3829	1592	3903	5495	66512	82.7634
Ukhiya	37676	15085	1758	7978	536	2234	803	946	1749	29340	77.8745
Teknaf	47932	14843	2646	14453	598	1308	1478	1118	2596	36444	76.0327
Pekua	31417	10651	719	8420	396	1632	581	934	1515	23333	74.2687

 
