   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	16300	5751	1631	2054	331	1721	777	801	1578	13066	80.1595
Kawkhali	10332	3900	750	1732	380	736	223	614	837	8335	80.6717
Rangamati Sadar	19568	7226	1558	2768	1646	1600	579	838	1417	16215	82.8649
Baghaichhari	11624	5691	828	1362	567	452	40	562	602	9502	81.7447
Barkal	7166	2972	323	1180	342	255	246	264	510	5582	77.8956
Naniarchar	8836	3716	495	1093	322	654	401	537	938	7218	81.6885
Jurachhari	4269	2003	219	519	187	142	200	135	335	3405	79.7611
Kaptai	10733	3907	945	1923	265	561	107	766	873	8474	78.9528
Rajasthali	4569	1859	117	611	177	453	178	174	352	3569	78.1134
Belaichhari	4726	2106	108	678	149	287	26	240	266	3594	76.0474

 
