   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	57924	21962	4963	11267	1865	2279	1120	2628	3748	46084	79.5594
Rayganj	68718	29757	3724	12823	2557	1964	1779	2483	4262	55087	80.1639
Tarash	45642	21774	2056	6436	1266	1375	1677	1682	3359	36266	79.4575
Sirajganj Sadar	112997	43491	15837	21991	3102	2515	1717	2446	4163	91099	80.6207
Kamarkhand	29377	12106	2135	5014	973	1379	564	1163	1727	23334	79.4295
Chouhali	19190	6492	1486	3879	1157	1030	359	992	1351	15395	80.2241
Ullahpara	121971	54126	9562	22569	3494	2945	2863	4407	7270	99966	81.9588
Belkuchi	69329	31230	8380	10432	1614	1288	813	1625	2438	55382	79.8829
Shazadpur	113468	39823	8909	28772	5467	3905	1476	4197	5673	92549	81.5640

 
