   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	125685	37024	12333	22190	7800	2478	990	9278	10268	92093	73.2729
Nasirnagar	52703	19886	3280	6531	890	417	469	4633	5102	36106	68.5084
Nabinagar	82567	27818	9134	13194	3091	488	476	6646	7122	60847	73.6941
Kashba	59486	19546	5882	9774	3456	937	420	4386	4806	44401	74.6411
Sarail	49035	16112	4753	8077	2186	1130	426	3013	3439	35697	72.7990
Bancharampur	53773	15151	3095	12509	2415	1020	170	4133	4303	38493	71.5843
Akhaura	26766	9450	1722	4666	879	458	506	2053	2559	19734	73.7279
Ashuganj	26449	8023	3287	4362	1826	276	85	2506	2591	20365	76.9972

 
