   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	94625	31352	14177	10864	2558	4880	2171	9605	11776	75607	79.9017
Boalmari	56232	21117	4915	7492	2993	2178	1395	4588	5983	44678	79.4530
Bhanga	54826	19318	4407	4961	3504	2161	1226	7278	8504	42855	78.1655
Char Bhadrashion	13485	4077	2073	1365	544	1075	175	1352	1527	10661	79.0582
Nagarkanda	37010	14072	4225	4478	1325	1738	1009	3358	4367	30205	81.6131
Sadarpur	34631	12317	4326	4047	983	1649	247	3164	3411	26733	77.1938
Alphadanga	22384	7895	2152	3578	1299	893	606	1698	2304	18121	80.9551
Modhukhali	45646	18524	3653	6292	1301	2295	990	4657	5647	37712	82.6184
Saltha	34384	12766	3093	5171	1300	1593	769	2462	3231	27154	78.9728

 
