   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	43351	13780	872	9373	1787	258	313	2717	3030	29100	67.1265
Matlab (South)	40802	11967	1474	9427	588	133	296	2489	2785	26374	64.6390
Hajiganj	56896	20185	1654	10073	1450	528	325	3023	3348	37238	65.4492
Chandpur Sadar	64646	23151	1510	11829	1405	531	685	4171	4856	43282	66.9523
Kachua	72434	24132	2476	12913	1383	591	823	4187	5010	46505	64.2033
Faridganj	77153	28261	3027	11844	1422	657	384	5225	5609	50820	65.8691
Hemchar	18453	6930	413	2871	560	253	75	1579	1654	12681	68.7205
Motlab (North)	55314	19095	1901	7902	954	275	181	6131	6312	36439	65.8766

 
