   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	89093	26745	10265	15979	5690	2980	900	7139	8039	69698	78.2306
Nasirnagar	55192	22099	3551	7101	834	896	1076	5379	6455	40936	74.1702
Nabinagar	89673	31054	9651	13924	3011	768	819	7948	8767	67175	74.9111
Kashba	64295	20187	7177	10123	4120	1589	706	5657	6363	49559	77.0806
Sarail	51898	16736	4323	9404	2103	2621	450	3620	4070	39257	75.6426
Bancharampur	56514	16307	3577	12046	2814	2233	260	5210	5470	42447	75.1088
Akhaura	29095	9628	1662	4911	1075	823	990	2521	3511	21610	74.2739
Ashuganj	27329	8238	2808	4075	1866	792	190	3347	3537	21316	77.9977
Bijoy Nagar	47471	14715	3368	8981	3226	1314	957	4009	4966	36570	77.0365

 
