   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19469	8480	890	1699	224	85	207	2254	2461	13839	71.0822
Bahubal	32745	14031	2457	3501	1087	361	972	2245	3217	24654	75.2909
Madhabpur	60285	27922	3573	4585	1919	899	2465	3884	6349	45247	75.0552
Lakhai	27117	11062	1793	2984	344	248	307	2049	2356	18787	69.2813
Habiganj Sadar	57489	23370	4048	7297	2274	989	2288	4978	7266	45244	78.7003
Baniachhong	54817	20500	3741	5834	1114	222	1520	3018	4538	35949	65.5800
Chunarughat	58476	25055	3873	6444	2261	642	3180	3438	6618	44893	76.7717
Nabiganj	56299	20088	2241	7372	3252	1730	2800	3271	6071	40754	72.3885

 
