   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	83672	29943	9608	10182	2371	943	680	8949	9629	62676	74.9068
Boalmari	49638	17544	3869	7830	3145	157	1054	3581	4635	37180	74.9023
Bhanga	48823	19520	3848	4870	2624	180	883	4619	5502	36544	74.8500
Char Bhadrashion	12449	3821	1827	1445	628	212	114	1062	1176	9109	73.1705
Nagarkanda	65983	27189	6340	8119	2734	458	811	4191	5002	49842	75.5376
Sadarpur	32505	10955	3549	4127	1241	364	148	2732	2880	23116	71.1152
Alphadanga	21564	8041	1678	3214	879	23	525	1267	1792	15627	72.4680
Modhukhali	40984	16518	2672	4840	1300	181	749	3773	4522	30033	73.2798

 
