   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56686	21506	3466	12750	2021	787	1395	2913	4308	44838	79.0989
Rayganj	66604	31134	2523	12541	2256	562	1832	2302	4134	53150	79.8000
Tarash	44899	21385	1512	6809	1095	878	1868	1245	3113	34792	77.4895
Sirajganj Sadar	90071	36527	7710	18866	2564	1070	2080	2497	4577	71314	79.1753
Kamarkhand	28075	11472	1416	5158	1096	627	567	1028	1595	21364	76.0962
Chouhali	17074	5982	1035	3642	845	508	345	509	854	12866	75.3543
Ullahpara	123417	51539	7788	23989	2672	1665	2981	4540	7521	95174	77.1158
Belkuchi	61323	27570	5800	9008	1860	378	1188	1212	2400	47016	76.6694
Shazadpur	118609	42669	7100	28213	3673	641	1314	3833	5147	87443	73.7237

 
