   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	44283	14476	1273	8904	1488	213	312	2926	3238	29592	66.8247
Matlab (South)	41204	12600	1964	9759	619	328	328	2391	2719	27989	67.9279
Hajiganj	57867	21440	1881	11136	1468	495	385	3186	3571	39991	69.1085
Chandpur Sadar	66326	24532	1923	12941	1411	838	733	4119	4852	46497	70.1037
Kachua	73263	25164	2826	13811	1283	673	937	4318	5255	49012	66.8987
Faridganj	77583	29771	3563	12382	1494	844	449	5243	5692	53746	69.2755
Hemchar	17960	7033	464	2913	531	334	104	1472	1576	12851	71.5535
Motlab (North)	55406	19272	2186	8430	1007	369	212	6171	6383	37647	67.9475

 
