   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	92293	32135	11929	12550	2508	2203	1911	10068	11979	73304	79.4253
Boalmari	54355	19986	4675	8182	3413	841	1335	4687	6022	43119	79.3285
Bhanga	52752	20155	4169	5163	3649	1246	1194	6780	7974	42356	80.2927
Char Bhadrashion	13288	4062	1939	1574	698	719	164	1283	1447	10439	78.5596
Nagarkanda	36438	14768	3769	4819	1375	985	892	3110	4002	29718	81.5577
Sadarpur	33923	11318	3534	4200	957	812	215	3311	3526	24347	71.7714
Alphadanga	22187	8204	1950	3994	1001	281	562	1680	2242	17672	79.6502
Modhukhali	43498	17698	3146	5778	1107	1097	952	4551	5503	34329	78.9209
Saltha	33099	12619	3474	4973	1208	524	739	2254	2993	25791	77.9208

 
