   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	88555	31733	10668	11743	2626	1217	944	9933	10877	68864	77.7641
Boalmari	51843	19247	3890	8218	3325	288	1198	4103	5301	40269	77.6749
Bhanga	50453	20280	4011	5122	3181	434	1057	5776	6833	39861	79.0062
Char Bhadrashion	12880	3994	1902	1602	675	375	122	1165	1287	9835	76.3587
Nagarkanda	67103	27545	6473	9315	2677	996	1092	4890	5982	52988	78.9652
Sadarpur	33161	11416	3518	4019	1186	402	173	3008	3181	23722	71.5358
Alphadanga	21392	7856	1775	3778	957	180	581	1554	2135	16681	77.9777
Modhukhali	42661	17365	3033	5355	1687	628	830	4160	4990	33058	77.4900

 
