   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15120	6091	1461	2340	158	768	445	791	1236	12054	79.7222
Kawkhali	10426	3686	526	1633	316	1017	117	757	874	8052	77.2300
Rangamati Sadar	18299	6926	1561	2913	900	878	368	1006	1374	14552	79.5235
Baghaichhari	11311	5771	763	1161	375	167	29	506	535	8772	77.5528
Barkal	6283	2575	312	969	202	50	104	255	359	4467	71.0966
Naniarchar	8320	3604	493	977	324	475	235	535	770	6643	79.8438
Jurachhari	3738	1961	128	485	140	5	75	133	208	2927	78.3039
Kaptai	11144	3843	820	1899	281	560	41	830	871	8274	74.2462
Rajasthali	4479	1687	125	647	226	331	162	245	407	3423	76.4233
Belaichhari	4316	1965	114	466	152	155	22	235	257	3109	72.0343

 
