   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	84903	30657	9929	10603	2405	930	707	9019	9726	64250	75.6746
Boalmari	49882	17678	3854	7779	3162	163	1070	3640	4710	37346	74.8687
Bhanga	48951	19602	3880	5183	2652	191	908	4686	5594	37102	75.7942
Char Bhadrashion	12456	3879	1843	1466	646	194	114	1087	1201	9229	74.0928
Nagarkanda	66316	27260	6338	8268	2773	450	831	4240	5071	50160	75.6379
Sadarpur	32468	11024	3562	4090	1225	358	148	2811	2959	23218	71.5104
Alphadanga	21472	7902	1689	3391	876	41	522	1294	1816	15715	73.1883
Modhukhali	41054	16664	2711	4887	1308	218	757	3813	4570	30358	73.9465

 
