   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	86547	29707	8239	14381	2803	2589	2494	6133	8627	66346	76.6589
Chouddagram	86028	32425	4398	17306	3207	1623	858	7072	7930	66889	77.7526
Barura	85608	32189	4492	16223	2813	2386	1933	5473	7406	65509	76.5221
Laksham	54725	22211	3048	9490	683	766	489	4592	5081	41279	75.4299
Burichong	64372	23899	5527	8229	2545	3472	2004	4517	6521	50193	77.9733
Brahmanpara	39990	15305	2643	6379	1569	1665	630	4053	4683	32244	80.6302
Homna	39759	12209	3529	8256	2087	629	366	2609	2975	29685	74.6623
Muradnagar	111030	39046	8783	19838	4277	3699	918	8697	9615	85258	76.7883
Debidwar	90374	36178	6182	15155	3280	1750	1378	7180	8558	71103	78.6764
Daudkandi	71549	22985	5189	12784	3391	1754	1061	7208	8269	54372	75.9927
Chandina	74351	27078	4110	13015	2143	1052	2401	4195	6596	53994	72.6204
Nangolkot	73446	21522	4924	13050	1320	1644	266	6869	7135	49595	67.5258
Meghna	21935	6887	1432	5448	601	377	122	2161	2283	17028	77.6294
Titash	38420	10563	3457	7879	1842	1081	450	4083	4533	29355	76.4055
Comilla Sadar South	80723	33099	3821	11250	1519	1438	1415	5033	6448	57575	71.3242
Monohargonj	47966	18471	3787	7485	982	870	432	4387	4819	36414	75.9163

 
