   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	51755	22989	3727	8450	2122	1623	1691	3368	5059	43970	84.9580
Fakirhat	29057	12368	1921	4690	1653	317	368	2533	2901	23850	82.0800
Sarankhola	20038	7460	869	4396	925	210	922	682	1604	15464	77.1734
Morralganj	60509	25781	2312	6988	2642	526	2784	2953	5737	43986	72.6933
Kachua	19390	7827	1508	2405	1175	569	917	1134	2051	15535	80.1186
Mollahat	24280	10568	1502	2826	1747	232	469	1287	1756	18631	76.7339
Rampal	32643	15809	2009	2478	1116	446	1387	1719	3106	24964	76.4758
Chitalmari	24184	7755	1523	4355	1629	420	559	1516	2075	17757	73.4246
Mongla	28542	13608	2206	3786	553	672	1475	1347	2822	23647	82.8498

 
