   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	57309	22384	4169	9552	2463	2312	1445	4333	5778	46658	81.4148
Bhariab Bazar	52430	22103	5603	7764	1698	1935	746	3424	4170	43273	82.5348
Austagram	26836	10783	2205	4321	1627	436	271	2366	2637	22009	82.0130
Kishoreganj Sadar	65644	31264	3861	7914	1579	2298	2475	3850	6325	53241	81.1057
Hossainpur	37474	17698	1777	4924	1535	1635	536	2739	3275	30844	82.3077
Nikli	26636	11525	1680	3029	1941	823	197	2599	2796	21794	81.8216
Bazitpur	44238	20933	3915	3962	1326	1592	1254	2832	4086	35814	80.9575
Pakundia	45844	19786	3528	5893	2039	1701	1783	2214	3997	36944	80.5863
Itna	32808	16048	2494	2903	1296	776	827	2179	3006	26523	80.8431
Kuliarchar	32695	14562	1847	4119	1242	1642	1159	2210	3369	26781	81.9116
Tarail	29342	13538	2487	2009	958	1039	779	1848	2627	22658	77.2204
Karimganj	54183	24913	3043	6838	2298	2322	1334	3504	4838	44252	81.6714
Mithamoin	23198	10746	1530	2246	865	309	769	1423	2192	17888	77.1101

 
