   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22327	7253	760	7537	485	403	183	607	790	17228	77.1622
Moheshkhali	50025	23293	1214	8842	896	1005	1831	1738	3569	38819	77.5992
Coxs Bazar Sadar	70486	23978	5587	12058	2497	2748	2040	2545	4585	51453	72.9975
Ramu	40651	11488	2025	10669	2182	709	2044	1831	3875	30948	76.1310
Chakaria	73191	29126	3625	19474	1984	1336	683	3211	3894	59439	81.2108
Ukhiya	32354	14184	1072	6066	270	278	420	835	1255	23125	71.4749
Teknaf	39669	13123	1710	12194	283	451	939	894	1833	29594	74.6023
Pekua	26566	7887	462	7402	470	239	341	1069	1410	17870	67.2664

 
