   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	108467	45601	18975	13655	1850	1668	2242	2772	5014	86763	79.9902
Dumuria	62762	25805	3435	7813	1591	2097	3369	6091	9460	50201	79.9863
Khulna Sadar	106591	45328	15069	20759	3342	1791	1973	1339	3312	89601	84.0606
Dacope	30650	15206	1038	3859	387	309	552	2781	3333	24132	78.7341
Terokhada	23702	9860	2501	2486	965	1080	793	1403	2196	19088	80.5333
Fultala	26774	9943	2587	4908	782	974	1406	1841	3247	22441	83.8164
Batiaghata	36060	14500	2015	5105	1889	608	1817	1715	3532	27649	76.6750
Paikgachha	55469	25927	1544	7521	983	1927	1496	4845	6341	44243	79.7617
Rupsha	35943	14082	2256	4743	1178	629	1733	2304	4037	26925	74.9103
Koyra	38906	21693	1308	3330	530	729	1286	2325	3611	31201	80.1959

 
