   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	112911	37431	9882	20465	4696	5869	3625	7178	10803	89146	78.9524
Chouddagram	87527	33552	4788	17860	3810	2739	954	7507	8461	71210	81.3578
Barura	87683	32200	4355	16396	3345	3608	2176	5791	7967	67871	77.4050
Laksham	55934	22397	3198	9166	897	1375	556	4871	5427	42460	75.9109
Burichong	67164	24888	5312	8685	3079	4176	2159	4738	6897	53037	78.9664
Brahmanpara	41081	15684	2519	5926	1698	2026	637	4404	5041	32894	80.0711
Homna	40415	12726	3446	8399	2214	871	373	2808	3181	30837	76.3009
Muradnagar	113699	39536	8458	19286	4508	4926	980	9257	10237	86951	76.4747
Debidwar	91395	37738	6059	14627	3453	2515	1463	7471	8934	73326	80.2298
Daudkandi	73032	23003	4962	12421	3605	2094	1309	7746	9055	55140	75.5012
Chandina	76197	28855	4145	13473	2532	1586	2895	4645	7540	58131	76.2904
Nangolkot	75689	23918	5143	13814	1877	3182	287	7577	7864	55798	73.7201
Meghna	22496	6924	1455	5506	642	609	144	2395	2539	17675	78.5695
Titash	38627	10751	3569	8022	2077	1326	484	4480	4964	30709	79.5014
Comilla Sadar South	82796	34594	4218	11654	1853	2063	1656	5416	7072	61454	74.2234
Monohargonj	49181	18801	3777	7717	1138	1536	454	4668	5122	38091	77.4506

 
