   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	58486	21174	3739	10131	2643	3060	1680	4955	6635	47382	81.0143
Bhariab Bazar	55042	22414	3697	8531	2261	3028	890	4640	5530	45461	82.5933
Austagram	28835	10562	1853	4705	1958	1082	385	2995	3380	23540	81.6369
Kishoreganj Sadar	70298	31390	4424	9240	2222	3403	2777	4547	7324	58003	82.5102
Hossainpur	37535	17053	1924	4643	1653	2050	543	2899	3442	30765	81.9635
Nikli	27165	12002	1529	2597	1949	1217	210	3002	3212	22506	82.8493
Bazitpur	45335	20557	3534	4775	1480	1741	1362	3280	4642	36729	81.0169
Pakundia	42379	18076	2882	5188	1688	2242	1882	2412	4294	34370	81.1015
Itna	33098	16630	2050	2736	1023	1019	720	2548	3268	26726	80.7481
Kuliarchar	33092	14398	1413	4108	1174	2329	1315	2554	3869	27291	82.4701
Tarail	31425	14437	1825	3350	1210	1660	945	2323	3268	25750	81.9411
Karimganj	54490	24558	3084	6580	2188	3137	1400	3908	5308	44855	82.3179
Mithamoin	23635	10826	1767	2579	978	532	932	1809	2741	19423	82.1790

 
