   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	92068	33567	17528	12311	2035	2933	2774	3688	6462	74836	81.2834
Dumuria	64743	25042	3868	10347	1577	2976	3168	6463	9631	53441	82.5433
Khulna Sadar	94066	31604	18264	13675	2143	3117	3679	3084	6763	75566	80.3330
Dacope	30835	14696	1043	3484	276	900	661	2806	3467	23866	77.3991
Terokhada	25272	10129	2311	2497	1039	1426	928	1433	2361	19763	78.2012
Fultala	27644	9480	2969	4935	767	1076	1506	2226	3732	22959	83.0524
Batiaghata	37475	15116	2102	5246	1898	1215	1917	1819	3736	29313	78.2201
Paikgachha	56846	23176	1579	7960	1112	2973	1820	5967	7787	44587	78.4347
Rupsha	36946	14321	2276	4444	1258	1345	1853	2833	4686	28330	76.6795
Koyra	40124	20222	1317	3376	562	1346	1537	2813	4350	31173	77.6917

 
