   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	133760	59364	7583	16180	3629	5258	5293	7234	12527	104541	78.1557
Trisal	85646	43022	3746	10884	1952	1273	2605	2627	5232	66109	77.1887
Fulbaria	83725	43488	3562	7105	2081	1049	4367	3298	7665	64950	77.5754
Bhaluka	84164	41347	4092	7845	1905	1090	4239	5049	9288	65567	77.9039
Muktagacha	90115	44829	5042	10528	2705	1445	3661	3916	7577	72126	80.0377
Gafargaon	83807	37837	5637	8322	4000	432	1677	6189	7866	64094	76.4781
Phulpur	117889	58667	4715	9898	3357	3185	3503	6777	10280	90102	76.4295
Gouripur	64584	30383	2375	7354	1089	1047	1207	4868	6075	48323	74.8219
Ishwarganj	77950	41232	2646	8088	1494	1221	2393	4039	6432	61113	78.4003
Nandail	80727	44994	1877	9607	1666	795	1841	2273	4114	63053	78.1065
Haluaghat	65890	31820	2011	8328	728	1169	2125	3625	5750	49806	75.5896
Dhubaura	39781	16890	2060	6529	765	351	1657	1872	3529	30124	75.7246

 
