   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	51646	23121	3584	7817	2089	1596	1584	3224	4808	43015	83.2882
Fakirhat	28987	12453	1936	4550	1590	327	342	2495	2837	23693	81.7366
Sarankhola	20070	7615	799	4198	948	215	869	662	1531	15306	76.2631
Morralganj	60194	25396	2200	6302	2566	518	2699	2932	5631	42613	70.7928
Kachua	19313	7947	1417	2328	1074	523	885	1105	1990	15279	79.1125
Mollahat	24131	10453	1426	2582	1672	223	447	1229	1676	18032	74.7255
Rampal	32470	15770	1806	2346	1036	348	1364	1664	3028	24334	74.9430
Chitalmari	24266	7621	1413	4179	1536	426	525	1480	2005	17180	70.7986
Mongla	28530	13553	2002	3801	502	674	1440	1317	2757	23289	81.6299

 
