   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	16284	5715	1589	2100	316	1556	734	800	1534	12810	78.6662
Kawkhali	11399	4138	747	1936	421	878	223	675	898	9018	79.1122
Rangamati Sadar	19550	7277	1557	2757	1607	1527	561	846	1407	16132	82.5166
Baghaichhari	11505	5663	786	1314	540	408	33	555	588	9299	80.8257
Barkal	7088	2860	321	1116	324	172	233	278	511	5304	74.8307
Naniarchar	8904	3722	498	1108	320	661	394	541	935	7244	81.3567
Jurachhari	4230	1998	206	503	182	128	193	136	329	3346	79.1017
Kaptai	11028	3949	1008	2144	302	568	114	836	950	8921	80.8941
Rajasthali	4685	1837	100	672	196	478	225	208	433	3716	79.3170
Belaichhari	4718	2083	105	691	164	276	32	241	273	3592	76.1340

 
