   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22313	6924	671	7028	337	891	238	615	853	16704	74.8622
Moheshkhali	56059	23373	1571	9949	1914	2927	2265	1701	3966	43700	77.9536
Coxs Bazar Sadar	80108	27594	6622	13704	2416	3295	2154	2944	5098	58729	73.3123
Ramu	44189	12307	2053	11650	2277	2276	2583	2208	4791	35354	80.0063
Chakaria	79944	30054	4027	20011	2460	3464	1563	3850	5413	65429	81.8435
Ukhiya	37226	14933	1740	7932	452	1935	695	915	1610	28602	76.8334
Teknaf	47325	14601	2493	14346	559	1025	1469	1104	2573	35597	75.2182
Pekua	31142	10250	651	8428	338	1276	578	908	1486	22429	72.0217

 
