   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	66140	22808	4976	13247	2349	1402	2704	6322	9026	53808	81.3547
Jessore Sadar	138659	45795	10359	27913	4848	4393	5699	10389	16088	109396	78.8957
Sarsa	76493	26751	5473	17278	1754	1099	2220	4417	6637	58992	77.1208
Keshobpur	56143	20207	2731	12793	1347	1280	2814	4307	7121	45479	81.0056
Bagherpara	43641	17803	2820	6186	1659	2148	1305	3594	4899	35515	81.3799
Monirampur	91539	29688	4030	26488	2132	2164	6385	6710	13095	77597	84.7693
Abhaynagar	54977	17888	3843	12738	1729	710	2304	5334	7638	44546	81.0266
Chowgachha	52408	17624	3518	9708	1492	1716	1705	5303	7008	41066	78.3583

 
