   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	56874	24024	4569	9886	2119	1174	1298	3887	5185	46957	82.5632
Bhariab Bazar	51592	22261	5607	7731	1569	1097	673	2990	3663	41928	81.2684
Austagram	25536	10727	2227	4138	1398	305	157	1965	2122	20917	81.9118
Kishoreganj Sadar	63182	32173	3753	7761	1350	1754	2110	3452	5562	52353	82.8606
Hossainpur	37099	17620	1789	4916	1485	1355	498	2750	3248	30413	81.9780
Nikli	25917	11207	1655	3349	1948	499	177	2439	2616	21274	82.0851
Bazitpur	43106	20811	3657	4444	1318	652	1207	2631	3838	34720	80.5456
Pakundia	45719	20502	3625	6118	1879	1049	1694	2155	3849	37022	80.9773
Itna	32490	16299	2585	3238	1085	678	727	2239	2966	26851	82.6439
Kuliarchar	32104	14341	1841	4055	1157	1269	1019	2028	3047	25710	80.0835
Tarail	29510	14889	1809	2811	997	860	759	1905	2664	24030	81.4300
Karimganj	53548	26012	3231	7530	2383	1530	1260	3356	4616	45302	84.6007
Mithamoin	21797	11020	1567	2416	882	165	631	1296	1927	17977	82.4747

 
