   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	92489	32244	17143	11591	2723	5580	2870	4314	7184	76465	82.6747
Dumuria	63863	24457	4240	10354	1370	3349	3059	5419	8478	52248	81.8126
Khulna Sadar	75624	26935	11093	9273	2248	3491	3866	3395	7261	60301	79.7379
Dacope	30880	14924	1226	3508	212	1767	628	2781	3409	25046	81.1075
Terokhada	25943	10163	2274	2699	1030	1444	946	1558	2504	20114	77.5315
Fultala	27364	8727	3230	4634	666	1065	1400	2067	3467	21789	79.6265
Batiaghata	38155	16023	2703	5149	1508	1432	1646	1701	3347	30162	79.0512
Paikgachha	57404	23740	1662	8166	1087	3070	1836	6158	7994	45719	79.6443
Rupsha	37463	14563	2658	4136	1414	2039	1897	3176	5073	29883	79.7667
Koyra	40424	20479	1522	3547	610	1474	1399	2702	4101	31733	78.5004

 
