   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15278	5022	1306	1804	673	2294	850	794	1644	12743	83.4075
Kawkhali	12061	4732	784	2149	525	1171	250	700	950	10311	85.4904
Rangamati Sadar	20000	7170	1446	2785	1650	2026	603	878	1481	16558	82.7900
Baghaichhari	11707	5555	759	1303	685	725	69	570	639	9666	82.5660
Barkal	7353	3045	336	1237	418	457	322	257	579	6072	82.5785
Naniarchar	9184	3622	432	1313	356	932	441	547	988	7643	83.2208
Jurachhari	4431	1890	264	549	259	368	218	141	359	3689	83.2543
Kaptai	11133	4055	1106	2061	245	917	108	698	806	9190	82.5474
Rajasthali	4725	1976	112	663	158	687	183	156	339	3935	83.2804
Belaichhari	4993	2418	151	699	152	477	20	240	260	4157	83.2566

 
