   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22028	7002	664	7434	406	77	139	550	689	16272	73.8696
Moheshkhali	48972	20843	1088	8108	886	257	1495	1700	3195	34377	70.1973
Coxs Bazar Sadar	68666	22801	4892	10978	2160	1901	1733	2339	4072	46804	68.1618
Ramu	39898	11677	1930	9226	2086	431	1855	1707	3562	28912	72.4648
Chakaria	70584	26292	3116	16462	1644	412	411	2826	3237	51163	72.4853
Ukhiya	31503	12231	1679	4637	235	65	310	708	1018	19865	63.0575
Teknaf	37811	11291	1070	10092	241	385	673	770	1443	24522	64.8541
Pekua	15570	5372	358	3934	356	71	193	888	1081	11172	71.7534

 
