   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	94027	30959	13739	11050	2499	4790	2103	9435	11538	74575	79.3123
Boalmari	55847	20797	4813	7390	2968	1958	1389	4465	5854	43780	78.3928
Bhanga	54713	19295	4373	4902	3514	2087	1217	7163	8380	42551	77.7713
Char Bhadrashion	13440	3956	1987	1351	545	964	173	1338	1511	10314	76.7411
Nagarkanda	36780	13987	4167	4381	1282	1585	983	3165	4148	29550	80.3426
Sadarpur	34492	12348	4205	4014	973	1617	246	3114	3360	26517	76.8787
Alphadanga	22335	7846	2140	3675	1303	788	602	1659	2261	18013	80.6492
Modhukhali	45322	18493	3646	6230	1230	2097	983	4565	5548	37244	82.1764
Saltha	34307	12861	3098	5070	1248	1498	761	2406	3167	26942	78.5321

 
