   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	42496	17609	2866	4408	370	1032	510	5473	5983	32268	75.9319
Poba (Sadar)	67936	20354	5573	12974	950	1734	662	11813	12475	54060	79.5749
Mohanpur	40461	17247	1574	7130	612	1235	728	4107	4835	32633	80.6530
Puthiya	47700	18454	3327	6088	436	734	277	7868	8145	37184	77.9539
Bagmara	95652	42657	5482	12578	1518	1795	2555	9226	11781	75811	79.2571
Charghat	46272	18392	2888	8113	751	872	315	5506	5821	36837	79.6097
Boalia	34513	10571	9274	2617	324	243	222	4453	4675	27704	80.2712
Tanore	42070	18674	1396	3986	622	1806	879	5557	6436	32920	78.2505
Godagari	64757	17822	4511	11154	1016	705	1772	10965	12737	47945	74.0383
Bagha	41625	14455	3252	9005	468	965	173	6598	6771	34916	83.8823

 
