   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:16
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	51195	23987	3790	7122	2063	1228	1518	3088	4606	42796	83.5941
Fakirhat	28647	12566	1895	4061	1472	320	318	2392	2710	23024	80.3714
Sarankhola	19805	7702	832	3761	896	221	772	661	1433	14845	74.9558
Morralganj	51634	21155	1670	4676	2535	548	2486	2785	5271	35855	69.4407
Kachua	19174	8083	1439	2117	1028	508	828	1072	1900	15075	78.6221
Mollahat	23927	10763	1521	2073	1611	166	420	1148	1568	17702	73.9834
Rampal	32077	16063	1799	1935	971	231	1272	1531	2803	23802	74.2027
Chitalmari	24190	7545	1423	4142	1479	426	498	1405	1903	16918	69.9380
Mongla	28498	13321	2032	3620	364	328	1368	1228	2596	22261	78.1143

 
