   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	27791	12951	777	2741	596	511	1651	1573	3224	20800	74.8444
Kalmakanda	46466	22387	2422	4725	1198	608	1796	1709	3505	34845	74.9903
Modan	26942	13050	818	2250	669	401	1423	1043	2466	19654	72.9493
Purbadhala	57198	25825	2149	7673	1458	1528	1929	3781	5710	44343	77.5254
Kendua	56086	24960	1745	6323	2165	717	2140	4873	7013	42923	76.5307
Netrokona Sadar	58420	23971	2511	7416	1335	1491	3656	4662	8318	45042	77.1003
Durgapur	44417	17424	1734	6742	1960	735	1845	3532	5377	33972	76.4842
Barhatta	33111	14215	1732	4034	1513	511	1515	2235	3750	25755	77.7838
Mohonganj	30301	13845	1284	3400	1198	373	1371	2027	3398	23498	77.5486
Khaliajhuri	15937	6283	1468	2044	463	180	335	1234	1569	12007	75.3404

 
