   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	18159	7128	1663	2074	675	607	505	1681	2186	14333	78.9306
Gowainghat	52672	14208	3536	11098	3169	2291	1583	6106	7689	41991	79.7217
Jakiganj	35722	10380	2913	5241	2076	3054	1880	2506	4386	28050	78.5230
Jaintapur	29905	9728	1882	7100	966	1213	841	1846	2687	23576	78.8363
Balaganj	50391	14768	5054	8041	1464	3062	1123	6286	7409	39798	78.9784
Golapganj	47871	16408	6878	3572	1528	2658	1215	5532	6747	37791	78.9434
Sylhet Sadar	95081	35114	8397	12410	1828	6364	2169	8724	10893	75006	78.8864
Biani Bazar	35253	11228	4187	3308	2054	1208	1236	3337	4573	26558	75.3354
Kanaighat	47273	15067	3677	9036	1256	1933	2738	2236	4974	35943	76.0328
Biswanath	30745	10322	3594	3214	636	1480	734	4321	5055	24301	79.0405
Companiganj	27775	8973	1471	4691	823	1912	218	3039	3257	21127	76.0648
South Shurma	55531	19236	6269	7534	1412	2847	1325	4947	6272	43570	78.4607

 
