   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	53978	21525	4184	8691	1593	2580	2439	4737	7176	45749	84.7549
Fakirhat	29748	11985	2782	3871	1248	1120	623	2654	3277	24283	81.6290
Sarankhola	21885	8129	1545	4718	956	639	1307	703	2010	17997	82.2344
Morralganj	64011	27811	3784	10556	2511	1679	2819	2838	5657	51998	81.2329
Kachua	19983	7940	1512	2773	744	1098	1113	1331	2444	16511	82.6252
Mollahat	26936	10564	1978	3406	1241	683	872	2122	2994	20866	77.4651
Rampal	33515	15125	2592	2891	1067	1068	1730	2627	4357	27100	80.8593
Chitalmari	27249	10019	2222	5109	503	1112	649	1580	2229	21194	77.7790
Mongla	26317	11283	2343	3215	1053	945	1663	1482	3145	21984	83.5354

 
