monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	1036	3871	4907	2795	7702	665	599	363	223	262	45	95	108	24	54	138	105	80	78	38	42	18	0	0	0	1	0	0	94	16	789	765	707	571	550	20	390	43	5	70	374	76	752	0	4	779	779	805	769	525	0	846	389	23	2	2	0	0	0	0	0	116	116	57	3222	12546	746	0	62	73	207
2016-02-28	1413	5501	6914	5115	12029	733	545	476	325	322	70	160	120	81	112	154	200	95	150	97	80	66	2	114	2	2	0	0	258	70	801	691	739	672	597	8	165	36	9	197	485	149	320	85	96	709	820	787	700	1006	499	678	503	5	10	0	0	1	1	0	0	221	222	121	2091	10702	758	0	48	69	221
2016-03-28	1116	6103	7219	4899	12118	680	517	448	324	373	69	171	162	82	143	133	126	244	102	116	110	112	0	135	0	0	0	0	270	50	880	781	758	739	650	1	238	37	7	0	315	47	115	20	71	625	664	710	713	793	455	588	438	2	8	0	0	0	0	0	0	155	155	111	1999	10368	330	1	59	100	171
2016-04-28	1020	5828	6848	3113	9961	711	550	458	390	350	78	195	179	80	146	138	139	219	115	132	102	119	0	123	0	1	0	0	229	67	1577	799	772	703	616	35	210	34	8	74	427	98	51	19	76	634	739	728	719	837	553	603	519	4	4	0	0	0	0	0	0	148	148	128	3015	14296	291	2	47	63	211
2016-05-28	856	4887	5743	3799	9542	1167	742	630	590	406	79	164	230	96	214	218	227	183	169	122	120	140	0	11	0	0	0	0	92	26	774	760	824	738	733	94	255	61	32	213	674	126	1095	43	213	708	728	718	709	943	552	669	613	14	3	0	0	0	0	0	0	127	127	157	3078	14252	553	0	95	120	299
2016-06-28	826	4737	5563	3948	9511	1048	767	703	607	370	89	214	201	24	262	238	234	220	172	129	147	181	4	5	4	0	0	0	152	21	828	806	799	773	799	116	21	47	26	529	761	122	221	7	59	707	773	736	755	895	735	635	575	5	2	0	0	0	0	1	0	153	154	94	2680	12424	974	3	112	101	243
2016-07-28	934	4603	5537	3984	9521	1015	1002	917	749	417	54	152	218	22	289	292	277	279	200	175	202	231	1	39	1	0	0	0	215	40	847	783	834	774	722	21	12	28	2	442	440	94	118	38	29	795	894	908	915	850	921	796	761	5	2	1	0	0	0	0	0	174	174	170	2105	10505	295	0	84	89	334
2016-08-28	929	4033	4962	3523	8485	1195	891	2451	619	357	42	194	232	14	337	278	304	358	191	164	212	265	0	4	0	0	0	0	209	65	855	827	988	911	784	42	97	114	2	411	739	158	518	95	59	894	912	913	920	845	864	809	712	30	1	0	0	0	0	1	0	172	173	128	2282	10307	740	4	66	94	312
2016-09-28	999	4167	5166	3304	8470	1518	1071	1018	663	388	47	176	237	107	336	1347	375	331	215	220	304	302	0	9	0	3	0	0	225	30	791	837	839	763	751	52	202	32	27	560	647	126	713	65	45	917	935	924	889	917	870	753	689	43	3	0	1	0	1	1	0	166	168	109	2253	10091	1441	0	114	91	350
2016-10-28	937	4130	5067	3687	8754	1470	1008	903	755	389	64	233	244	68	332	306	371	469	333	314	375	304	12	16	12	1	0	1	164	47	943	931	908	857	839	17	224	24	0	505	961	191	217	130	699	1047	1034	1037	921	935	969	841	756	16	0	0	0	0	0	1	0	155	156	153	3292	13655	1211	0	102	89	367
