monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-11-28	1227	3635	4862	4340	9202	1052	823	715	613	429	76	201	218	15	179	208	249	328	184	203	235	307	12	50	12	12	0	2	259	47	649	685	697	616	622	34	327	23	2	452	730	186	731	72	135	595	601	626	585	629	541	510	1020	6	0	2	3	1	4	2	1	147	154	237	1626	11482	916	7	103	44	321
2016-12-28	1091	3712	4803	4294	9097	858	856	703	647	413	33	172	266	35	206	216	227	220	192	210	196	168	0	22	0	20	0	0	228	72	653	653	2456	610	613	22	213	273	213	385	807	185	849	69	112	524	531	565	556	515	507	477	962	1	10	0	3	1	4	1	0	165	170	142	1296	11621	450	10	81	53	300
2017-01-28	1038	3544	4582	4271	8853	1099	997	861	703	399	53	223	215	70	318	220	256	325	214	247	175	268	0	104	0	17	0	3	366	75	620	619	664	614	641	43	360	20	0	290	695	88	727	271	312	545	572	583	576	527	469	472	1055	1	0	0	1	1	2	1	0	216	219	326	2045	18368	570	3	100	48	300
2017-02-28	1020	3584	4604	3863	8467	984	1006	826	712	340	38	194	213	16	257	209	231	312	260	204	221	274	5	124	5	18	0	3	357	91	669	677	648	649	633	56	477	89	19	337	1203	232	924	110	152	732	578	585	600	584	525	471	882	1	1	0	1	0	1	2	1	206	210	273	1673	14647	557	1	97	63	293
2017-03-28	1147	3397	4544	4087	8631	1075	758	679	627	358	54	180	176	9	260	208	226	236	253	198	190	243	5	71	5	22	0	1	295	62	655	614	646	601	609	108	533	126	21	520	1062	259	1069	214	214	594	652	657	669	697	575	557	864	4	1	0	4	1	5	3	0	143	151	278	1671	17663	542	0	76	33	279
2017-04-28	1110	3596	4706	4181	8887	952	878	737	591	330	46	135	201	50	240	201	240	257	238	190	241	254	1	88	1	11	0	0	332	108	679	642	640	613	553	31	428	33	0	382	697	151	660	157	146	622	636	637	638	654	578	546	846	1	1	0	2	2	4	0	0	124	128	203	1473	12931	493	1	60	41	279
2017-05-28	936	3598	4534	3598	8132	791	766	593	506	285	39	119	201	4	218	160	201	197	208	157	177	158	0	13	0	10	0	2	279	71	586	578	605	520	545	88	385	380	20	234	923	199	620	135	96	534	515	470	476	455	444	471	724	4	0	0	1	0	1	1	0	106	108	167	2278	13865	453	1	63	57	282
2017-06-28	1032	3592	4624	3726	8350	815	811	651	576	306	31	120	168	8	253	174	193	281	245	166	180	255	4	50	4	22	0	0	244	77	715	712	693	632	663	76	363	48	11	954	1339	173	750	99	60	620	607	605	597	614	505	488	828	7	2	0	2	0	2	2	0	117	121	134	1345	13054	457	0	52	44	286
2017-07-28	1006	3630	4636	3887	8523	962	874	721	620	318	31	155	197	5	235	223	209	269	227	165	173	235	0	130	0	13	0	1	244	72	715	684	687	609	613	59	410	112	13	792	1208	304	694	149	162	561	587	574	593	678	561	499	770	1	0	0	1	1	2	0	0	145	147	213	1661	14312	456	0	76	253	268
2017-08-28	1126	3554	4680	3872	8552	886	820	673	539	334	37	120	165	20	249	209	240	287	236	192	205	264	7	8	7	11	0	1	250	78	648	642	613	548	566	63	395	35	4	568	693	192	713	189	191	542	587	608	574	548	501	462	744	6	4	0	1	0	1	4	0	153	158	197	1697	13667	481	3	55	52	308
2017-09-28	1231	3699	4930	4152	9082	1314	1089	953	812	334	27	227	213	90	399	311	341	367	336	229	267	356	6	90	6	44	0	0	360	85	677	663	635	629	586	78	481	102	14	699	1130	327	863	294	262	567	565	560	544	557	513	524	922	1	1	2	5	0	5	4	0	130	139	243	1375	10078	598	2	62	41	280
2017-10-28	1181	3701	4882	3755	8637	1263	1050	850	760	371	33	228	207	79	399	321	337	393	351	221	219	351	0	103	0	38	0	4	353	109	696	665	643	607	605	96	335	142	112	891	1063	370	1212	176	148	794	704	681	658	527	507	716	902	1	0	2	3	0	3	1	7	168	179	234	1435	11694	637	3	52	48	271
2017-11-28	1130	3840	4970	3671	8641	1137	1075	836	811	330	27	206	232	80	324	286	279	350	313	222	238	288	1	110	1	29	0	0	232	85	700	704	671	664	641	97	280	38	1	896	989	315	1036	223	204	607	590	582	582	625	643	611	877	1	0	0	3	0	3	2	2	170	177	255	1208	10108	710	2	56	41	272
2017-12-28	1169	3642	4811	3620	8431	1177	1083	922	779	372	31	225	267	64	348	268	314	323	320	260	271	315	9	128	9	25	0	3	330	79	683	639	642	614	587	50	292	117	7	565	708	326	1033	158	289	707	889	820	781	742	662	566	1071	0	0	1	3	1	4	1	0	206	211	259	1134	10002	604	4	58	56	270
2018-01-28	991	3341	4332	3758	8090	1316	1064	856	848	343	23	223	224	68	400	320	246	407	351	304	199	349	8	161	8	35	0	4	406	91	622	600	584	598	554	61	260	75	37	721	1412	435	1087	205	250	632	615	574	567	558	551	573	938	1	0	0	4	0	4	1	0	227	232	183	1853	15756	702	3	54	41	251
2018-02-28	965	3391	4356	3561	7917	1254	891	719	597	329	38	157	183	51	359	267	251	268	340	248	224	290	12	178	12	39	6	0	178	78	674	602	598	541	572	93	248	96	49	882	1123	424	1100	142	158	609	617	598	588	527	519	507	834	0	0	0	1	0	1	1	0	184	186	264	1562	14933	736	0	51	50	342
2018-03-28	985	3432	4417	3812	8229	1494	982	800	744	348	38	190	180	56	330	275	296	279	296	224	193	255	10	159	10	23	0	3	226	74	770	727	671	654	658	93	235	113	0	691	1248	499	1043	121	132	578	606	653	636	642	556	524	785	4	1	1	1	0	1	0	0	163	164	167	2082	15655	679	2	58	49	275
2018-04-28	1115	3495	4610	3560	8170	1299	1093	791	775	315	27	189	230	47	339	273	276	313	347	273	242	284	8	192	8	37	0	0	336	96	709	708	684	626	591	138	187	98	11	765	1102	504	1085	136	189	550	647	667	680	598	397	439	847	2	1	1	4	0	4	0	0	126	130	205	1803	16157	727	4	73	49	286
2018-05-28	1073	3523	4596	3637	8233	1556	967	769	663	294	20	209	186	53	323	216	238	285	318	204	211	253	9	104	9	23	0	0	210	82	657	625	600	555	537	46	286	25	14	988	973	403	847	145	124	576	715	691	728	564	645	606	792	1	1	1	1	0	1	4	0	112	117	177	1458	10907	751	2	84	37	280
2018-06-28	1059	3474	4533	3933	8466	1093	915	732	699	302	40	187	198	82	410	303	281	290	394	292	266	258	17	173	17	35	0	7	223	92	680	672	622	604	602	51	536	35	2	691	900	328	1006	161	163	574	690	615	597	541	507	562	764	0	1	0	0	2	2	1	1	129	133	172	1547	11956	767	1	93	51	265
2018-07-28	1128	3620	4748	3495	8243	1338	1045	865	843	276	27	188	200	49	421	327	299	342	415	276	278	286	23	157	23	38	0	2	284	93	644	643	575	586	563	94	623	46	6	428	1020	267	841	168	127	504	524	535	519	574	524	486	705	1	1	0	0	1	1	1	0	135	137	177	1702	12398	728	1	89	41	287
2018-08-28	1078	3648	4726	3988	8714	1344	1013	841	698	233	27	191	233	60	439	292	276	258	434	271	252	240	10	182	10	28	0	8	402	120	669	651	610	566	541	61	743	102	12	658	1096	507	1307	164	146	515	629	584	578	546	366	370	777	1	0	1	2	0	2	3	0	113	118	229	1629	13630	798	1	58	50	291
2018-09-28	1185	3692	4877	3689	8566	1567	1358	1045	992	265	29	196	245	75	452	305	286	319	415	291	245	293	17	224	17	26	0	12	276	129	729	664	645	571	596	71	793	41	7	628	1611	1020	938	183	183	605	720	677	601	557	629	706	864	5	0	2	0	1	1	2	1	136	140	192	1974	15543	867	2	73	41	283
