monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-11-28	445	1267	1712	1632	3344	808	736	619	415	51	38	165	182	69	135	79	113	190	166	76	96	151	33	7	33	16	0	0	39	6	460	454	528	478	444	65	138	44	16	114	626	360	47	95	69	454	554	497	497	540	605	459	372	0	0	6	3	1	4	0	0	163	167	97	840	7959	159	4	13	11	40
2016-12-28	428	1364	1792	1690	3482	852	739	740	445	16	4	201	198	49	200	120	121	164	379	124	105	135	5	11	5	27	0	1	44	9	399	412	441	393	347	22	246	46	11	231	687	112	288	94	59	342	319	346	351	442	359	360	392	0	0	1	0	4	4	1	0	141	146	75	630	9671	180	8	8	12	75
2017-01-28	470	1276	1746	1580	3326	851	733	702	444	35	1	210	252	51	204	118	150	174	367	92	107	163	7	9	7	24	0	0	35	25	481	478	456	418	419	13	665	34	14	137	606	160	226	73	80	393	445	453	434	381	520	404	329	2	1	7	1	3	4	0	0	187	191	100	394	9176	187	4	11	12	71
2017-02-28	432	1209	1641	1615	3256	794	749	625	350	34	3	202	201	47	197	101	111	164	372	95	108	127	5	24	5	17	0	0	33	7	474	439	410	408	476	9	336	49	14	28	531	148	232	89	73	407	483	478	466	440	632	465	416	0	0	1	1	0	1	0	0	153	154	64	536	9551	172	9	9	11	83
2017-03-28	470	1310	1780	1519	3299	862	782	644	488	50	3	202	221	47	211	109	116	140	387	103	94	121	7	10	7	3	0	1	24	3	499	411	428	417	374	21	354	64	28	62	516	98	282	118	101	372	428	431	406	453	523	335	400	0	0	2	2	1	3	1	0	149	153	73	551	10223	160	6	29	11	73
2017-04-28	465	1286	1751	1622	3373	3392	780	644	439	73	0	183	219	63	213	101	145	166	389	94	105	145	12	1	12	0	0	0	34	14	451	457	436	442	407	4	340	47	24	133	481	156	312	119	66	350	431	438	443	430	572	416	257	36	0	1	1	1	2	1	0	169	172	77	540	10403	182	2	12	9	73
2017-05-28	469	1318	1787	1632	3419	921	732	760	743	45	2	201	187	62	207	93	120	155	402	175	104	123	18	5	18	3	0	0	28	13	374	430	406	382	310	18	28	65	17	53	501	129	157	106	60	365	434	407	435	346	520	389	335	0	0	2	1	1	2	1	0	121	124	83	601	9477	555	2	15	11	67
2017-06-28	380	1352	1732	1595	3327	910	708	577	416	43	1	146	179	43	187	83	78	144	383	60	74	155	24	2	24	10	0	4	28	23	297	357	322	306	283	11	8	40	19	57	484	122	243	95	59	285	330	374	346	1236	333	272	328	0	0	2	0	0	0	0	0	101	101	48	514	8431	147	0	9	11	67
2017-07-28	570	1301	1871	1509	3380	921	810	621	450	44	2	173	216	47	205	94	124	204	385	98	100	165	7	8	7	10	0	0	22	10	402	363	385	386	402	15	43	61	0	48	588	106	116	79	56	380	464	440	478	388	532	423	420	0	0	2	1	0	1	1	0	144	146	107	605	10924	180	0	7	17	73
2017-08-28	603	1289	1892	1719	3611	971	913	635	463	33	2	178	228	52	227	124	124	187	391	108	102	170	7	7	7	8	0	1	68	46	418	385	385	381	336	11	34	50	31	83	927	79	289	132	89	392	429	451	448	385	544	422	458	0	4	2	1	0	1	1	0	132	134	182	583	10760	210	0	12	10	72
2017-09-28	519	1507	2026	1685	3711	814	865	680	488	21	8	142	171	52	203	115	111	134	374	95	100	148	8	16	8	4	0	2	54	10	358	422	403	364	294	28	11	25	0	69	530	134	258	87	79	324	402	389	429	363	492	333	415	0	0	4	2	0	2	0	0	110	112	99	384	8048	209	46	10	13	67
2017-10-28	574	1442	2016	1804	3820	958	824	727	504	83	2	188	249	44	199	129	157	210	377	114	106	206	6	24	6	15	0	3	61	11	457	413	516	394	362	66	143	33	13	124	461	94	119	142	85	397	465	437	428	343	480	405	523	0	0	6	3	2	5	0	0	121	126	104	557	9437	171	3	7	11	81
2017-11-28	476	1435	1911	1774	3685	896	765	643	499	48	0	184	261	42	192	107	155	197	266	150	97	214	12	6	12	21	0	0	19	7	356	391	384	359	340	6	195	23	14	87	324	75	227	147	82	364	430	448	420	393	553	357	577	0	1	3	2	1	3	1	1	168	173	103	423	9758	174	0	8	9	74
2017-12-28	399	1492	1891	1672	3563	765	1486	620	468	28	3	211	263	72	201	118	147	206	211	166	133	220	27	18	27	14	0	2	21	7	422	408	374	374	372	21	210	26	0	11	332	177	163	152	106	377	472	472	458	425	615	375	471	0	0	3	1	1	2	0	0	170	172	73	547	8664	78	80	10	11	80
2018-01-28	427	1443	1870	1673	3543	877	704	636	471	40	0	196	239	58	171	92	134	195	253	87	109	197	36	11	36	13	0	0	53	10	418	387	385	365	349	8	348	10	0	41	629	57	113	73	74	319	419	399	402	366	461	323	480	0	0	5	1	0	1	0	0	215	216	102	780	10859	158	1	28	10	85
2018-02-28	453	1325	1778	1713	3491	724	646	588	434	29	2	183	246	31	155	91	109	253	189	98	94	208	28	19	28	14	0	0	55	9	407	435	364	309	325	18	351	16	0	98	586	99	217	142	51	331	422	435	415	351	438	374	482	0	0	0	5	0	5	0	0	144	149	56	607	10672	151	0	29	11	77
2018-03-28	475	1384	1859	1585	3444	808	622	551	471	41	4	167	246	36	194	88	107	279	227	121	124	202	15	16	15	10	0	0	24	10	457	555	421	397	398	50	270	35	0	15	702	313	202	61	60	340	453	446	432	370	560	410	394	0	0	6	1	0	1	1	0	184	186	66	571	10151	213	2	15	9	76
2018-04-28	470	1354	1824	1704	3528	720	646	539	501	27	3	174	253	44	263	83	107	270	267	84	142	246	19	26	19	15	0	2	66	50	444	518	452	378	334	29	473	50	0	49	388	108	213	56	55	367	453	463	465	363	510	405	470	0	0	0	2	0	2	3	0	132	137	92	592	7653	166	1	30	11	86
2018-05-28	472	1388	1860	1569	3429	709	555	486	392	15	1	141	214	32	193	78	93	317	240	58	98	292	11	20	11	19	8	2	37	9	434	483	420	385	335	4	243	19	0	22	362	58	181	61	59	350	431	457	472	427	521	381	415	2	1	2	0	0	0	1	0	142	143	51	393	5708	503	2	28	11	93
2018-06-28	443	1452	1895	1603	3498	629	590	462	365	33	4	157	257	26	160	75	81	281	194	76	102	213	14	2	14	9	0	3	53	21	369	432	413	386	494	5	24	11	0	83	479	59	209	79	78	317	400	442	448	382	440	382	365	1	0	2	3	0	3	0	0	118	121	72	421	7884	174	0	11	10	86
2018-07-28	528	1327	1855	1652	3507	852	597	508	390	32	1	162	200	37	128	80	90	262	178	66	99	210	11	18	11	7	0	2	46	16	386	384	398	356	343	29	87	33	0	144	397	196	185	57	57	387	481	486	529	417	513	393	384	0	0	0	2	0	2	0	0	145	147	122	751	11234	192	0	9	11	96
2018-08-28	436	1326	1762	1687	3449	527	479	437	339	28	14	140	171	27	116	94	107	225	218	76	84	182	8	22	8	4	0	1	48	8	341	324	346	316	318	0	0	0	5	23	426	36	229	109	55	239	376	359	396	330	394	306	360	2	1	0	3	0	3	2	18	112	135	105	720	8530	220	0	11	11	108
2018-09-28	466	1402	1868	1568	3436	710	665	488	471	1	0	127	213	16	130	83	99	209	244	75	117	157	0	11	0	2	0	0	23	18	368	380	499	391	398	3	14	21	0	215	491	24	242	26	33	397	434	418	394	404	648	431	429	0	0	5	2	0	2	0	0	171	173	70	759	10638	233	0	39	16	101
