monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	4458	9095	13553	11174	24727	4616	4631	4259	2713	829	143	467	313	94	1094	848	1177	1246	1099	869	1055	1122	20	157	20	48	3	13	443	174	739	828	1469	1249	1399	36	707	278	5	1850	1456	338	3813	319	506	2251	2528	2457	2485	2365	1569	2196	1468	45	17	2	6	9	15	5	0	505	525	1014	5534	35472	3810	22	222	88	276
2016-02-28	4233	9220	13453	12624	26077	4458	4803	4480	3006	739	128	451	282	75	965	1053	1280	1189	950	1133	1114	1073	23	222	23	80	3	14	407	198	797	933	1461	1301	1351	162	663	314	4	1933	1208	328	3740	374	427	2122	2448	2493	2477	2686	2448	2220	1345	57	21	3	7	5	12	4	0	506	522	1081	4834	32983	3849	11	252	98	252
2016-03-28	3836	13403	17239	10740	27979	5052	4219	3970	2843	653	122	312	252	250	923	878	1019	1170	905	788	951	1006	9	112	9	33	46	17	402	181	959	973	1344	1499	1486	70	907	222	3	1294	1222	228	3202	375	419	2101	2481	2594	2762	2773	2620	2328	1778	66	31	5	7	4	11	5	1	400	417	813	3507	19365	2003	9	222	101	2919
2016-04-28	2146	9806	11952	7244	19196	3473	4003	4304	2993	665	64	294	251	268	811	663	946	975	817	644	847	877	18	937	18	43	39	15	343	173	890	977	1373	1309	1281	82	969	256	6	1403	1447	302	2968	398	395	1828	2057	2203	2529	2649	2362	2111	1608	53	22	8	4	6	10	9	3	385	407	523	3179	19608	1830	7	240	82	2938
2016-05-28	2417	9568	11985	7435	19420	3625	3893	3826	2626	740	90	476	339	260	908	780	992	1109	913	719	945	1023	10	162	10	57	4	9	277	147	905	976	1520	1452	1516	53	1481	267	12	1330	1574	350	3054	612	501	2153	2367	2840	2457	2711	2656	2198	1686	29	20	6	4	4	8	6	3	451	468	564	3626	22233	2031	11	264	87	3724
2016-06-28	2561	9833	12394	7676	20070	4102	4337	4540	3496	723	121	468	450	616	1188	856	1108	1495	1599	1075	1180	1362	79	511	79	383	397	266	347	539	886	970	1438	1552	1738	108	270	289	7	2620	2656	939	4122	615	575	2090	2389	2398	2345	2533	2655	2061	1504	34	35	5	9	4	13	5	1	388	407	586	4755	29843	1967	22	232	92	4176
2016-07-28	2706	9863	12569	7411	19980	5220	5682	5453	3430	740	89	543	787	338	1309	1271	1231	1433	1227	1180	1114	1345	29	234	29	41	0	12	381	232	1039	1105	1478	1442	1433	46	527	250	2	2246	2257	405	3458	536	568	1956	2262	2175	2082	2248	2330	1913	1609	47	24	2	4	2	6	1	0	416	423	552	4323	29816	1896	13	221	93	3326
2016-08-28	2719	9731	12450	7292	19742	4582	5325	5200	3398	744	82	723	918	235	1256	1272	1475	1282	1152	1107	1356	1119	14	235	14	66	0	11	385	172	1120	1180	1501	1527	1461	42	468	268	7	2211	2458	634	3549	385	601	2026	2309	2313	2119	2253	2427	2105	1594	55	34	8	5	3	8	4	2	362	376	671	4899	27930	1939	7	244	92	3763
2016-09-28	2810	9807	12617	6960	19577	4714	4899	4670	3678	797	80	584	993	222	1187	997	1392	1264	1072	1031	1272	1146	20	334	20	68	1	18	335	142	960	1032	1504	1558	1583	62	553	107	192	1783	2051	333	2907	541	419	2231	2412	2386	2165	2213	2365	2022	1789	38	18	4	11	7	18	8	2	428	450	571	4303	27411	1995	16	243	93	3435
2016-10-28	2788	9447	12235	6833	19068	4796	4820	4612	3415	754	92	679	1068	163	1112	1109	1305	1280	1022	1038	1197	1191	31	325	31	77	15	22	410	239	1049	1018	1623	1612	1705	97	754	85	231	2052	3015	462	2903	574	582	2592	2837	2704	2229	2301	2422	2324	1761	59	30	5	3	6	9	6	4	395	414	647	5673	32651	2018	7	242	96	2470
