monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	3851	9851	13702	10412	24114	2379	1880	1751	1322	908	259	412	157	246	563	607	760	804	469	611	580	761	11	174	11	46	0	1	369	27	3461	3388	3304	2943	2894	81	692	80	13	679	1691	334	1017	301	484	3898	4141	3868	3706	3452	1386	3176	1830	25	11	2	2	2	4	5	1	624	634	821	3239	25114	1106	118	109	108	361
2016-02-28	3788	9147	12935	12965	25900	2193	2124	1968	1574	979	320	346	141	295	650	645	723	899	606	556	654	548	93	86	93	35	0	6	384	71	3616	3473	3449	3191	3054	59	843	65	2	1969	1418	420	932	223	522	4391	4655	4435	4237	3837	3859	3628	1792	40	10	1	7	3	10	5	1	650	666	1048	1936	20059	834	12	107	120	222
2016-03-28	1968	11273	13241	13063	26304	3091	2082	2036	1724	1397	318	377	143	269	671	645	836	850	699	546	649	651	64	194	64	76	2	6	276	84	3583	3548	3493	3138	2889	93	616	348	3	743	1608	480	720	300	439	4072	4529	4388	4317	3723	3822	3730	1911	38	8	5	6	5	11	1	1	508	521	589	1642	18833	812	0	130	114	221
2016-04-28	2173	10733	12906	13185	26091	2240	2328	2308	1958	1094	433	328	233	330	900	916	953	1150	803	775	718	833	25	299	25	132	72	75	390	74	3389	3512	3379	3218	3032	93	594	77	15	588	1471	514	755	299	504	4349	4822	4721	4860	4409	4209	3987	2092	13	14	8	3	1	4	7	11	516	538	440	1906	18153	956	0	132	104	228
2016-05-28	2232	10967	13199	12868	26067	2667	2462	2373	2045	1233	459	381	344	281	950	815	822	1071	825	689	744	949	40	413	40	91	0	8	314	79	3479	3472	3455	3046	2978	153	797	246	6	894	2099	424	1242	208	554	4382	4627	4590	4571	4400	4001	3862	2583	38	10	2	4	3	7	3	4	613	627	368	2908	21503	923	1	117	128	206
2016-06-28	2014	9813	11827	11490	23317	2316	2286	2184	1842	1176	465	386	325	309	989	809	963	1148	905	784	830	1041	9	135	9	25	0	1	371	90	3612	3559	3368	3165	3127	54	251	156	9	485	1560	475	554	235	432	4083	4361	4257	4230	3883	4085	3619	2461	35	13	1	7	2	9	5	0	521	535	274	1984	18797	766	0	104	120	222
2016-07-28	2381	10045	12426	11788	24214	2628	2226	2223	1876	1355	389	453	297	303	934	948	1003	1183	961	800	865	1045	24	153	24	48	0	11	430	80	3778	3772	3681	3368	3325	52	81	159	4	548	1156	494	428	234	544	4190	4322	4327	4317	3999	3949	3389	2681	47	14	5	4	3	7	4	1	506	518	382	1172	14595	914	10	98	102	208
2016-08-28	2564	9679	12243	11354	23597	2373	2630	2391	2027	1641	436	422	302	323	948	1043	1083	1253	968	950	1013	1124	25	60	25	66	0	3	383	78	3762	3756	3699	3375	3108	76	229	158	7	449	1073	266	1014	353	619	4592	4669	4620	4519	4343	4480	4133	2590	64	12	4	3	3	6	11	1	507	525	363	1777	15248	1670	0	134	106	196
2016-09-28	2452	9238	11690	11579	23269	2410	2203	2169	1947	1368	447	405	127	244	1167	941	955	1155	1072	897	897	1070	23	199	23	63	0	2	365	122	3874	3940	3713	3615	3457	77	599	132	28	370	1397	791	551	407	641	4208	4276	4342	4240	4078	4011	3595	2559	51	14	3	1	1	2	9	2	541	554	381	1912	15741	792	5	112	105	171
2016-10-28	2585	8398	10983	10032	21015	2895	2486	2083	1748	1358	520	457	161	305	1040	883	950	1154	898	839	881	1125	61	96	61	112	1	1	363	155	3602	3552	3511	3336	3167	85	773	189	13	804	1655	350	547	376	513	4434	4520	4440	4317	3953	4069	4020	2763	44	14	11	11	1	12	5	3	533	553	411	1886	19533	1012	22	122	92	197
2016-11-28	2728	9364	12092	10765	22857	2754	2311	2256	1988	1273	406	413	115	308	1056	897	954	1038	1007	823	861	1071	27	243	27	57	4	4	323	110	3803	3711	3621	3332	3236	95	635	155	6	825	2388	467	1081	358	569	4554	4756	4770	4623	4566	4477	4047	2398	54	15	5	10	4	14	3	2	615	634	480	2804	28124	1476	7	150	93	191
2016-12-28	2382	9348	11730	10925	22655	2621	2308	2195	1928	1204	390	419	133	249	8978	879	1082	1119	899	818	933	1041	23	252	23	33	9	9	397	62	3621	3626	3713	3530	3214	106	684	144	5	1040	2251	471	984	365	568	4262	4414	4543	4301	4338	4164	3693	2322	41	14	1	5	2	7	6	25	599	637	386	2765	25803	684	6	119	100	199
2017-01-28	2548	9034	11582	10523	22105	2393	2148	1961	1634	1193	330	422	164	307	907	834	853	1031	836	788	808	1020	38	130	38	30	0	8	529	86	3723	3628	3657	3460	3251	153	821	143	7	682	2702	489	1231	362	627	4438	4574	4502	4293	4354	4502	4039	2231	42	5	3	3	8	11	5	2	660	678	449	3583	28876	1282	9	110	90	191
2017-02-28	2490	8340	10830	9921	20751	2472	2084	1865	1566	1260	365	289	78	279	978	823	914	1049	966	845	819	1085	14	345	14	29	3	2	383	107	3543	3484	3400	3195	3052	153	889	138	14	663	2689	321	1119	344	569	4191	4542	4472	4428	4449	3967	3994	2325	26	6	1	5	1	6	4	1	640	651	426	2182	25818	698	3	96	86	219
2017-03-28	2828	8195	11023	10132	21155	2695	2347	2096	1703	1194	363	372	107	333	911	852	903	1054	874	838	860	984	202	104	202	34	5	43	355	89	3790	3610	3638	3323	3316	181	1090	153	4	621	3126	530	1346	449	615	4412	4620	4706	4582	4712	4328	4220	2355	37	7	3	4	4	8	4	0	673	685	435	2453	28726	2263	10	134	83	273
2017-04-28	3132	8359	11491	10224	21715	2788	2129	2079	1735	1331	371	366	93	307	924	861	1005	1186	852	815	918	1032	34	336	34	42	0	4	478	99	3535	3535	3549	3346	3236	179	1404	125	14	753	4368	329	1171	390	641	4289	4377	4399	4420	3807	4042	4007	2507	18	4	2	4	4	8	9	0	593	610	423	2381	26646	804	0	98	88	254
2017-05-28	2711	8538	11249	10249	21498	2638	2286	2151	1886	1239	353	392	123	343	1026	919	901	1266	948	842	868	1115	35	344	35	56	4	2	294	82	3672	3631	3501	3334	3238	172	1565	163	12	488	2557	1235	1000	491	676	4391	4583	4696	4444	4363	4297	3848	2474	18	2	0	9	2	11	9	1	619	640	407	2884	25374	900	0	75	77	277
2017-06-28	2228	8719	10947	10175	21122	2287	2074	2044	1716	1213	357	337	121	283	960	856	833	1056	928	838	809	1051	33	280	33	48	0	3	364	106	3552	3646	3604	3367	3167	106	1309	97	5	473	1768	356	883	416	604	4217	4442	4403	4453	4395	4252	3907	2320	11	2	0	6	3	9	6	2	597	614	349	1889	18979	888	27	107	87	248
2017-07-28	2554	8678	11232	10175	21407	2575	2142	2052	1541	1129	362	388	95	322	1059	926	900	1100	1025	937	912	1071	28	377	28	33	2	1	361	89	3399	3394	3262	3102	3256	91	1143	157	8	597	2080	369	968	492	679	4330	4502	4595	4687	4404	4102	3642	2364	18	2	3	4	2	6	7	1	603	617	374	1979	20577	956	25	110	78	398
2017-08-28	2932	8704	11636	10169	21805	2747	2110	2136	1799	1160	341	385	85	350	1039	843	865	1118	988	804	810	1148	216	181	216	55	15	19	425	109	3613	3594	3528	3456	3262	270	1260	208	21	1461	3158	434	1062	491	637	4082	4377	4350	4228	4053	3772	3677	2386	29	9	3	12	4	16	7	2	574	599	434	2743	23994	1041	0	110	81	245
2017-09-28	2628	8725	11353	10258	21611	2743	2271	2199	1838	1328	361	442	97	355	984	929	925	1140	1090	891	910	1128	24	214	24	34	0	1	292	75	3506	3516	3685	3359	3412	273	1167	127	5	680	1790	393	1016	509	621	4170	4721	4481	4365	4222	3965	3865	2317	8	14	1	5	5	10	7	0	575	592	379	1591	19050	1106	4	87	77	263
2017-10-28	2786	8925	11711	10162	21873	2610	2348	2058	1819	1177	419	470	141	391	1748	992	954	1242	1092	913	903	1192	28	338	28	38	0	0	359	80	3719	3647	3626	3609	3520	94	1254	150	3	523	1983	380	1056	600	694	4286	4513	4406	4319	4144	4045	3739	2395	51	3	1	5	0	5	9	2	612	628	381	1707	19885	882	0	92	83	274
2017-11-28	2786	8597	11383	10496	21879	2679	2306	2059	1796	1269	366	427	147	365	1093	992	1008	1242	1043	971	989	1241	29	240	29	33	0	1	404	101	3632	3631	3572	3775	3476	97	1223	122	6	1297	2944	408	1064	638	674	4340	4537	4436	4427	4209	4188	3864	2586	23	2	2	9	6	15	7	0	642	664	474	1917	22810	1223	1	93	70	280
2017-12-28	3065	8803	11868	10153	22021	2653	2234	2061	1742	1393	414	457	136	365	1063	978	952	1253	1024	1080	921	1214	160	259	160	42	1	1	382	86	3290	3415	3521	3614	3448	141	959	108	6	1075	2892	398	957	575	693	4356	4586	4513	4565	4566	4251	4028	2838	17	8	3	15	7	22	10	4	726	762	416	1822	20164	1172	0	91	77	257
2018-01-28	3323	9017	12340	10440	22780	2840	2349	2161	1972	1553	426	387	117	395	1086	1049	1037	1222	1207	1000	1003	1195	49	284	49	30	0	3	412	86	3442	3363	3504	3511	3414	121	964	116	8	1454	2375	1117	1019	499	684	4431	4644	4571	4518	4590	4377	4070	3269	37	2	6	9	12	21	10	1	979	1011	569	2158	22311	1218	12	86	82	246
