monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-11-28	2914	9527	12441	10146	22587	3887	3390	2828	2414	1025	652	1087	283	931	1340	1238	1367	1601	1864	1255	1159	1099	51	763	51	177	21	39	657	201	3451	3066	2915	2617	2541	60	1065	101	63	1327	2350	519	924	1137	1290	2898	3465	3438	3257	2933	2870	2459	2475	21	8	14	9	14	23	9	3	280	315	610	5114	28517	1728	101	123	57	169
2016-12-28	2805	9309	12114	9562	21676	5405	3366	2886	2602	1062	599	1014	377	652	1241	1121	1302	1471	1559	1077	1143	1157	66	580	66	204	104	89	558	172	2949	2659	2566	2383	2506	71	1113	316	96	1320	2623	2060	2413	946	940	2655	3125	3416	3047	2908	2659	2508	2147	32	4	14	10	5	15	8	5	337	365	521	4603	24406	1562	107	237	98	217
2017-01-28	2923	9242	12165	10344	22509	3727	3559	3138	2660	1089	688	775	236	699	1204	1103	1358	1372	1287	1006	1009	778	338	504	338	431	144	1299	624	130	2828	3160	2898	2777	2493	78	1153	189	97	1519	2966	2440	2893	987	802	2617	3136	3346	3115	2875	2688	2404	2330	30	8	6	6	7	13	16	6	285	320	517	5200	27429	1438	104	233	57	259
2017-02-28	2805	8945	11750	9978	21728	4026	3502	2994	2475	1040	676	974	330	741	1171	1043	1134	1440	1273	1061	1009	979	53	653	53	230	0	140	638	175	3061	2941	2670	2344	2334	72	1165	268	169	1547	2763	2833	3147	986	844	2486	3028	3482	3152	3000	2742	2197	2186	25	7	9	6	3	9	13	0	274	296	483	5245	27538	1404	101	210	54	279
2017-03-28	2756	9049	11805	9991	21796	3766	3341	2923	2640	957	615	997	351	701	1239	1119	1233	1346	1415	1063	1081	1171	48	767	48	271	0	162	656	122	3091	2882	2837	2517	2638	101	1111	189	81	1911	2962	2935	3585	1093	957	2326	2864	3309	3680	2956	2741	2372	2118	62	9	10	10	3	13	16	2	284	315	423	6336	31335	1598	98	221	60	1016
2017-04-28	2845	8607	11452	9937	21389	3908	3379	3026	2609	893	614	831	354	573	1192	1096	1240	1366	1217	1012	1062	1146	39	827	39	223	0	135	568	136	2938	2760	2710	2458	2276	162	1174	150	43	1895	2840	2894	3330	1169	918	2250	2394	2671	3272	2366	3259	3623	2369	20	8	23	7	4	11	8	1	257	277	466	6175	29241	1613	186	210	53	587
2017-05-28	2774	8521	11295	10045	21340	4107	3600	3071	2638	966	653	935	164	675	1216	1121	1262	1377	1300	1054	1116	1191	59	560	59	226	0	114	697	289	2900	2622	2506	2298	2290	125	888	377	125	1566	2643	2777	3405	1166	947	2436	2864	3256	3772	1976	3763	5073	2529	21	11	16	5	5	10	5	2	258	275	454	5490	27791	1653	169	263	51	681
2017-06-28	2489	9123	11612	10668	22280	3544	3182	2624	2282	830	560	896	258	546	1088	1076	1163	1368	1197	987	996	935	99	543	99	260	3	139	602	102	2477	2232	2054	1892	1970	162	745	103	97	1516	3052	2799	3331	982	799	2266	2763	2897	3511	2846	2863	2654	2180	16	11	19	5	3	8	9	6	275	298	305	5033	24781	1657	130	232	60	625
2017-07-28	2953	8994	11947	9402	21349	3923	3536	2894	2426	894	640	990	306	580	1104	1196	1263	1370	1325	1010	1130	1146	98	688	98	320	8	130	625	117	3043	2849	2707	2415	2458	114	944	253	122	1891	3328	3402	4118	1242	1105	2421	2841	3210	3248	2824	2895	2274	2364	36	7	32	1	4	5	13	1	295	314	469	6287	31142	1468	99	223	55	679
2017-08-28	3132	8681	11813	10066	21879	4481	3613	7472	2645	970	674	908	366	688	1171	1181	1267	1435	1440	1144	1117	1160	68	673	68	306	2	150	709	169	3071	2788	2669	2367	2326	128	876	143	128	1667	3281	3100	3998	1154	827	2492	2957	3576	4096	2995	3031	2816	2414	40	9	22	6	6	12	17	4	271	304	562	6480	31591	1433	117	226	53	665
2017-09-28	3116	8657	11773	9961	21734	5039	3981	3477	2885	921	583	873	362	680	1369	1315	1419	1604	1711	1240	1236	1250	84	879	84	287	153	155	887	208	3249	2887	2643	2412	2360	391	902	350	34	1572	3466	589	1135	1305	1135	2698	3356	3440	3310	3214	3360	4518	2525	17	17	25	8	6	14	16	3	271	304	562	7205	34831	1177	301	207	96	561
2017-10-28	3053	8752	11805	9352	21157	4645	4104	3379	2789	1019	597	875	149	710	1311	1209	1544	1758	1558	1232	1191	1342	66	749	66	339	158	174	695	137	3329	3064	2727	2569	2449	181	934	403	84	1894	3458	2146	3108	1257	1083	2482	3026	3623	4040	3257	2889	2539	2538	32	13	25	5	4	9	15	0	251	275	554	7734	32891	1352	39	177	65	503
2017-11-28	2617	9287	11904	9563	21467	4344	3476	2722	2157	1003	632	910	171	706	1369	1258	1436	1337	1674	1209	1136	1256	30	586	30	208	0	22	604	176	3206	2789	2683	2369	2447	185	1005	232	132	1765	3087	1630	2401	1233	1168	2316	2867	2994	3472	3055	2771	2354	2127	19	9	6	5	13	18	8	2	298	326	712	7400	30876	1475	104	241	129	290
2017-12-28	2391	9578	11969	9563	21532	3880	3713	2914	2303	967	600	953	219	659	1312	1183	1373	1331	1623	1197	1097	1338	30	590	30	98	1	10	567	115	3039	2574	2477	2187	2292	173	1018	223	145	1473	3169	817	1465	1214	978	2305	2574	2880	3362	2757	2412	2354	2201	17	22	6	4	10	14	12	3	317	346	591	7787	31851	1306	125	206	110	613
2018-01-28	2552	9349	11901	9427	21328	4299	3627	2964	2432	955	601	853	178	643	1278	1115	1319	1559	1618	1032	1129	1363	67	843	67	126	0	13	612	142	3112	2646	2479	2140	2318	253	1123	253	140	1759	3655	784	1406	1139	992	2360	2851	3059	3475	2794	2406	2204	2355	28	14	11	4	10	14	6	0	374	394	545	7684	35037	1330	65	177	68	207
2018-02-28	2434	8300	10734	9327	20061	5730	4468	3463	2800	910	601	832	140	553	1207	1183	1332	1412	1599	1042	1183	1342	77	757	77	94	0	8	551	123	2914	2621	2435	2186	2236	277	1142	252	196	1518	3307	958	1288	995	1000	2406	2866	3229	3480	3015	2529	2249	2184	40	15	3	1	5	6	5	3	321	335	629	7082	33241	1384	73	155	62	515
2018-03-28	2575	9193	11768	9444	21212	5574	4274	3841	2602	955	653	857	169	660	1400	1206	1398	1557	1655	1087	1196	1411	132	813	132	119	0	15	572	181	3187	2705	2486	2198	2355	141	1429	241	195	1801	4001	918	1292	1092	1044	2436	2883	2890	3643	3236	2612	2273	2184	51	81	3	3	6	9	9	0	291	309	556	7358	33741	1427	43	178	49	191
2018-04-28	2559	9294	11853	9220	21073	5242	4352	3819	2878	892	584	977	367	700	1480	1391	1421	1568	1753	1236	1270	1363	151	818	151	129	0	30	707	180	3208	2701	2470	2276	2383	293	1485	284	194	1634	3374	738	1192	1108	1101	2478	2763	3379	3649	3178	2685	2431	2564	22	25	18	2	3	5	7	1	259	272	625	7229	31697	1721	44	136	49	212
2018-05-28	2417	9254	11671	9220	20891	4858	4224	3434	2607	915	552	903	168	602	1450	1266	1410	1434	1589	1206	1000	1167	59	719	59	112	3	12	638	169	2698	2351	2157	1940	2155	274	1378	317	254	1636	3360	552	1244	1010	962	2418	2708	3538	3501	3009	2616	2214	1934	15	12	12	4	2	6	10	2	261	279	472	7715	33271	1427	48	162	53	198
2018-06-28	2195	8676	10871	9193	20064	4917	4069	3114	2591	935	546	827	128	612	1435	1243	1447	1619	1465	1173	1315	1120	37	689	37	156	64	59	772	236	2488	2401	2258	2257	2424	111	1344	306	177	1899	3038	758	1327	1048	934	2268	2636	2770	3628	2682	2484	2247	2194	32	31	2	2	6	8	9	1	217	235	470	7407	29781	1457	42	185	57	210
2018-07-28	2427	9045	11472	8908	20380	5239	4392	3592	2551	842	562	813	123	566	1449	1302	1575	1663	1795	1271	1366	1182	81	891	81	225	69	60	787	287	2736	2692	2403	2317	2445	192	1563	266	205	1812	3612	735	1378	1075	915	2409	2791	3608	7644	2912	2546	2195	2253	28	172	23	1	3	4	8	0	275	287	407	7434	36584	1514	42	169	55	216
2018-08-28	2473	8780	11253	9027	20280	5194	4409	3360	2661	849	578	1025	337	932	1428	1335	1503	1523	1572	1271	1360	1220	141	973	141	220	61	69	710	344	2664	2578	2489	2557	2446	175	1500	237	143	1922	3410	893	1174	1103	995	2502	2932	3399	3763	3175	2663	2335	2459	21	11	25	5	6	11	6	4	254	275	490	8822	32818	1741	63	207	87	208
2018-09-28	2584	8675	11259	8946	20205	5929	4576	3923	2765	873	574	971	144	746	1656	1534	1625	1791	1768	1444	1464	1466	42	1029	42	204	62	62	816	319	2750	2721	2556	2512	2541	100	1711	244	124	2095	3960	878	1440	1294	1108	2344	2769	3718	3720	3173	2703	2452	2487	29	9	25	3	6	9	11	1	285	306	406	7546	37097	1455	116	190	50	218
