monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	744	1828	2572	2324	4896	395	451	392	198	231	68	74	19	93	51	106	74	142	34	101	63	159	2	24	2	5	0	0	104	8	748	717	731	612	603	23	250	82	1	86	542	115	246	23	31	376	491	521	460	339	313	326	360	7	1	1	2	6	8	0	1	103	112	160	2143	9883	515	1	107	38	187
2016-02-28	596	1767	2363	2453	4816	491	415	396	208	218	55	75	19	71	134	121	84	166	102	99	65	142	9	15	9	6	0	0	93	13	816	911	866	769	877	31	301	83	6	66	394	121	238	29	31	568	666	753	712	584	607	508	333	4	0	1	8	0	8	2	0	84	94	217	2107	8595	460	3	121	45	178
2016-03-28	494	2146	2640	2683	5323	346	477	449	193	222	55	72	24	57	133	131	107	158	170	120	101	111	11	51	11	12	0	0	109	20	781	1040	970	1090	1556	18	303	102	0	84	527	163	207	41	26	615	719	723	738	501	627	548	411	4	0	1	0	2	2	0	0	83	85	636	1883	7674	407	33	108	39	227
2016-04-28	458	1912	2370	3137	5507	359	455	417	190	203	62	92	8	30	102	131	109	173	69	115	86	168	0	17	0	12	0	0	111	34	1130	1109	1124	878	1248	23	308	84	0	32	482	139	245	28	25	602	650	667	657	563	482	503	378	4	0	0	0	2	2	2	0	69	73	171	1677	7326	455	0	115	34	185
2016-05-28	411	2031	2442	3299	5741	313	393	344	185	261	91	76	15	73	124	74	99	129	112	73	72	113	10	43	10	14	6	0	152	13	753	909	1021	1125	1530	24	171	101	3	56	535	130	245	41	22	624	709	706	676	502	552	574	442	0	18	3	3	3	6	1	0	78	85	266	1968	8406	606	1	131	34	184
2016-06-28	425	1869	2294	1938	4232	400	409	359	151	202	57	81	20	48	104	71	92	125	92	52	79	85	14	72	14	1	0	0	101	26	897	1095	1068	928	985	17	92	91	6	142	470	106	259	43	18	601	689	707	731	535	653	583	357	1	4	1	0	1	1	1	3	73	78	87	1567	7486	436	12	109	31	196
2016-07-28	450	1857	2307	1903	4210	293	381	373	195	319	90	90	23	66	126	93	235	164	114	83	94	115	18	58	18	1	0	0	134	29	684	881	1024	1078	1553	21	16	91	6	77	444	95	278	30	32	673	782	826	850	600	611	535	490	9	5	2	0	1	1	0	0	83	84	51	1500	6189	386	0	112	33	179
2016-08-28	403	1322	1725	1477	3202	237	267	280	142	234	92	75	13	35	105	76	82	116	96	55	71	72	5	31	5	2	0	20	45	8	1008	1048	1255	1035	931	25	1	19	3	113	295	94	21	38	18	630	705	723	741	600	694	532	424	0	1	3	1	0	1	1	1	67	70	37	569	4754	472	0	62	31	123
2016-09-28	483	1680	2163	1763	3926	550	490	485	256	254	75	114	11	23	91	74	120	163	82	70	90	110	6	82	6	2	0	0	86	11	609	1088	1141	1069	1553	10	107	65	16	132	476	75	192	36	33	701	883	951	810	740	678	590	430	0	0	1	0	0	0	1	0	87	88	154	1396	5887	460	0	109	36	143
2016-10-28	448	1659	2107	1836	3943	358	447	428	239	267	76	92	33	45	117	123	142	209	104	89	136	191	7	55	7	7	0	0	109	26	689	1030	1173	914	1042	21	248	92	3	362	621	276	139	120	142	788	899	924	836	773	727	634	483	2	3	1	0	2	2	1	0	89	92	94	1651	7704	487	0	118	31	168
2016-11-28	506	1713	2219	1724	3943	438	518	460	249	241	63	133	29	68	127	84	135	187	105	61	108	154	7	80	7	0	0	0	120	28	519	638	1135	1080	1498	46	311	100	2	844	1172	318	273	137	92	747	829	842	847	644	698	599	463	4	2	2	1	2	3	1	0	73	77	109	2160	9836	577	0	116	28	174
