monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	4454	9474	13928	9645	23573	3553	3201	2664	1830	1163	344	392	242	99	696	661	791	1032	571	490	501	655	12	168	12	63	0	2	404	86	1005	1055	964	964	1673	75	2727	103	4	909	2763	371	1453	209	251	1143	1318	1312	1253	993	838	933	2027	62	17	0	6	6	12	3	2	705	722	408	7093	43521	1471	6	192	110	495
2016-02-28	4784	8588	13372	12107	25479	3925	3429	2805	1947	1199	470	483	276	146	891	743	779	934	731	572	512	623	15	77	15	54	0	4	374	97	1346	1145	1270	1127	1406	107	2477	88	7	929	2052	271	1481	368	594	1072	1345	1348	1196	994	1066	1042	2388	37	15	4	1	3	4	4	1	664	673	760	5932	35686	1280	20	247	99	541
2016-03-28	2508	10985	13493	11706	25199	3911	3380	2695	2036	1374	416	477	299	150	885	849	947	1026	824	768	651	852	14	102	14	42	0	1	429	106	865	925	1005	953	1566	112	2434	104	13	1277	1824	416	1393	143	398	967	1154	1143	1077	933	811	840	2212	23	18	1	8	2	10	9	0	485	504	233	5805	36758	1963	11	235	86	471
2016-04-28	2661	10398	13059	11095	24154	3664	3351	2535	1854	1279	512	433	267	147	794	816	854	1032	707	672	588	646	21	64	21	53	0	6	459	94	923	1031	1076	985	1997	83	2323	70	12	767	1623	346	1459	283	591	875	1070	1140	1120	902	840	866	2414	17	10	5	6	2	8	8	1	358	375	288	6272	30904	1579	0	236	90	420
2016-05-28	2595	9825	12420	10471	22891	3672	3357	2677	1645	1506	489	473	272	137	882	730	970	1084	704	587	678	753	32	135	32	42	0	0	344	105	933	1001	1194	1116	2002	194	2012	120	17	926	1918	386	1799	267	525	937	973	1008	1035	1052	810	855	2679	24	19	2	5	1	6	7	1	463	477	288	6751	36039	1429	0	251	82	467
2016-06-28	2266	10076	12342	9859	22201	3557	3278	2644	1852	1320	353	441	227	69	832	808	816	881	715	700	732	647	14	94	14	61	0	1	359	92	980	890	1052	992	1958	72	910	53	71	1220	1693	542	1448	268	414	1001	959	937	922	958	752	797	2339	15	8	1	7	1	8	4	1	394	407	220	5360	33329	1649	0	236	71	428
2016-07-28	2686	9334	12020	9562	21582	3192	3324	2652	1823	1352	402	539	312	156	858	990	973	1053	790	720	710	741	12	206	12	40	0	7	394	97	927	897	1063	1046	1248	87	835	119	21	988	1479	318	1636	328	618	1051	1126	1122	1014	972	984	934	2582	26	8	8	5	3	8	5	1	422	436	258	5196	27748	1148	1	181	78	473
2016-08-28	3188	9222	12410	9376	21786	3928	3491	2901	2002	1371	405	562	286	194	885	902	961	1237	828	790	725	884	15	168	15	77	0	11	363	73	897	896	1104	1178	1217	74	391	104	5	1212	1569	545	1828	384	774	766	940	943	862	934	908	792	2655	24	7	6	6	4	10	5	0	439	454	268	5160	29237	1166	6	193	77	509
2016-09-28	2989	9172	12161	9436	21597	4245	3900	2891	2299	1306	376	539	363	187	971	963	940	1067	811	818	883	894	17	186	17	130	0	16	517	112	1041	1055	1169	1141	1763	82	295	97	17	1365	1356	481	1439	456	774	799	1026	998	956	973	894	936	2737	42	8	5	8	5	13	5	1	393	412	342	4593	26241	1366	2	184	78	446
2016-10-28	2998	9299	12297	9157	21454	4097	3808	2914	1950	1450	378	516	292	170	982	772	1067	1266	845	748	898	864	25	149	25	50	0	7	429	98	1085	1012	1140	1033	2476	87	637	100	15	1407	2114	477	1596	435	993	1031	1104	1057	1071	1083	894	914	2620	16	53	11	6	3	9	7	2	454	472	460	6932	37349	1231	5	167	62	473
2016-11-28	3005	9147	12152	9164	21316	3947	3953	2794	1827	1275	372	536	335	159	952	978	958	1208	905	784	972	967	29	284	29	49	0	5	437	89	1166	1244	1316	1159	1918	123	1027	66	20	1532	3423	602	1473	384	630	930	1103	1077	1030	956	932	893	2566	40	17	8	3	6	9	3	0	462	474	345	10119	53997	1431	1	217	76	495
2016-12-28	2769	9098	11867	9767	21634	3878	3616	3123	2162	1265	360	556	399	162	1052	888	1106	1265	987	909	1032	1143	27	176	27	43	0	9	517	101	1109	1172	1308	1323	1446	122	1199	77	6	1312	3523	647	1604	513	948	828	1026	1058	1036	1004	851	897	2413	24	13	2	12	2	14	3	0	522	539	330	8201	43905	1890	0	226	82	531
