monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-11-28	2464	4417	6881	6873	13754	1479	1342	1411	1102	657	259	368	334	104	370	363	401	690	355	372	327	579	54	53	54	50	0	9	326	72	1431	1404	1430	1387	1483	39	446	65	32	928	1431	387	731	235	443	2084	1773	1777	1657	1527	1891	1580	1565	19	5	1	1	3	4	5	0	265	274	600	2154	17930	1364	33	82	22	169
2016-12-28	2121	4425	6546	7059	13605	1247	1383	1278	815	611	214	298	299	136	384	343	389	612	359	347	380	757	51	117	51	48	0	3	321	48	1391	1443	1462	1439	1464	48	374	78	23	860	1631	317	767	276	464	1817	1805	1862	1904	1754	1683	1808	1448	4	13	0	1	0	1	0	0	263	264	427	1757	15511	1078	3	132	50	127
2017-01-28	2401	4714	7115	6901	14016	1471	1480	1408	935	755	208	415	332	133	396	355	388	625	401	354	388	581	29	38	29	44	1	2	234	34	1431	1354	1324	1317	1447	33	289	63	28	984	1560	329	778	275	460	1959	1945	1802	1873	1662	1838	1839	1622	8	3	1	2	4	6	3	0	317	326	509	2495	17524	978	0	120	28	206
2017-02-28	2081	4414	6495	6260	12755	1879	1329	1307	847	650	226	391	298	124	370	305	361	640	406	280	326	580	50	48	50	25	0	2	239	44	1494	1497	1302	1299	1392	64	228	57	25	1009	1441	213	748	303	353	1885	2028	1942	1780	1765	7895	1795	1562	5	4	1	3	1	4	2	0	326	332	421	2411	16707	1288	29	92	38	178
2017-03-28	2006	4887	6893	5701	12594	1406	1368	1376	963	625	212	402	330	105	384	322	380	629	373	323	355	534	25	46	25	48	0	4	208	25	1362	1457	1317	1252	1288	72	345	80	28	996	1341	327	778	271	452	1623	1802	1861	1752	2075	1695	1667	1520	1	6	0	1	1	2	2	0	293	297	455	2536	16887	1596	47	77	33	190
2017-04-28	2109	4366	6475	6078	12553	1513	1480	1371	1113	698	181	438	306	113	397	292	342	610	390	299	304	522	38	60	38	40	0	1	240	53	1584	1490	1469	1361	1330	71	260	39	5	929	1234	342	786	356	471	1828	1874	1862	1952	1865	1872	1677	1466	6	1	0	1	0	1	2	0	244	247	390	2239	16759	1598	64	95	44	209
2017-05-28	1884	4026	5910	6980	12890	1099	1080	1063	923	777	233	383	370	161	373	341	450	562	388	305	346	491	25	134	25	40	0	5	221	32	1382	1406	1229	1152	1103	67	226	29	10	891	1238	251	771	284	397	1744	1880	1795	1781	1659	1830	1774	1622	4	4	0	1	0	1	2	0	216	219	391	2244	16403	1051	1	77	62	200
2017-06-28	1588	3988	5576	7119	12695	1091	1123	1036	934	641	189	418	346	112	381	313	374	641	360	318	371	551	22	104	22	13	0	19	208	35	938	948	921	809	768	64	81	18	5	978	1382	276	796	283	314	1593	1845	1872	1789	1561	1795	1662	1309	99	38	49	0	0	0	0	0	235	235	255	1501	14616	1157	3	61	46	177
2017-07-28	1919	4033	5952	6773	12725	1294	1378	1123	1010	683	234	392	337	129	393	325	407	648	391	335	380	617	14	63	14	49	0	0	244	38	1291	1329	1264	1149	1155	87	122	42	11	1062	1776	333	808	221	407	1719	1882	1893	1895	1633	1966	1767	1381	66	3	2	1	1	2	4	0	262	268	265	2929	19058	1154	3	71	47	187
2017-08-28	1870	3913	5783	6999	12782	1284	1271	1279	1053	608	161	387	315	149	410	337	382	605	408	317	362	593	17	67	17	42	9	2	206	23	1371	1345	1369	1230	1185	81	41	32	3	1041	1680	336	901	275	424	1663	1807	1838	1784	1510	1876	2034	1321	7	11	3	1	0	1	3	0	325	329	350	2139	16461	1192	72	85	42	190
2017-09-28	2083	4090	6173	6810	12983	1582	1820	1229	1022	602	190	429	342	156	419	355	370	672	403	341	366	557	27	79	27	22	0	2	177	33	1442	1370	1380	1256	1302	60	90	38	6	1303	1438	291	872	312	387	1708	1873	1855	1855	1585	1896	1757	1552	26	7	2	4	2	6	4	0	248	258	398	1820	13012	1060	15	88	36	191
2017-10-28	2198	3839	6037	7097	13134	1572	1380	1371	1099	640	205	400	371	141	386	350	432	716	374	319	374	592	7	79	7	34	0	0	226	45	1368	1445	1398	1338	1300	91	82	25	5	1168	1645	327	904	396	519	1819	1946	1898	1900	1647	1893	1834	1564	1	2	0	1	2	3	0	0	299	302	500	2031	14393	996	4	87	50	196
2017-11-28	2436	4215	6651	6490	13141	1605	1444	1287	1065	661	202	442	363	135	425	343	415	561	399	315	565	512	2	58	2	42	0	3	212	22	1396	1360	1489	1325	1364	69	37	18	2	1150	1548	347	860	409	580	1888	1989	2027	1957	1719	1880	1783	1698	4	7	0	0	0	0	2	0	335	337	609	1895	14319	1095	3	84	35	206
2017-12-28	1925	4292	6217	7006	13223	1405	1330	1195	1067	611	210	431	368	164	388	314	348	517	372	273	321	454	6	55	6	32	0	1	203	24	1276	1252	1279	1219	1225	55	19	22	4	1192	1625	365	892	486	634	1633	1809	1816	1740	1527	1915	1767	1455	30	2	1	0	4	4	1	1	310	316	405	1694	13350	1000	0	91	42	187
2018-01-28	2093	4172	6265	6045	12310	1562	1336	1340	1160	607	239	429	367	202	479	395	483	719	473	374	430	608	49	68	49	52	1	3	216	81	1435	1384	1337	1211	1284	76	45	14	5	1012	1667	350	891	491	669	1975	1948	1869	1716	1593	1759	1623	1617	26	2	0	1	1	2	0	0	408	410	615	2371	15621	1016	3	124	39	201
2018-02-28	2060	4100	6160	6694	12854	1606	1451	1372	1161	693	268	479	397	185	451	429	456	711	454	401	434	687	7	55	7	24	0	3	242	89	1532	1454	1391	1318	1422	93	372	27	4	988	1715	327	903	406	538	1890	1953	1942	1855	1604	1805	1718	1653	0	1	0	0	0	0	1	0	362	363	558	2240	15680	1057	2	94	44	195
2018-03-28	2042	4414	6456	5647	12103	1481	1360	1312	1194	737	260	468	401	221	485	424	456	765	462	404	453	663	6	91	6	52	0	9	207	33	1344	1396	1434	1253	1246	72	351	28	12	1097	1695	444	893	409	635	1804	1908	1981	1975	1848	1874	1792	1787	0	4	0	0	1	1	0	0	292	293	526	2146	15910	1021	5	100	30	207
2018-04-28	2005	4132	6137	5955	12092	1564	1413	1383	1210	602	193	413	356	152	444	371	405	595	448	366	385	521	18	121	18	52	0	2	198	27	1338	1338	1352	1280	1242	124	157	18	7	1054	1958	443	967	328	531	1771	1830	1861	1885	1671	1885	1678	1516	0	4	0	0	2	2	1	0	286	289	544	1966	13692	981	4	105	41	199
2018-05-28	2016	4195	6211	5738	11949	1528	1315	1281	1185	663	208	490	402	191	488	392	456	644	443	372	446	590	9	38	9	46	0	2	210	25	1119	1082	1062	1020	988	38	124	16	6	741	1453	395	858	420	615	1797	1884	1865	1787	1652	1777	1704	1732	0	4	0	0	0	0	1	0	256	257	327	1592	11224	1037	0	104	38	228
2018-06-28	1846	4019	5865	6652	12517	1442	1285	1290	1134	680	230	413	386	167	403	356	409	584	345	344	390	561	6	51	6	33	0	4	213	20	1114	1134	1104	1008	1002	14	69	15	5	716	1047	372	827	299	523	1634	1696	1792	1661	1511	1673	1428	1710	1	5	0	1	0	1	2	1	239	243	286	1408	10000	923	2	111	45	215
2018-07-28	2443	4272	6715	6291	13006	1871	1436	1322	1215	611	193	411	367	164	371	296	400	629	360	297	387	591	10	47	10	39	1	2	218	33	1199	1229	1240	1115	1158	38	286	17	3	962	1104	452	976	242	428	1757	1755	1829	1834	1500	1711	1734	1754	0	1	0	0	1	1	1	0	256	258	471	1447	11777	1049	1	105	42	228
2018-08-28	2275	4196	6471	10079	16550	1619	1282	1241	1116	561	144	382	336	127	373	284	345	615	353	277	335	543	9	62	9	46	0	1	213	27	1355	1229	1318	1212	1519	72	471	21	11	789	927	271	814	325	466	1672	1768	1889	1834	1578	1866	1697	1317	3	0	0	0	1	1	1	0	234	236	418	1661	10198	1129	0	101	50	219
2018-09-28	2402	4599	7001	6863	13864	1862	1437	1445	1295	589	189	404	407	149	376	311	380	654	348	283	337	576	20	37	20	60	0	2	200	26	1235	1243	1243	1142	1112	26	742	15	8	785	1320	310	838	364	459	1635	1639	1604	1593	1285	1549	1343	1484	1	0	0	0	2	2	1	0	254	257	487	2299	12965	1052	0	104	36	207
