monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2017-05-28	2077	5377	7454	6665	14119	2458	1844	1475	1373	422	286	474	335	279	574	487	591	692	543	422	542	613	29	233	29	55	1	4	265	66	1638	1477	1378	1264	1186	153	707	160	16	379	1605	21	842	401	421	1353	1600	1624	1539	1678	1741	1259	1793	3	2	4	8	5	13	4	0	226	243	369	2351	15684	1731	7	88	38	242
2017-06-28	1728	5655	7383	6823	14206	1542	1444	1381	1014	449	268	387	238	275	527	440	543	688	504	413	501	644	6	148	6	51	0	3	295	71	1497	1455	1401	1209	1085	138	479	85	28	445	1698	232	799	449	454	1346	1571	1698	1568	1603	1684	1325	1668	8	12	1	11	0	11	4	1	221	237	397	2277	15589	1892	6	76	38	250
2017-07-28	1942	5599	7541	6706	14247	2558	2141	1795	1442	442	273	465	413	330	561	386	627	844	525	389	755	842	5	189	5	73	0	6	301	75	1579	1441	1389	1218	1173	95	605	150	0	503	2223	221	997	505	647	1465	1671	1648	1790	1716	1706	1325	1773	11	5	2	11	4	15	5	1	264	285	427	2272	18968	1742	6	92	37	281
2017-08-28	2041	5496	7537	7044	14581	2168	2049	1642	1409	420	242	506	396	304	536	373	583	809	587	349	529	764	16	279	16	40	0	3	268	87	1513	1405	1318	1233	1172	105	537	131	4	762	1908	215	1064	572	669	1388	1573	1545	1605	1569	1666	1252	1689	8	7	3	14	2	16	5	0	248	269	471	3035	20381	2132	7	106	40	270
2017-09-28	2110	5546	7656	6933	14589	2051	1910	1681	1384	462	353	599	332	347	562	453	651	818	582	436	599	792	14	127	14	63	1	10	289	78	1533	1417	1411	1181	1151	87	422	70	1	789	2042	127	827	566	668	1591	1675	1615	1621	1771	1661	1354	2034	17	7	2	15	0	15	5	1	241	262	475	2488	16277	1937	6	84	42	263
2017-10-28	2070	5337	7407	7093	14500	2631	2243	1919	1592	486	329	618	409	405	604	492	700	801	674	498	709	843	38	205	38	96	0	8	201	72	1547	1465	1397	1242	1225	66	354	137	25	507	2240	151	639	628	802	1696	1820	1696	1653	1801	1689	1409	2085	12	11	1	15	7	22	2	3	237	264	524	2808	19111	1929	20	77	46	261
2017-11-28	1915	5520	7435	6885	14320	2066	1971	1720	1521	503	324	665	373	441	745	480	794	863	796	506	751	826	18	234	18	109	1	9	289	67	1662	1500	1434	1306	1222	105	365	78	27	496	1826	120	512	585	805	1600	1859	1817	1664	1690	1614	1480	2401	22	3	2	18	3	21	2	1	286	310	578	2186	13724	1957	7	85	42	253
2017-12-28	1881	5436	7317	6504	13821	2455	2300	1807	1593	479	333	645	385	506	762	491	740	795	767	485	729	824	12	215	12	130	0	8	299	92	1662	1531	1500	1331	1252	72	397	60	2	538	1618	315	832	538	809	1571	1878	1780	1705	1698	1587	1437	2112	18	7	0	16	3	19	4	1	312	336	472	1799	10967	2133	8	84	44	263
2018-01-28	1762	5223	6985	6717	13702	2434	2149	1886	1653	421	284	680	369	520	797	523	731	911	779	513	682	849	16	294	16	107	0	6	255	84	1645	1485	1464	1245	1146	94	419	69	6	708	1740	436	926	524	822	1585	1762	1783	1691	1680	1540	1430	1945	20	9	1	9	5	14	4	0	397	415	607	2541	14232	2079	28	99	48	260
2018-02-28	1943	5189	7132	6449	13581	2454	2160	1894	1571	445	259	641	328	500	822	505	699	801	790	461	665	768	16	217	16	138	2	13	335	99	1592	1411	1318	1158	1120	77	388	48	6	699	1584	287	873	578	818	1576	1843	1754	1695	1821	1598	1351	1899	3	2	2	11	2	13	4	2	334	353	537	2417	15079	2094	15	92	37	260
2018-03-28	1953	5017	6970	6810	13780	3040	2671	2129	2019	440	333	683	404	458	1031	599	775	959	1041	579	719	867	38	296	38	240	0	12	278	102	1580	1454	1386	1229	1213	78	536	65	10	752	1673	248	964	711	987	1514	1661	1695	1688	1647	1539	1352	2040	9	8	1	10	3	13	4	0	263	280	453	2498	17192	1849	11	79	42	241
2018-04-28	2040	5237	7277	6521	13798	3281	2757	2093	2181	424	266	600	378	493	860	587	727	856	874	569	691	802	16	332	16	209	10	5	246	125	1746	1509	1409	1235	1113	72	558	72	6	932	1942	242	912	620	803	1416	1750	1651	1688	1658	1663	1443	1889	5	3	1	12	2	14	5	2	245	266	544	2570	15943	1806	33	82	32	236
2018-05-28	1902	5271	7173	6558	13731	3648	3043	2254	1967	434	218	671	492	459	1029	522	908	1003	1022	515	887	930	11	245	11	241	0	7	312	85	1593	1478	1319	1138	1135	68	475	72	0	426	1786	371	941	740	1102	1501	1845	1750	1792	1652	1582	1360	1938	3	2	0	12	1	13	2	2	240	257	554	2264	15026	1671	8	55	35	248
2018-06-28	1880	5393	7273	6320	13593	3122	2986	2380	1912	419	214	656	373	601	974	453	823	839	960	435	810	821	10	311	10	149	0	16	270	88	1400	1373	1255	1123	1042	30	256	82	3	798	1525	396	1030	646	787	1300	1581	1616	1629	1482	1518	1321	1819	11	5	1	17	3	20	7	2	243	272	394	1846	11713	1842	19	69	28	257
2018-07-28	2136	5132	7268	6887	14155	3826	3162	2426	2051	369	213	684	422	714	956	450	665	735	965	533	648	765	26	268	26	218	3	17	272	87	1405	1292	1454	1105	1082	50	651	94	7	914	1339	441	898	704	900	1416	1635	1580	1556	1641	1587	1365	1793	2	0	2	7	4	11	8	3	251	273	441	2917	16611	1776	12	58	36	271
2018-08-28	1939	5487	7426	6509	13935	3287	2981	2440	2081	380	209	827	384	888	1066	647	679	871	1062	625	670	863	27	314	27	210	10	13	295	78	1479	1303	1263	1091	1074	28	854	114	11	442	1241	367	533	975	1246	1343	1539	1552	1540	1475	1185	949	1856	24	2	2	11	0	11	2	2	225	240	448	2134	13796	1708	7	82	40	251
2018-09-28	2263	5188	7451	6637	14088	3822	3303	2366	2152	412	225	909	443	937	1240	701	789	987	1260	567	830	937	9	385	9	241	1	19	253	83	1479	1379	1392	1082	1102	48	1028	120	6	1037	2148	457	993	1192	1359	1540	1649	1541	1505	1346	1515	1299	2037	19	4	1	8	1	9	0	1	265	275	490	2741	18915	1760	16	61	42	243
