monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2017-07-28	3255	8236	11491	10524	22015	5465	4859	4048	2996	704	282	587	985	64	994	1098	1285	1825	835	972	1059	1393	18	409	18	221	40	37	1018	303	3005	3196	3146	3011	2916	258	1954	90	17	1381	2898	604	2095	798	1003	3058	3581	3607	3517	2991	3084	3050	2765	13	12	6	12	1	13	2	1	674	690	509	11087	54620	1878	10	208	89	475
2017-08-28	3245	8295	11540	10661	22201	5183	4963	4015	2853	741	273	488	802	107	912	1129	1206	1901	892	1072	1107	1634	27	566	27	196	33	43	949	327	2958	3057	3148	2952	2950	235	1592	122	21	1479	2958	821	2559	921	1006	3038	3724	3486	3502	3113	2960	2906	2681	18	10	4	4	3	7	2	1	618	628	572	10826	55529	2043	4	220	95	486
2017-09-28	3224	8525	11749	10703	22452	5997	5140	4174	3088	725	295	649	1022	108	996	1152	1185	1621	886	923	984	1358	41	318	41	279	35	40	916	327	2992	3021	2976	2839	2846	223	1979	125	39	1559	3044	560	2058	844	980	3034	3397	3486	3399	3054	3073	2847	2942	11	8	5	8	1	9	5	2	645	661	574	8801	48177	2098	4	220	102	493
2017-10-28	3262	8147	11409	11009	22418	5594	5089	4377	3300	814	322	680	1072	118	1031	1226	1377	1913	924	1131	1183	1722	26	432	26	267	38	53	936	308	3109	3198	3133	3018	2988	304	2599	144	35	1474	2749	708	2151	1087	1412	3313	3694	3708	3607	3338	3315	3220	3099	22	15	4	6	3	9	6	3	637	655	660	9130	50971	2183	15	246	38	525
2017-11-28	3361	8307	11668	10536	22204	5620	5073	4185	3212	798	336	662	1097	121	988	1187	1335	1983	916	1089	1211	1784	26	436	26	241	1	46	1032	282	3194	3251	3135	3079	2945	224	2303	128	31	1308	2917	576	1661	998	1261	3452	3832	3832	3729	3438	3613	3382	3121	18	13	7	7	1	8	0	2	683	693	598	8818	47225	2097	13	226	74	502
2017-12-28	2830	7985	10815	10933	21748	4949	4578	3982	3232	781	346	709	1068	110	913	1109	1345	1945	822	1035	1129	1753	14	411	14	205	2	11	889	273	3109	3047	2992	2867	2831	224	2264	118	15	1505	2609	560	1968	1040	1246	3327	3736	3768	3524	3320	3412	3198	3104	19	6	2	9	5	14	2	3	728	747	622	7474	43584	2019	12	213	63	510
2018-01-28	2817	8037	10854	10023	20877	4840	4508	3841	2764	868	321	619	1104	98	904	1263	1255	1845	849	1000	1090	1632	13	346	13	255	41	42	969	322	3032	3040	3084	2898	2786	210	2116	82	32	1155	3117	588	1839	981	1329	3353	3823	3656	3574	3208	3291	3112	3096	16	11	5	4	1	5	1	1	932	939	606	8716	52416	2027	11	193	63	506
2018-02-28	2787	7665	10452	10135	20587	4934	4483	3947	2701	798	308	650	1107	105	854	1153	1261	2017	832	1082	1131	1742	20	502	20	248	41	40	937	282	3025	3055	3015	2756	2679	257	2080	116	25	1822	3354	845	1929	1049	1449	3248	3862	3655	3568	3239	3289	3066	2860	18	10	5	9	2	11	0	0	770	781	857	9039	45035	2065	13	180	58	500
2018-03-28	3205	7964	11169	9881	21050	5564	4797	4014	3012	699	345	571	1009	109	870	1152	1297	1901	848	1120	1211	1806	109	497	109	275	42	49	912	242	3218	3172	3086	2850	2689	176	2099	111	18	1681	3407	890	2485	999	1461	3080	3549	3661	3533	3433	3160	3076	2829	23	10	7	9	2	11	81	0	657	749	596	9143	58503	2089	20	204	68	485
2018-04-28	2939	7812	10751	10082	20833	5033	4529	3708	2718	719	297	651	984	128	929	1264	1369	1854	879	1153	1127	1568	56	509	56	210	55	64	1233	453	3190	3210	3112	2894	2894	209	1627	103	23	1892	3519	961	2544	1026	1453	3193	3558	3607	3539	3430	3359	3066	2559	16	3	5	2	0	2	2	3	638	645	584	8594	53986	2014	12	187	55	462
2018-05-28	2829	8071	10900	9855	20755	4545	4222	3505	2581	701	362	601	1012	114	934	1025	1239	1633	906	1008	1218	1662	46	449	46	272	48	51	927	349	3027	3255	3142	2869	2775	125	1566	88	26	1593	3158	796	2501	926	1334	3206	3711	3643	3596	3608	3492	3112	2805	20	9	3	8	1	9	0	0	586	595	461	9216	50010	2645	8	190	80	443
2018-06-28	2756	8042	10798	9988	20786	4863	4363	3658	2608	663	338	588	910	136	899	1009	1286	1647	918	984	1231	1518	49	502	49	272	51	54	822	292	2827	2934	2963	2724	2703	106	1293	80	16	1637	2942	1046	2492	923	1270	2998	3365	3393	3385	3070	3186	2684	2617	10	10	2	12	0	12	5	0	589	606	480	8699	46836	1991	15	179	59	453
2018-07-28	3412	8339	11751	9773	21524	6242	5084	4259	3070	650	294	563	969	106	978	1188	1351	1982	885	1110	1122	1721	35	645	35	287	58	77	1034	352	2959	2884	2910	2719	2758	93	1502	50	43	1889	3292	1664	2470	1134	1393	3131	4086	3420	3601	3005	3329	3149	2608	15	4	3	5	4	9	0	2	649	660	553	9994	61703	1944	13	160	72	513
2018-08-28	3391	8007	11398	10651	22049	4846	4907	4172	2899	577	308	573	896	94	900	1162	1365	1915	933	1123	1187	1619	26	497	26	320	59	69	1012	343	2974	3066	2953	2748	2775	94	1879	30	25	1871	3680	1175	2889	900	1118	2921	3492	5115	3614	3323	3289	3031	2506	13	9	6	8	0	8	3	0	597	608	474	8392	54235	1838	3	164	57	532
2018-09-28	3238	8753	11991	10376	22367	5502	4970	4085	3095	627	305	633	1065	111	992	1225	1434	1947	904	1138	1240	1894	44	567	44	304	40	60	1018	357	3041	3045	3090	2909	2771	440	1996	51	20	1817	3959	1245	3230	1024	1188	3180	3632	3646	3617	3433	3471	3225	2827	35	10	6	13	4	17	1	1	644	663	516	9915	60714	1881	4	141	75	525
