monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	2830	5202	8032	5730	13762	2700	2531	2044	1340	562	283	309	442	70	392	352	646	1010	342	277	472	800	15	67	15	24	3	4	311	80	1746	1748	1711	1641	1702	76	604	73	1	324	595	191	422	204	484	2253	2309	2139	2109	1808	1829	1936	1513	23	10	2	5	5	10	3	1	520	534	612	2768	18206	1781	18	171	130	376
2016-02-28	2823	5536	8359	7025	15384	3118	2875	2569	1497	750	275	279	357	163	457	443	814	1159	372	309	479	872	12	55	12	57	5	15	224	93	1661	1759	1694	1588	1677	75	626	73	1	242	569	148	418	190	289	2055	2295	2334	2334	1922	2303	2013	1625	8	5	0	4	2	6	4	20	445	475	341	2195	15227	1556	10	163	98	462
2016-03-28	1649	6088	7737	6769	14506	3063	3101	2375	1655	529	250	332	389	153	379	375	652	1068	325	289	564	898	14	54	14	35	0	3	281	95	1673	1831	1682	1595	1553	55	918	80	1	193	465	219	386	320	303	2048	2101	2137	2169	1963	2233	2023	1556	12	18	0	1	1	2	4	0	378	384	366	2137	13548	1461	1	122	98	350
2016-04-28	1867	5878	7745	6767	14512	2934	2755	2329	1514	527	323	240	389	215	364	430	616	984	332	379	499	826	31	92	31	65	0	5	305	92	1641	1727	1603	1628	1575	59	917	45	0	198	772	190	367	303	357	1912	1987	2051	2109	1769	2094	1859	1727	35	13	1	5	5	10	6	6	394	416	352	3002	17904	1565	7	123	83	331
2016-05-28	2205	5552	7757	6705	14462	3149	2701	2391	1379	610	320	254	353	141	387	540	890	1086	383	477	835	876	35	153	35	20	0	1	294	96	1628	1665	1699	1644	1580	45	652	56	1	301	930	211	417	288	372	2122	2143	2122	2114	1808	2244	1955	1984	13	17	2	8	5	13	4	1	378	396	468	2750	17699	1517	10	89	88	359
2016-06-28	1899	5592	7491	6767	14258	2771	2538	2396	1226	543	331	330	522	183	390	486	595	910	319	403	567	829	32	97	32	26	0	3	322	89	1594	1712	1746	1492	1562	38	66	71	10	162	911	224	441	405	496	2090	2115	2141	2122	1913	2424	1936	1949	17	20	5	5	3	8	3	0	409	420	446	2291	15129	1439	8	113	83	371
2016-07-28	1887	5590	7477	6341	13818	2507	2763	2336	1448	544	350	325	452	199	360	462	621	969	372	427	574	850	30	80	30	26	0	9	262	80	1497	1537	1714	1454	1525	48	340	71	3	231	685	237	291	354	482	1832	1855	2022	1844	1683	2143	1719	1988	15	19	0	8	3	11	3	1	369	384	395	1989	12520	1477	37	105	85	323
2016-08-28	2019	5215	7234	6414	13648	2355	2469	2172	1234	530	279	320	428	125	361	374	606	936	312	310	519	831	16	72	16	57	0	5	250	91	1666	1541	1834	1624	1638	45	591	75	1	234	527	161	331	333	396	1961	1996	2019	1924	1765	2090	1917	1832	15	16	2	7	6	13	5	0	439	457	579	1778	12133	1501	1	112	82	334
2016-09-28	2132	5202	7334	6170	13504	2593	2442	2169	1170	551	350	312	477	176	333	357	558	911	308	336	479	772	9	65	9	38	0	4	275	80	1542	1567	1753	1504	1483	64	374	79	4	150	498	141	367	378	385	1901	1948	1993	1899	1702	2028	1847	2031	11	23	1	15	2	17	2	0	416	435	520	1723	10981	1527	20	107	81	304
2016-10-28	2307	4937	7244	6093	13337	2598	2605	2231	1434	543	275	340	521	166	336	331	575	869	334	336	530	852	15	112	15	20	0	6	268	96	1632	1662	1915	1659	1770	87	497	72	1	228	1251	252	355	379	466	2150	2196	2216	2126	2052	2319	1983	2093	25	24	6	6	1	7	3	0	373	383	464	3683	21633	1457	8	101	79	345
