monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	4061	9935	13996	11445	25441	3874	3389	2807	2004	922	101	764	478	166	536	601	700	975	586	463	549	773	66	130	66	73	444	58	1131	87	3664	3201	3099	2456	2159	50	1033	519	9	609	3092	342	1976	202	330	2134	2221	2084	2053	2533	3281	1716	1856	37	5	4	8	7	15	5	0	519	539	786	6367	32898	3355	4	58	68	184
2016-02-28	4132	9387	13519	13422	26941	3755	2959	2647	1909	848	57	735	377	150	844	837	771	846	658	594	598	694	24	102	24	73	11	12	626	66	3337	3160	3142	2787	3464	126	967	473	13	750	3876	609	2013	331	434	1697	2355	2274	2067	2685	3183	1740	1858	49	1	3	2	4	6	4	0	524	534	644	3866	25747	3114	6	148	87	348
2016-03-28	2851	10996	13847	12697	26544	4375	3531	3143	2434	973	201	889	491	186	738	599	694	1097	604	533	652	730	2	139	2	44	5	13	390	77	3650	3406	3471	3047	3630	108	992	186	10	1040	4164	740	1992	247	365	1926	2981	3087	2805	3418	3836	2184	2337	31	20	4	12	6	18	7	0	464	489	467	4129	21760	2431	1	107	86	312
2016-04-28	2895	10531	13426	12360	25786	4879	4019	2932	2220	1047	62	1062	548	147	683	672	689	1005	562	659	618	775	20	150	20	34	0	11	1078	73	3604	3497	3435	3170	5069	155	1107	111	13	988	4631	508	1535	444	303	2143	2514	2455	2262	2983	3402	1813	2477	27	4	5	8	2	10	3	6	455	474	457	4582	22332	2696	3	121	101	369
2016-05-28	2816	7950	10766	9469	20235	4052	3414	2878	2104	1251	87	998	588	85	706	644	707	1091	643	538	565	702	26	180	26	32	1	2	1141	91	3538	3290	3298	3016	5096	224	2057	489	6	1080	3585	517	1812	399	287	2300	2359	2358	2265	3007	3372	1660	2620	50	16	1	6	3	9	2	0	437	448	536	4072	24702	1904	15	134	101	347
2016-06-28	2060	8366	10426	8636	19062	3258	3039	2778	2107	1021	84	909	548	169	715	660	868	797	559	533	577	711	13	85	13	31	0	2	1043	76	3510	3510	3369	3194	4461	154	204	237	19	956	4032	521	1640	417	265	2063	2232	2147	1924	2761	3399	1658	2350	25	10	9	1	6	7	2	1	361	371	313	2889	21435	2028	13	178	74	292
2016-07-28	2924	7903	10827	8438	19265	3659	3303	2804	2195	1171	145	963	587	201	753	724	766	1169	692	706	597	768	30	28	30	25	1	8	299	48	3802	3568	3612	3270	5852	158	234	152	13	983	5067	605	1261	430	413	2060	2219	2148	1969	2701	3338	1546	2745	19	11	5	5	2	7	4	1	458	470	429	2986	21565	2011	2	127	97	314
2016-08-28	3051	8247	11298	8283	19581	4042	3147	2813	2077	1161	81	950	578	201	790	749	738	952	703	712	746	803	47	161	47	62	3	1	367	58	3959	3761	3600	3332	3865	130	755	184	19	1166	4378	724	1526	432	410	2159	2359	2219	2042	2801	3371	1807	2339	9	12	7	6	2	8	7	1	432	448	539	3079	23622	2443	289	128	82	295
2016-09-28	2766	8074	10840	8786	19626	3661	3194	2699	2144	1021	99	894	631	228	833	834	819	1017	745	757	687	878	33	142	33	23	0	10	732	67	3854	3582	3581	3294	4291	118	951	117	26	1264	3827	665	1196	510	402	2136	2339	2279	2154	2860	3433	1722	2598	13	4	3	12	1	13	3	0	438	454	761	3212	22827	2854	0	76	91	292
2016-10-28	3019	8258	11277	8423	19700	4015	3482	2927	2136	1065	100	963	608	184	825	747	866	1136	676	736	701	930	66	184	66	40	0	5	383	72	3969	3631	3558	3175	3866	147	1058	126	14	1360	5155	754	1914	575	402	2353	2334	2365	2156	2870	3503	1862	2615	41	2	4	6	0	6	4	2	393	405	784	6536	39808	3017	0	117	96	332
