monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	3938	8256	12194	8749	20943	5138	4242	3527	2345	905	777	503	310	453	999	1238	1293	1290	1027	1058	1061	1060	43	613	43	146	4	27	502	117	3020	2992	2898	2614	2486	79	1401	122	16	1372	2310	850	4465	568	581	3298	3864	3882	3803	3319	2803	3190	2517	43	5	3	17	8	25	3	3	535	566	870	8866	42253	1461	510	94	83	355
2016-02-28	4394	9036	13430	10488	23918	5145	3718	3461	2724	1027	890	598	274	229	1121	1083	1194	1717	784	962	1085	1301	24	335	24	211	1	22	645	164	3388	3296	3016	2846	2649	80	1200	220	16	1296	2171	745	8504	541	565	3432	4313	4151	4132	3322	5128	3547	2750	11	3	7	17	8	25	4	3	499	531	985	7826	43066	1278	175	111	111	347
2016-03-28	3303	10498	13801	10784	24585	4898	3672	3788	2465	1099	961	676	439	242	1129	1021	1185	2077	830	1092	1043	1769	18	602	18	109	2	26	647	127	3306	6549	3070	2856	2904	71	1231	546	41	1062	1719	226	4834	523	549	3438	4464	4413	4228	3524	4199	3585	3189	37	5	8	21	5	26	1	15	386	428	1011	8046	39174	946	18	103	91	312
2016-04-28	2649	9626	12275	10431	22706	5360	3902	3520	2793	1067	825	619	454	255	1175	1126	1381	2056	835	941	1214	1649	51	452	51	159	3	25	669	186	3836	2929	2882	2658	2676	78	975	372	58	1247	2478	1256	5225	644	622	2771	4375	4359	4095	3534	4124	3583	2894	35	14	15	19	4	23	4	4	333	354	775	9380	44170	796	0	68	87	280
2016-05-28	3199	10628	13827	11603	25430	6265	4605	4073	3035	979	918	742	441	224	1089	1184	1270	2520	935	1001	1149	1973	119	397	119	147	1	26	687	143	3380	3180	3106	2896	2774	118	717	520	95	1266	3182	782	3799	575	583	3972	4439	4145	4013	3655	3956	3470	3159	15	0	10	23	2	25	10	6	446	487	459	9530	45068	1784	67	92	104	276
2016-06-28	2936	10175	13111	11285	24396	5788	4221	3704	2547	911	898	698	433	373	1174	1032	1139	2282	899	911	1063	1761	44	339	44	122	7	34	595	173	3036	2916	2827	2676	2654	269	529	512	53	1678	3470	958	5198	655	682	4055	4061	3960	3837	3423	4072	3441	3023	50	4	12	27	3	30	4	4	346	384	314	10470	49854	1049	3	114	94	303
2016-07-28	3155	10248	13403	10787	24190	5041	4550	3796	2908	982	899	823	573	412	1227	1236	1751	2184	1399	1052	1380	1849	56	309	56	194	9	31	723	159	3310	3083	3183	2921	2993	231	645	385	17	1138	3234	793	4772	724	816	4350	4445	4293	4222	3718	4164	3877	3143	18	8	11	20	3	23	8	2	392	425	368	8459	42349	943	20	93	87	214
2016-08-28	3710	9424	13134	11166	24300	6622	4987	4114	3311	1100	877	948	547	511	1401	1337	1814	2073	1353	1194	1409	1780	45	332	45	166	4	34	696	208	3722	3412	3348	3200	3094	50	507	457	51	1250	3380	740	4764	874	1268	4465	4871	4917	4722	3999	4569	4097	3564	11	4	28	39	2	41	2	6	435	484	449	8188	41383	1882	60	110	100	346
2016-09-28	3563	9925	13488	10899	24387	6090	5648	4781	3790	1063	768	999	598	476	2190	1771	1862	2107	1943	1301	1468	1846	132	357	132	85	10	42	711	176	3702	3632	6899	3297	3172	77	377	249	41	1133	3612	788	4441	1092	1380	4699	5046	4891	4695	4144	4544	4379	3749	14	8	26	40	0	40	7	3	434	484	476	9218	40676	1400	4	115	80	356
2016-10-28	3391	9420	12811	10847	23658	6118	5440	4396	3672	1148	873	1013	623	496	1914	1452	1836	2207	1550	1431	1504	1936	119	359	119	117	7	50	713	158	3666	3490	3375	3178	3142	179	281	680	91	1782	3356	1116	3497	970	1320	4546	7739	4837	4490	7192	4244	4194	3534	24	9	24	32	10	42	6	4	414	466	617	7683	34221	1255	146	187	86	470
2016-11-28	3550	10032	13582	11123	24705	5074	4732	4183	3543	1000	896	1063	565	603	1532	1530	1667	2323	1632	1378	1580	2180	48	634	48	117	1	41	771	193	3965	3743	3476	3301	3064	172	429	445	60	1656	4867	894	4742	938	1271	4402	4846	4788	4372	3768	4390	4075	3708	53	11	31	51	11	62	5	7	500	574	649	10343	53491	1087	5	129	81	302
2016-12-28	3300	9721	13021	10959	23980	5841	5587	4848	4135	1138	768	1002	533	580	1541	1480	1809	2254	1716	1635	1560	1795	158	586	158	99	1	37	807	234	3561	3542	3385	3189	3005	386	465	404	49	2121	3907	1057	5040	1125	1305	4376	4718	4582	4480	7494	4168	3791	3064	54	10	28	32	12	44	2	6	467	519	563	11300	53343	1423	10	127	86	310
2017-01-28	3521	9803	13324	10771	24095	6147	4792	4428	3725	1052	836	927	440	423	1483	1672	1907	2351	1538	1322	1567	2213	69	561	69	97	2	40	704	167	3603	3460	3270	2930	2899	198	650	540	52	1652	5356	989	5812	914	1030	4460	4756	4996	4253	4026	4524	3826	3316	5	1	27	44	9	53	7	3	542	605	647	12424	57528	904	59	94	86	324
2017-02-28	3460	9166	12626	10717	23343	5640	4559	3914	3467	959	873	805	407	452	1211	1283	2042	2237	1454	1322	1344	2012	164	627	164	99	25	22	885	444	3662	3631	3326	3091	2866	183	807	397	70	2022	4820	995	5905	755	991	4246	4834	4809	4270	3850	4339	3965	3291	11	5	32	36	9	45	2	6	465	518	660	11217	56556	973	3	116	99	291
2017-03-28	3535	9388	12923	10522	23445	5685	4565	3984	3483	938	797	826	493	484	1429	1550	1460	2201	1555	1265	1327	1978	131	580	131	109	19	35	662	294	3692	3569	3257	2976	3107	141	1119	351	54	2528	4682	1032	4714	983	1323	4170	4668	4699	4345	3975	4315	3947	3735	11	12	24	37	7	44	3	6	464	517	648	11808	57592	1384	21	135	86	326
