monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-11-28	1319	3077	4396	4599	8995	1392	1289	1149	937	627	33	267	158	125	377	370	426	416	380	341	371	370	21	99	21	29	188	19	68	23	705	688	734	659	645	54	542	74	10	569	1374	96	370	217	159	578	592	591	613	627	705	534	1043	6	0	0	3	0	3	2	0	216	221	111	1858	12570	653	0	26	20	157
2016-12-28	1168	3104	4272	4340	8612	1297	1335	1229	954	809	38	327	172	83	325	309	382	434	275	267	314	398	7	120	7	5	0	0	116	19	667	686	707	643	629	72	460	13	0	471	1471	147	386	211	244	712	840	815	806	728	848	613	1182	9	3	2	0	0	0	3	2	166	171	121	1895	13088	662	2	27	19	162
2017-01-28	1158	2824	3982	4058	8040	1282	1262	1179	876	691	22	229	162	105	266	252	328	375	228	235	252	358	6	11220	6	6	1	0	120	59	566	554	557	587	515	62	638	107	22	308	1568	81	442	124	182	557	669	676	607	569	625	407	985	6	1	0	1	3	4	1	1	186	192	133	1873	13955	601	4	34	23	164
2017-02-28	1232	2896	4128	4344	8472	1403	1273	1215	844	788	61	327	178	95	313	265	371	393	274	266	280	331	11	148	11	6	0	0	150	40	782	893	827	747	801	102	738	21	7	514	1429	181	388	148	212	722	817	768	776	733	746	643	1246	12	1	0	2	1	3	2	1	158	164	170	2039	13615	991	42	38	26	139
2017-03-28	1306	2895	4201	4160	8361	1570	1279	1147	864	786	27	328	160	126	325	266	347	430	294	244	298	372	6	219	6	10	0	1	162	17	778	784	762	744	717	115	875	79	31	427	1377	134	357	190	222	592	704	700	778	695	631	508	1167	5	1	0	2	1	3	6	6	174	189	257	2288	15974	1372	5	50	23	125
2017-04-28	1251	2800	4051	4163	8214	1634	1399	1154	931	707	17	273	160	117	341	302	400	449	349	289	376	402	17	303	17	30	0	0	144	17	738	739	740	638	711	112	881	20	9	635	1400	192	398	188	215	1148	554	611	692	381	595	453	989	5	0	1	3	2	5	1	8	141	154	198	2610	15389	891	0	50	27	126
2017-05-28	1153	2847	4000	4233	8233	1995	1457	1222	890	681	31	293	142	124	274	258	313	323	254	272	318	387	55	271	55	11	4	2	188	77	990	899	893	818	822	90	515	18	14	398	1985	171	405	187	274	598	737	736	727	532	631	532	1001	3	4	0	2	2	4	0	3	168	175	145	2468	14880	811	2	59	20	173
2017-06-28	1283	2750	4033	4324	8357	1753	1467	1257	913	677	12	257	132	86	280	273	336	424	264	237	301	393	7	267	7	9	0	0	164	28	769	778	773	760	783	85	769	39	7	462	1893	210	323	190	255	520	628	653	679	437	564	473	973	11	10	0	1	1	2	0	1	122	125	231	2104	14242	569	0	47	23	197
2017-07-28	1479	2949	4428	3924	8352	2237	1612	1423	1088	638	18	291	126	113	326	276	346	426	272	273	288	418	30	245	30	6	0	0	88	45	825	812	824	821	811	148	809	40	11	581	1855	200	482	204	282	615	655	669	745	492	670	527	983	6	2	0	5	0	5	4	1	188	198	228	2630	15586	3647	25	46	28	170
2017-08-28	1485	2979	4464	4334	8798	2049	1712	1635	1303	656	43	267	157	59	281	279	360	528	250	255	306	469	23	288	23	19	4	5	193	17	825	771	877	766	722	97	623	55	8	645	2430	175	401	206	313	532	615	604	626	486	622	487	923	3	0	1	1	1	2	2	0	129	133	207	2433	17437	953	32	51	33	144
2017-09-28	1419	2996	4415	4479	8894	1818	1836	1711	1229	747	31	305	159	106	324	299	362	535	317	298	322	522	15	354	15	2	0	0	186	15	799	714	744	629	659	89	648	59	14	409	2362	146	359	251	291	642	651	669	600	500	593	546	1033	0	10	2	4	0	4	1	7	169	181	225	2216	15774	685	0	44	26	156
2017-10-28	1697	2869	4566	4404	8970	2056	1628	1653	1159	767	18	275	141	94	341	267	708	480	316	268	398	476	12	243	12	11	0	0	118	42	909	771	781	769	761	114	640	50	9	651	2249	233	383	143	295	670	755	685	678	519	740	490	1028	6	3	0	6	2	8	1	0	188	197	249	1920	15691	743	0	42	25	214
2017-11-28	1404	2820	4224	4369	8593	1987	1664	1478	1117	752	18	268	165	59	289	253	399	483	244	251	368	459	12	254	12	6	0	0	71	9	787	747	832	635	651	87	571	55	41	537	1910	148	334	216	334	728	709	737	644	602	674	572	1166	5	7	0	4	0	4	1	0	179	184	203	1703	13209	672	0	53	25	219
2017-12-28	1217	3133	4350	4251	8601	1515	1638	1573	1172	742	40	307	125	105	388	326	475	493	440	321	436	483	9	338	9	20	7	14	193	10	729	725	777	703	701	75	644	53	46	502	2026	256	290	320	463	580	662	677	675	653	1753	592	1030	1	1	0	5	1	6	1	0	190	197	264	1906	12310	707	0	43	29	221
2018-01-28	1250	2702	3952	4410	8362	1521	1601	1365	955	773	30	257	131	70	354	331	399	528	370	318	325	475	17	231	17	16	0	0	171	20	763	718	799	688	807	77	534	69	3	297	2051	267	338	228	483	551	614	583	654	566	591	524	1019	3	2	0	3	3	6	2	1	238	247	339	2061	13021	1131	20	46	34	181
2018-02-28	1286	2712	3998	4129	8127	1677	1524	1476	1103	824	18	311	158	66	365	330	402	517	356	336	362	497	15	285	15	1	0	2	147	71	792	775	791	658	736	75	491	72	7	640	1888	224	288	279	329	626	686	667	672	631	569	518	1237	2	2	0	1	0	1	1	0	228	230	264	1764	11758	1041	0	53	29	216
2018-03-28	1460	2594	4054	4138	8192	1615	1632	1406	1268	690	37	243	156	65	324	298	472	523	316	309	431	491	21	307	21	1	0	0	109	18	829	693	724	627	647	77	374	25	6	725	2470	317	395	222	304	524	603	628	643	496	531	379	1011	1	1	2	3	1	4	2	1	204	211	246	2237	15005	590	0	26	27	149
2018-04-28	1374	2708	4082	4046	8128	1796	1644	1443	1056	690	22	260	138	121	347	345	454	631	331	313	371	477	17	375	17	8	0	0	164	24	4313	655	690	564	561	93	406	73	5	789	9347	203	394	185	374	546	532	545	568	447	507	589	991	1	1	0	2	0	2	2	0	174	178	230	6738	14798	858	54	43	26	137
2018-05-28	1458	2701	4159	4050	8209	1937	1660	1387	1192	724	29	246	140	113	326	304	468	527	329	288	390	481	34	397	34	7	0	1	142	29	741	703	666	572	598	79	318	62	4	762	2097	189	319	252	357	571	634	650	619	561	620	563	1065	2	3	0	0	0	0	0	1	127	128	303	2296	13685	997	87	40	28	141
2018-06-28	1131	2648	3779	4352	8131	1599	1598	1537	1204	638	43	260	167	73	340	345	461	542	345	331	439	527	14	299	14	2	0	0	137	25	725	674	594	576	585	42	194	69	9	883	1867	212	466	227	380	500	588	677	576	543	498	411	978	2	2	0	2	1	3	0	5	147	155	258	2245	13145	748	0	47	29	151
2018-07-28	1578	2671	4249	4060	8309	1964	1788	1571	1321	644	11	242	177	57	301	289	432	489	290	273	417	500	16	302	16	2	0	0	239	16	714	733	825	696	654	24	297	46	8	845	2041	247	517	185	278	524	653	681	653	640	692	572	951	1	1	0	1	1	2	2	0	162	166	309	2747	16611	953	95	55	24	141
2018-08-28	1471	2609	4080	4344	8424	1606	1728	1625	1199	663	40	243	130	98	321	284	373	579	307	286	348	595	55	288	55	19	3	2	175	53	693	696	781	692	671	119	472	69	25	714	1732	272	611	362	421	590	631	654	643	678	637	475	940	3	1	0	2	0	2	1	0	183	186	312	2545	14526	885	8	52	27	186
2018-09-28	1589	2828	4417	4368	8785	2029	1861	1722	1242	635	13	264	136	98	323	329	487	543	342	323	456	550	11	277	11	1	0	0	186	20	808	831	713	694	795	39	914	63	2	660	2143	337	474	263	412	654	749	704	733	828	682	561	1017	22	1	1	4	4	8	1	2	171	182	261	3148	17018	783	0	67	28	152
