monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-11-28	1935	4524	6459	5367	11826	2088	1897	1523	1006	439	215	344	394	161	387	337	506	665	367	339	437	543	18	139	18	118	0	6	757	244	1802	1730	1659	1599	1539	37	766	72	32	642	1435	364	895	491	492	1997	2032	2030	2028	1829	1764	1724	1715	18	11	3	5	2	7	2	0	344	353	999	2142	25535	758	0	96	56	200
2016-12-28	1663	4640	6303	4907	11210	1624	1713	1391	984	450	234	354	347	141	400	357	488	612	381	314	377	564	16	150	16	131	0	12	828	263	1734	1680	1616	1584	1553	27	797	77	9	520	1284	368	890	519	535	1851	2002	2129	2089	1979	1706	1744	1820	9	8	0	6	0	6	2	0	383	391	768	2390	22734	799	0	95	82	194
2017-01-28	1564	4679	6243	4718	10961	1941	1700	1407	1028	392	228	278	297	142	358	384	471	688	331	297	394	615	3	151	3	91	0	8	786	305	1720	1722	1619	1577	1542	47	814	99	3	706	1624	306	1133	432	554	1967	1971	1978	1934	1891	1635	1617	1644	8	7	1	7	2	9	4	0	482	495	940	2220	26062	903	0	103	56	202
2017-02-28	1592	4616	6208	4751	10959	1982	1725	1399	1086	353	172	259	288	127	333	317	455	653	303	265	352	643	9	108	9	107	0	12	804	271	1748	1710	1631	1510	1519	37	718	76	22	632	1664	352	1038	449	559	1917	2005	2021	2007	1969	1665	1760	1494	8	7	2	8	2	10	0	0	417	427	771	1882	25288	694	7	115	76	207
2017-03-28	1794	4741	6535	4339	10874	2109	1914	1450	1004	419	177	335	342	139	364	337	486	705	336	285	415	705	5	91	5	119	0	17	814	224	1784	1777	1717	1547	1423	47	843	87	7	624	1754	438	1072	426	453	1807	1933	2031	1849	2050	1708	1592	1572	9	6	3	2	1	3	4	0	334	341	684	2173	28233	743	3	101	48	205
2017-04-28	1775	4500	6275	4927	11202	2229	1831	1464	1027	362	147	266	302	107	340	322	469	691	324	260	409	621	3	99	3	125	0	5	715	260	1757	1771	1666	1523	1499	103	830	144	15	674	1562	395	1037	390	329	1882	1946	2021	2021	2173	1680	1742	1532	10	6	0	7	0	7	5	0	290	302	606	2120	24505	892	8	113	93	224
2017-05-28	1922	4656	6578	4772	11350	2181	1918	1491	1125	396	174	254	315	104	313	311	475	666	299	275	432	672	4	94	4	78	0	7	841	322	1829	1746	1643	1538	1482	106	821	143	20	710	1495	375	1188	410	390	1927	2037	1994	2050	2049	1712	1670	1555	7	8	3	2	4	6	2	0	299	307	593	2042	24753	837	10	114	74	226
2017-06-28	1529	4758	6287	4816	11103	1850	1681	1446	1094	356	135	239	319	120	287	264	417	650	304	268	396	632	7	123	7	100	0	11	756	214	1639	1696	1562	1444	1404	52	563	71	6	663	1638	414	1214	335	326	1754	1856	1880	1910	1949	1507	1571	1477	5	4	1	3	0	3	0	0	193	196	397	1867	22221	797	0	113	81	211
2017-07-28	1613	5032	6645	4557	11202	2224	1886	1533	1104	298	139	245	420	104	270	277	416	626	297	278	370	607	8	55	8	95	0	8	776	307	1596	1656	1609	1558	1519	63	850	112	22	584	1954	361	1316	361	280	1739	1837	1848	1886	1999	1749	1632	1363	1	2	1	2	1	3	1	0	269	273	499	2108	27277	854	4	115	72	213
2017-08-28	1744	4897	6641	4872	11513	2363	2012	2301	1227	319	114	311	442	125	357	261	393	658	352	262	387	625	23	62	23	71	0	8	768	267	1681	1609	1610	1578	1464	54	906	82	10	784	3417	482	1335	477	394	1695	1736	1749	1800	1894	1681	1529	1312	10	2	0	3	3	6	2	1	272	281	598	1921	25842	856	4	103	79	204
2017-09-28	1674	4926	6600	4779	11379	1972	1809	1426	964	393	130	370	487	124	374	354	457	604	385	340	425	625	18	106	18	113	0	13	822	300	1713	1662	1653	1446	1527	52	900	93	4	662	2298	437	1368	483	397	1757	1814	1802	1829	1662	1445	1501	1601	31	6	0	5	1	6	0	1	292	299	581	1950	22014	687	9	99	62	169
2017-10-28	1734	4920	6654	4731	11385	2209	1977	1573	1121	407	146	299	441	156	351	284	450	671	371	286	455	689	16	113	16	129	0	12	802	275	1824	1636	1658	1527	1576	66	893	98	16	1436	1902	512	1418	452	391	1889	1875	1884	1897	1907	1527	1615	1556	3	3	1	3	0	3	0	0	317	320	704	2194	26825	752	8	80	72	162
2017-11-28	1877	4858	6735	4699	11434	2142	1944	1550	1198	359	168	363	496	175	369	343	477	646	356	331	493	609	22	129	22	76	0	3	863	228	1765	1730	1692	1615	1610	61	870	61	1	1551	1820	478	1423	480	418	1942	1916	1941	1891	1847	1633	1603	1685	3	4	0	5	2	7	3	0	350	360	746	1916	25375	746	9	88	49	174
2017-12-28	1679	4661	6340	4632	10972	1997	1777	1407	1052	445	174	427	839	162	389	324	505	659	381	311	482	647	13	75	13	111	0	13	849	232	1666	1627	1550	1407	1537	98	749	75	3	1416	1952	307	1446	441	518	1908	1955	1999	1960	1952	1482	1516	1866	1	3	10	6	0	6	1	1	345	353	675	1899	22364	746	7	104	78	161
2018-01-28	1586	4913	6499	4356	10855	1988	1826	1458	1068	373	167	372	727	158	335	260	463	644	356	305	467	634	16	69	16	109	0	11	793	223	1681	1635	1563	1396	1500	144	769	107	9	794	2051	302	1376	435	399	1869	1988	2018	1971	1772	1589	1643	1639	6	2	2	8	3	11	4	2	472	489	823	2390	27024	681	7	91	74	151
2018-02-28	1393	4875	6268	4363	10631	1874	1697	1465	1065	309	150	338	631	105	281	267	406	648	292	267	408	639	19	52	19	99	0	8	753	216	1663	1585	1444	1340	1357	163	783	99	35	749	2193	321	1298	339	311	1676	1764	1850	1889	1747	1420	1517	1455	2	5	1	10	1	11	2	0	400	413	660	2179	26324	657	7	93	74	158
2018-03-28	1260	4826	6086	4127	10213	1926	1657	1428	1033	334	120	365	678	119	311	303	415	585	291	296	403	576	6	30	6	141	0	5	742	191	1639	1562	1409	1258	1338	199	913	119	7	861	2545	331	1514	337	262	1599	1627	1763	1827	1679	1340	1438	1497	3	2	1	6	0	6	0	1	273	280	321	2175	27477	702	14	90	53	143
2018-04-28	1413	4767	6180	4430	10610	2448	2020	1675	1366	330	89	292	571	235	300	307	463	634	281	296	430	629	30	97	30	112	0	4	760	202	1667	1643	1445	1365	1378	181	1125	120	13	707	1947	319	1245	364	292	1675	1738	1878	1903	1802	1490	1511	1270	4	7	0	2	2	4	3	0	253	260	374	1740	23121	579	10	88	50	151
2018-05-28	1441	4728	6169	4136	10305	2525	2131	1628	1300	323	99	335	626	138	307	286	430	728	314	338	477	646	3	32	3	103	0	4	795	207	1602	1525	1415	1260	1337	61	704	106	9	699	1332	331	1029	342	262	1579	1695	1686	1802	1713	1423	1458	1377	1	1	0	1	1	2	1	0	237	240	317	1525	22051	488	10	148	53	174
2018-06-28	1360	4453	5813	4125	9938	2062	1880	1487	1107	375	82	352	661	120	292	293	415	608	292	283	398	603	6	52	6	127	0	0	747	219	1471	1513	1448	1374	1346	44	178	92	26	681	1720	252	1153	349	266	1373	1567	1692	1654	1481	1506	1535	1469	0	0	0	6	0	6	3	0	193	202	247	1661	17495	672	8	142	57	186
2018-07-28	1553	4687	6240	3817	10057	2578	2097	1683	1176	327	81	287	565	100	316	281	443	580	285	322	446	575	10	86	10	104	0	3	698	199	1404	1322	1307	1268	1282	84	605	48	4	706	1746	336	1395	327	282	1469	1561	1571	1657	1583	1605	1634	1256	2	5	2	6	0	6	1	2	229	238	422	1628	26145	567	6	175	76	177
2018-08-28	1463	4657	6120	4177	10297	2094	2077	1600	1262	264	67	296	520	154	312	286	412	643	325	275	416	652	24	93	24	129	7	4	786	224	1246	1284	1263	1199	1250	27	712	54	1	744	1503	217	1423	303	286	1339	1367	1545	1512	1471	1524	1445	1133	0	0	1	2	3	5	1	0	216	222	428	2080	23633	691	7	163	68	173
2018-09-28	1609	4708	6317	4048	10365	2473	2231	1895	1425	372	84	311	671	114	311	282	476	745	311	276	474	738	9	98	9	105	0	6	731	205	1361	1371	1373	1309	1313	52	961	46	1	965	2032	499	1188	365	293	1563	1561	1638	1724	1584	1566	1491	1402	1	6	6	4	1	5	2	0	271	278	479	2144	28860	712	8	176	68	172
