monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	2613	6217	8830	8013	16843	2620	1779	1685	1000	752	147	620	282	251	550	326	1232	697	502	261	295	599	41	65	41	33	2	6	715	358	1903	2078	2053	2034	2029	198	546	106	15	854	1691	207	1427	146	81	2747	3048	3016	2890	2482	2472	2391	1891	42	8	1	2	3	5	2	12	639	658	641	5265	39506	1601	25	110	134	346
2016-02-28	2847	6349	9196	8967	18163	2228	1942	1669	1172	782	186	566	322	259	599	476	621	904	510	377	490	683	70	118	70	43	0	2	635	222	2097	2268	2182	2096	2174	143	1059	148	8	715	2098	368	1119	143	265	2191	2900	2925	2845	2608	2399	2529	2033	15	12	0	2	0	2	3	2	529	536	811	3666	27254	1365	49	154	95	317
2016-03-28	1881	7053	8934	9031	17965	1920	1874	1669	1224	709	173	489	303	219	566	398	506	810	428	297	376	643	83	93	83	136	0	13	641	235	2235	2280	2184	2101	2219	161	1109	170	31	606	1624	225	768	126	231	2241	2964	3029	3189	2500	2571	2677	1873	50	7	2	3	1	4	3	0	410	417	361	3364	21665	1364	2	166	103	370
2016-04-28	1745	7065	8810	9125	17935	2291	1831	1549	1194	802	171	490	346	81	412	479	513	796	362	312	365	614	17	93	17	61	5	1	626	226	2131	2205	2077	2517	2043	171	1343	401	48	687	1392	133	1086	67	118	1717	2876	2844	2993	2592	2636	2457	1722	35	3	7	1	2	3	1	0	344	348	337	2994	23812	2139	16	144	100	383
2016-05-28	2108	6719	8827	9000	17827	2381	1844	1716	1217	766	151	644	379	58	549	470	570	977	463	370	478	662	15	213	15	110	8	15	629	248	2176	2276	2239	2115	2392	212	1766	139	13	599	1579	273	825	141	269	2716	2814	2910	2733	2660	2691	2564	2109	25	10	4	1	0	1	4	1	348	354	391	2959	21978	1823	10	167	86	344
2016-06-28	1928	6791	8719	9048	17767	1991	1863	1603	1148	821	169	592	372	307	643	510	634	814	492	448	427	697	17	213	17	91	0	5	721	242	2198	2285	2289	2073	2158	294	394	473	33	506	1011	189	690	307	268	2837	2797	2753	2795	2552	2570	2354	2041	35	8	3	1	1	2	2	0	362	366	314	2536	16734	1410	10	141	94	350
2016-07-28	1991	6282	8273	8697	16970	1913	1924	1619	1190	888	166	668	413	84	577	411	619	876	460	337	467	652	36	126	36	67	1	6	626	255	2195	2289	2224	2089	2234	209	540	452	30	982	716	171	430	168	107	2659	2673	2655	2689	2404	2669	2370	2119	38	3	3	4	2	6	4	1	355	366	438	1586	11475	1396	17	181	109	375
2016-08-28	2270	6349	8619	8655	17274	2359	2217	1811	1407	881	187	694	448	225	625	465	647	1082	483	398	520	740	36	166	36	75	0	4	566	195	2182	2198	2336	2183	2281	208	1027	326	21	996	941	190	711	368	270	2790	2919	2990	2873	2672	2870	2479	2159	55	6	3	2	2	4	4	1	379	388	411	1788	13462	1365	10	157	82	332
2016-09-28	2147	6297	8444	8552	16996	2235	2038	1862	1213	855	158	648	442	254	698	488	680	1048	561	354	445	755	31	130	31	91	0	15	594	222	2145	2187	2197	2097	2111	253	1110	148	6	1028	1326	232	539	373	284	2652	2774	2824	2782	2712	2752	2540	2134	35	5	2	5	2	7	2	0	378	387	405	2726	18354	1324	4	220	97	331
2016-10-28	2226	6189	8415	8691	17106	2291	2128	2000	1484	800	190	729	452	305	764	560	683	1101	581	453	475	772	27	242	27	133	1	5	703	277	2124	2133	2134	1988	2030	285	1528	273	35	1019	2107	291	1052	369	315	2611	2825	2853	2760	2625	2706	2576	2316	80	7	5	3	0	3	4	0	392	399	496	4810	32269	1400	15	163	98	331
