monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	400	1756	2156	1577	3733	551	509	443	323	244	29	101	1	35	155	187	162	164	130	172	153	168	6	19	6	2	1	0	83	5	506	490	490	437	440	29	200	82	3	186	647	84	461	76	77	583	598	558	575	325	95	509	441	7	11	0	4	4	8	2	6	47	63	72	1290	7151	436	4	39	36	108
2016-02-28	370	1572	1942	1304	3246	551	589	414	322	232	50	97	9	44	139	128	125	142	115	117	139	147	27	56	27	20	26	9	80	14	484	463	436	434	465	36	215	85	13	207	1026	332	257	71	92	561	597	668	593	455	399	512	412	2	5	2	0	8	8	0	0	46	54	169	1003	4804	594	4	43	39	100
2016-03-28	993	1639	2632	1518	4150	464	562	372	347	186	23	124	27	108	132	160	129	142	111	205	105	94	4	48	4	5	0	0	74	19	507	506	517	410	346	48	339	33	3	215	1139	229	266	31	134	555	575	587	530	511	384	331	330	6	4	0	0	0	0	2	0	43	45	107	1258	7749	675	44	37	23	153
2016-04-28	307	1428	1735	1532	3267	483	457	396	335	206	46	123	14	49	226	195	141	174	263	97	138	138	18	69	18	1	0	0	67	23	473	467	464	398	343	25	229	78	7	343	502	274	407	27	96	608	611	645	612	573	462	506	348	4	3	1	0	0	0	1	0	44	45	46	1182	9233	747	6	47	38	116
2016-05-28	406	1353	1759	1445	3204	331	301	326	271	234	31	98	22	50	133	127	135	131	100	100	114	130	17	119	17	1	0	2	71	12	431	438	561	416	365	20	249	78	10	203	604	270	222	40	58	484	512	493	533	477	452	379	325	18	4	0	2	0	2	0	1	18	21	61	933	4199	607	5	37	28	86
2016-06-28	378	1520	1898	1503	3401	539	437	408	265	220	26	83	4	47	173	114	152	101	109	139	157	96	21	33	21	8	18	9	75	20	402	406	466	396	325	54	251	69	18	184	442	184	391	19	66	527	535	560	530	483	400	399	324	14	4	2	1	1	2	0	0	41	43	29	992	8438	667	8	36	27	94
2016-07-28	366	1590	1956	1445	3401	383	467	371	261	222	27	88	5	31	145	151	116	112	113	72	170	90	14	33	14	3	0	5	82	12	436	406	420	378	338	8	96	67	0	134	511	308	368	37	33	512	545	577	581	391	472	441	355	8	2	2	1	1	2	3	0	42	47	45	879	7908	623	10	38	29	111
2016-08-28	484	1519	2003	1596	3599	506	454	422	321	234	23	92	20	45	128	205	133	116	98	192	113	89	8	47	8	20	14	32	102	5	439	419	495	462	467	15	40	57	27	237	1376	262	381	67	91	561	590	586	599	641	540	459	336	8	4	0	0	1	1	1	0	46	48	51	977	8325	532	2	40	29	93
2016-09-28	442	1668	2110	1694	3804	586	590	483	392	251	23	98	8	52	282	259	276	214	150	240	141	195	3	21	3	0	0	0	121	2	454	445	446	391	301	14	139	49	7	131	813	206	286	51	75	505	483	509	509	454	398	358	376	11	2	0	0	4	4	0	1	40	45	72	931	8273	508	2	39	31	110
2016-10-28	390	1585	1975	1619	3594	583	560	498	346	238	106	122	9	59	192	166	173	177	158	171	164	184	3	36	3	3	0	0	102	41	468	496	487	481	456	28	195	66	5	266	592	232	357	66	112	631	670	657	635	591	669	622	377	5	2	4	0	0	0	0	1	47	48	49	1058	8531	491	3	68	33	105
2016-11-28	440	1529	1969	1449	3418	613	503	488	378	255	89	131	3	60	209	174	155	143	140	128	143	135	20	44	20	1	0	3	79	2	692	540	534	542	509	10	182	71	0	167	1694	203	407	28	67	603	630	675	614	555	546	542	381	5	2	2	0	3	3	0	1	49	53	85	985	8511	573	2	43	33	113
2016-12-28	405	1460	1865	1699	3564	491	465	448	398	252	76	97	17	39	147	140	145	153	132	187	136	148	4	97	4	5	0	0	56	11	491	487	485	500	493	32	304	78	14	437	566	290	358	21	32	588	515	625	647	625	595	596	406	7	0	1	1	2	3	2	0	55	60	49	1195	9260	515	1	38	29	88
2017-01-28	406	1431	1837	1439	3276	554	474	459	325	252	3	111	7	47	162	194	173	199	133	202	151	162	22	27	22	3	0	1	67	8	515	582	476	412	483	38	331	63	5	251	525	315	194	77	84	616	629	582	624	555	610	596	404	9	3	3	2	7	9	2	5	50	66	89	1132	8948	497	2	38	32	98
2017-02-28	439	1406	1845	1568	3413	650	510	485	322	299	75	98	5	55	150	180	161	145	130	201	140	180	6	62	6	2	0	2	59	4	468	467	454	415	404	60	293	46	0	192	574	171	152	32	54	632	659	608	574	557	497	497	434	8	1	1	2	1	3	0	0	45	48	86	1102	9074	583	11	40	29	75
2017-03-28	452	1461	1913	1429	3342	597	516	474	305	259	98	81	12	50	154	181	161	175	130	205	133	135	44	49	44	1	0	0	70	15	470	486	504	424	483	35	372	61	5	252	555	249	230	34	61	621	657	657	621	670	515	566	433	10	1	0	2	0	2	1	0	40	43	57	1003	8963	420	5	46	27	79
2017-04-28	418	1648	2066	1706	3772	671	624	559	403	315	72	95	10	57	175	204	172	202	154	152	274	192	46	67	46	2	0	0	77	1	445	411	512	445	421	52	299	62	2	154	730	338	375	82	109	600	609	687	701	759	522	451	455	1	2	1	2	0	2	1	0	40	43	76	1075	6580	968	7	39	28	95
2017-05-28	402	1461	1863	1537	3400	708	546	485	1179	325	65	70	16	61	165	204	209	168	149	144	301	193	22	55	22	14	0	1	53	4	506	486	514	459	481	92	219	86	7	192	1023	270	253	52	49	614	647	615	632	355	547	530	415	4	3	0	0	0	0	3	0	51	54	52	1186	9335	511	3	40	25	100
2017-06-28	382	1398	1780	1567	3347	635	659	485	451	274	60	92	7	45	156	146	155	160	150	138	258	158	30	127	30	2	0	0	108	5	438	462	452	465	447	66	190	49	5	170	892	215	275	54	59	477	562	570	548	554	562	513	396	4	0	0	5	2	7	1	1	37	46	63	1203	6325	472	2	41	27	124
2017-07-28	422	1449	1871	1598	3469	708	562	496	354	255	60	103	11	55	212	141	244	146	237	139	153	134	50	109	50	9	0	0	81	17	410	471	580	502	498	77	456	54	15	241	671	389	158	72	56	635	704	698	603	579	615	623	386	1	0	0	2	1	3	1	0	42	46	26	1344	7497	394	1	40	24	125
2017-08-28	537	1341	1878	1569	3447	706	589	571	396	279	71	98	2	42	146	123	137	136	143	231	146	156	42	111	42	5	0	0	75	3	529	530	585	569	510	67	272	73	24	241	885	208	392	106	77	666	692	722	638	625	589	589	403	10	5	1	3	2	5	1	0	53	59	109	1028	8396	1447	5	44	28	94
2017-09-28	428	1665	2093	1662	3755	626	580	542	361	316	26	97	3	70	161	203	196	177	170	194	195	190	22	87	22	3	0	0	94	0	515	507	567	556	573	53	154	77	17	300	922	241	296	100	82	646	709	698	700	694	644	570	442	0	1	0	1	0	1	0	0	47	48	48	1099	8416	423	5	56	37	115
2017-10-28	522	1699	2221	1971	4192	763	684	619	465	316	53	114	6	71	196	190	237	209	172	180	355	213	34	107	34	16	0	2	157	17	525	482	515	540	535	34	106	59	12	312	1182	248	455	149	103	670	679	725	694	594	641	528	503	1	0	1	2	3	5	0	1	33	39	142	2007	9075	420	1	35	30	143
2017-11-28	396	1678	2074	1636	3710	697	620	568	381	327	51	126	9	81	179	175	283	239	172	175	347	219	15	124	15	13	1	2	85	15	477	504	513	464	487	53	165	88	20	470	1121	211	402	112	114	718	731	655	684	720	684	493	473	8	0	1	1	2	3	0	0	53	56	65	1314	8562	344	0	35	29	135
2017-12-28	350	1623	1973	1195	3168	527	506	458	352	306	66	107	12	64	166	161	175	246	165	172	240	215	26	195	26	62	0	0	68	14	461	463	476	459	502	39	224	62	8	253	1006	298	241	42	55	622	646	699	650	604	567	598	448	15	5	0	2	1	3	1	0	30	34	85	1280	7925	401	7	34	30	109
2018-01-28	362	1601	1963	1168	3131	482	450	436	332	306	59	102	12	71	196	199	176	199	172	252	180	196	39	186	39	18	0	0	73	5	444	469	442	448	461	65	324	67	29	145	965	207	467	32	46	647	594	616	601	616	583	536	451	5	0	0	1	1	2	2	0	36	40	86	1185	7556	643	11	44	34	117
2018-02-28	415	1495	1910	1204	3114	635	535	459	298	291	56	96	12	46	152	254	209	245	239	151	188	229	65	155	65	0	0	3	87	2	358	337	378	355	336	57	430	55	5	217	1025	390	405	32	34	638	641	648	628	635	542	540	421	9	6	1	2	2	4	0	0	51	55	154	1199	7107	366	4	43	30	104
2018-03-28	439	1598	2037	1062	3099	643	499	443	360	261	65	108	16	52	233	154	245	258	243	140	147	227	24	253	24	4	0	2	66	2	476	469	387	444	410	58	249	35	13	307	1224	290	319	36	42	514	558	563	538	496	486	411	445	0	0	0	0	0	0	1	0	54	55	135	1223	7979	333	20	35	19	123
2018-04-28	600	1379	1979	1333	3312	656	511	460	420	257	56	102	3	58	175	198	207	208	145	180	198	195	24	177	24	17	0	2	71	2	506	535	573	500	477	52	281	52	0	168	905	184	490	49	73	552	638	713	708	698	741	633	384	4	0	0	3	0	3	0	0	48	51	56	1093	8069	329	7	32	16	102
2018-05-28	462	1552	2014	900	2914	681	509	461	411	286	56	109	17	74	282	193	172	231	155	195	164	193	34	224	34	25	0	2	106	25	472	463	458	521	495	76	300	68	7	141	836	261	340	47	51	462	568	560	589	566	612	479	470	0	0	0	0	0	0	0	0	50	50	73	1329	7688	464	4	48	29	105
2018-06-28	391	1597	1988	856	2844	706	606	446	325	296	56	97	15	51	210	164	225	223	142	136	273	200	20	319	20	14	0	1	39	1	364	415	401	462	419	71	342	59	0	299	860	235	301	45	62	482	544	556	549	456	509	456	413	0	0	1	3	3	6	1	0	35	42	78	1324	7133	816	29	40	16	104
2018-07-28	442	1610	2052	846	2898	1018	709	553	347	299	52	110	8	60	164	187	260	267	160	164	249	235	23	360	23	17	0	1	51	7	371	345	374	304	343	54	397	100	17	343	1533	277	174	109	173	532	554	549	547	469	511	515	437	5	1	1	3	2	5	1	0	64	70	117	1226	8163	489	12	41	20	109
2018-08-28	426	1558	1984	857	2841	798	595	553	334	253	44	84	10	79	141	194	178	192	107	108	249	135	13	272	13	10	0	0	78	1	531	459	445	593	539	32	324	79	12	217	1305	247	315	59	100	571	603	585	603	569	598	557	399	2	1	0	1	0	1	0	2	36	39	104	1014	8238	503	7	44	26	96
2018-09-28	453	1609	2062	846	2908	796	594	550	344	247	38	96	2	99	160	192	156	164	140	139	170	244	61	398	61	7	0	18	73	6	507	524	471	513	464	30	696	66	6	267	1006	324	320	97	116	591	649	640	671	549	633	515	410	4	0	5	1	2	3	2	1	48	54	124	1436	8662	502	9	37	23	100
