monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-11-28	1225	4985	6210	3590	9800	1381	1316	1014	819	164	97	171	11	85	227	198	332	549	263	139	258	385	18	120	18	44	0	0	325	90	1101	1055	1082	1044	1005	179	393	65	23	505	2024	443	1258	165	146	1417	1551	1558	1499	1508	1462	1340	1263	17	35	3	4	2	6	2	2	327	337	377	5614	27316	808	0	95	87	298
2016-12-28	1168	5059	6227	3452	9679	1340	1202	1078	901	180	61	172	17	51	263	215	327	459	293	180	257	378	21	116	21	1035	0	3	316	146	1147	1098	1047	1072	983	166	411	64	27	499	1955	474	1096	180	160	1191	1404	1492	1460	1232	1258	1120	1146	44	0	2	3	1	4	4	0	292	300	364	6499	26119	759	4	116	77	289
2017-01-28	1057	4397	5454	3187	8641	1236	1108	926	736	167	64	131	9	51	195	211	331	449	166	181	273	414	19	178	19	44	0	0	263	93	943	954	918	894	927	80	201	66	30	590	1741	454	1079	127	138	1296	1406	1461	1436	1340	1343	1214	1121	14	8	1	4	3	7	1	1	395	404	371	5681	28955	782	0	94	72	208
2017-02-28	1290	5032	6322	3268	9590	1520	1273	1036	792	157	60	134	3	59	209	216	332	442	195	166	246	391	23	135	23	38	0	1	228	102	1139	1070	978	991	1193	216	154	83	31	470	1574	400	955	247	210	1259	1428	1447	1368	1335	1359	1240	1044	6	9	1	12	4	16	1	0	363	380	399	6065	26874	833	0	77	71	229
2017-03-28	1429	5080	6509	3236	9745	1690	1480	1068	856	174	54	122	8	73	191	209	341	433	199	204	263	294	47	235	47	37	0	4	298	73	1300	1245	1064	1084	1045	88	227	59	40	467	1732	829	915	175	123	1235	1493	1574	1539	1712	1437	1299	1100	3	7	1	9	2	11	2	0	315	328	409	5610	26639	727	0	100	73	199
2017-04-28	1369	4948	6317	3827	10144	1600	1445	1068	864	149	78	137	7	92	263	262	359	452	236	205	241	345	27	45	27	35	0	0	297	130	1221	1188	1052	1041	973	214	446	91	38	536	1670	451	1236	205	174	1274	1364	1426	1533	1131	1422	1175	1061	1	5	2	4	2	6	3	1	296	306	450	5280	23536	976	0	84	67	523
2017-05-28	1318	4990	6308	3847	10155	1550	1489	1166	893	139	62	132	14	97	192	248	288	466	207	212	254	396	23	125	23	36	0	6	243	78	1188	1100	1036	1053	945	193	411	89	23	462	1565	520	1035	235	163	1331	1443	1398	1469	1222	1334	1155	1049	8	9	3	5	2	7	2	0	301	310	264	5475	21304	957	0	89	70	498
2017-06-28	954	5247	6201	3836	10037	1465	1676	1154	813	159	110	121	7	71	212	240	279	495	213	214	252	345	24	133	24	48	0	1	207	112	1052	1041	973	942	888	172	431	69	19	440	1459	470	970	165	150	1157	1331	1339	1356	1298	1262	1106	1012	8	8	1	2	0	2	5	9	281	297	228	4169	17394	1162	0	87	62	190
2017-07-28	1022	5183	6205	3203	9408	1748	1479	1100	832	175	60	121	10	86	198	152	285	480	167	158	214	379	21	151	21	62	0	0	285	96	1153	1174	1102	1058	1141	205	408	90	19	476	1538	334	1088	240	218	1288	1459	1389	1418	1455	1288	1142	994	7	6	2	6	2	8	4	3	319	334	282	5371	21883	931	3	84	70	1504
2017-08-28	1305	5037	6342	3626	9968	3125	1657	1251	1003	198	74	137	31	76	237	209	394	555	215	166	305	391	33	129	33	46	0	4	253	113	1045	1003	973	975	898	85	223	88	27	477	1857	546	1198	219	229	1262	1319	1332	1361	1394	1357	1189	1061	0	9	0	6	3	9	0	1	314	324	307	5618	23128	1418	9	83	59	1832
2017-09-28	1068	4979	6047	3625	9672	1327	1475	1190	917	143	69	169	16	107	259	192	372	551	219	201	295	444	17	166	17	55	0	3	254	78	1041	1082	1071	991	4063	80	218	91	19	408	1665	443	992	279	171	1329	1458	1444	1469	1293	1358	1145	1182	5	7	2	7	3	10	2	3	295	310	311	5133	18643	1166	10	104	81	214
2017-10-28	1177	4951	6128	3502	9630	1418	1431	1215	967	148	32	185	9	95	270	164	355	587	227	195	270	524	30	142	30	54	0	2	330	108	1102	1087	1074	1001	4181	71	177	88	32	447	1777	426	1180	244	134	1112	1531	1476	1420	1379	1434	1171	1105	2	7	2	6	2	8	0	0	285	293	310	4878	22895	858	0	92	68	1216
2017-11-28	1235	4889	6124	3528	9652	1340	1350	1173	871	137	46	150	9	98	217	139	342	418	192	190	251	387	19	163	19	48	0	0	257	110	1039	1099	1034	1038	3956	97	151	82	18	450	1837	405	1218	192	143	1451	1544	1520	1407	1393	1326	1160	1084	5	4	1	4	1	5	1	0	329	335	354	4250	21085	865	0	101	66	1450
2017-12-28	1088	4931	6019	3362	9381	1454	1270	1093	873	160	51	177	4	128	280	164	345	493	260	199	261	388	35	197	35	46	0	0	248	101	1075	1078	1056	987	946	67	142	62	19	533	1915	410	1003	236	168	1317	1419	1412	1464	1334	1706	2788	988	10	7	2	7	5	12	2	1	354	369	381	4456	21900	996	7	83	76	213
2018-01-28	1075	4866	5941	3369	9310	1497	1258	1058	853	133	37	161	13	91	203	187	340	395	204	137	214	390	38	108	38	46	0	0	271	81	1137	1058	1084	974	964	90	154	71	18	610	1928	407	1325	228	131	1138	1423	1421	1453	1368	1517	1204	993	4	2	3	2	4	6	1	0	404	411	608	4414	24393	917	2	95	63	217
2018-02-28	1224	4915	6139	3282	9421	1398	1274	1116	750	115	38	154	4	93	210	149	284	454	218	128	219	302	25	162	25	50	0	0	270	106	1080	1053	994	927	988	81	254	58	17	371	1513	366	1264	191	198	1320	1441	1376	1375	1434	1726	1164	952	0	8	1	2	3	5	0	0	348	353	467	4201	22746	966	0	99	67	219
2018-03-28	1180	4895	6075	3051	9126	1632	1515	1235	818	109	42	132	6	99	199	179	375	444	195	160	283	306	14	145	14	31	0	0	225	106	1181	1088	1132	1025	1026	97	215	64	19	607	1771	535	1262	215	122	1284	1450	1485	1522	1666	1763	1230	890	4	3	0	2	3	5	3	0	331	339	358	5237	24354	807	3	100	63	206
2018-04-28	1167	5045	6212	3332	9544	1492	1446	1156	875	91	33	150	11	77	213	231	266	406	204	215	208	369	24	110	24	48	0	0	263	110	1098	1103	1146	960	1014	73	162	56	10	548	1484	337	1462	255	148	1196	1459	1442	1429	1457	1439	1229	883	1	4	0	2	0	2	2	0	315	319	320	4170	19753	1727	9	86	60	505
2018-05-28	1035	4983	6018	3478	9496	1306	1231	1015	763	152	36	130	3	75	173	133	298	377	143	106	173	284	26	173	26	31	0	0	246	129	1074	1072	997	960	945	84	248	45	18	562	1503	368	1228	173	71	1320	1416	1364	1407	1594	1492	1294	912	5	4	0	5	2	7	2	1	274	272	205	3932	17693	732	0	92	67	172
2018-06-28	1003	5076	6079	3074	9153	1227	1267	1032	866	123	34	134	13	47	158	125	178	368	146	108	140	251	19	101	19	14	0	2	268	99	857	826	815	728	709	49	33	43	23	468	968	356	1149	299	319	981	1216	1292	1245	1195	1035	834	851	0	3	0	4	0	4	4	2	270	280	197	2775	13668	618	0	71	63	181
2018-07-28	1058	4886	5944	3481	9425	1543	1295	1104	873	107	38	112	2	84	162	192	242	391	169	186	221	301	33	111	33	60	0	5	206	83	1101	1082	1053	914	1057	55	161	51	18	649	1451	510	1109	217	142	1175	1362	1263	1343	1370	1333	1165	871	5	6	0	0	0	0	2	0	321	323	215	4317	20839	730	0	65	51	201
2018-08-28	1022	5107	6129	3199	9328	1262	1746	1108	706	127	34	124	0	83	139	186	203	315	153	173	178	270	18	138	18	36	0	0	271	132	1155	1095	1076	985	1070	31	170	39	9	612	1610	400	1067	187	148	1243	1312	1287	1258	1348	1610	1239	916	2	1	1	4	2	6	3	0	276	285	236	4005	20690	775	28	63	67	212
2018-09-28	1016	4952	5968	3259	9227	1366	1341	1168	890	122	35	112	0	70	141	190	235	387	120	168	176	208	32	166	32	56	0	0	273	154	1093	1056	958	894	876	70	188	35	13	693	1860	473	1287	249	180	648	1226	1278	1400	1067	716	551	879	0	1	0	3	1	4	2	0	267	273	202	5102	23302	747	0	107	55	187
