monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	2169	4307	6476	4764	11240	1813	1377	1167	1098	260	39	222	351	48	435	343	251	264	285	219	203	188	43	200	43	18	0	13	338	81	2153	2398	3203	2252	2688	67	849	364	90	423	882	191	925	105	195	2664	3084	3121	3288	1942	0	2276	976	15	5	1	4	3	7	4	0	404	415	219	3488	22414	1461	0	143	73	222
2016-02-28	1875	3512	5387	5101	10488	2705	1147	908	732	259	35	117	261	46	337	210	287	544	260	188	284	471	6	71	6	12	0	2	268	62	2047	2118	2073	1764	1437	64	906	189	15	369	1138	433	679	157	173	1398	1973	1837	1778	1454	1336	1338	772	2	2	0	0	0	0	2	0	296	298	228	2848	18737	656	4	62	23	160
2016-03-28	1520	4789	6309	7006	13315	3108	2177	1308	1361	386	117	331	630	49	554	434	506	594	419	358	393	443	15	196	15	18	0	10	278	50	2498	2471	2790	2319	2025	57	785	508	95	825	1615	535	1353	229	192	1905	2741	2777	2647	1870	2530	2206	1263	36	45	0	2	2	4	2	0	342	348	179	4221	27731	679	1	62	33	173
2016-04-28	1131	5151	6282	6750	13032	2177	1888	1537	1135	466	90	356	729	98	453	518	501	584	427	452	438	427	10	186	10	19	10	24	282	53	2374	2425	2478	2417	2293	132	631	495	83	737	1592	420	1529	234	328	1733	2861	2867	2504	1116	2096	2030	1313	7	3	0	0	0	0	1	0	353	354	220	3618	25246	674	1	65	24	184
2016-05-28	1373	4411	5784	6391	12175	2812	2343	1828	1668	515	100	450	802	148	629	645	669	780	542	527	547	559	113	191	113	14	2	9	252	42	2725	2867	3034	2448	2110	127	548	587	68	1212	1698	484	1709	333	211	3370	3211	3190	2941	2285	2696	2379	1664	13	5	1	1	1	2	0	0	392	394	418	4611	24194	652	1	66	29	182
2016-06-28	1286	4260	5546	6049	11595	2436	2000	1633	1597	458	89	454	751	51	624	567	553	777	517	515	411	627	108	214	108	22	3	11	347	75	2574	2571	2791	2439	2218	126	502	468	71	878	1642	350	1313	326	503	2884	2993	2783	2671	2650	2593	2165	1584	44	4	0	5	0	5	0	0	338	343	167	3309	21054	1011	4	73	29	196
2016-07-28	1393	3854	5247	5654	10901	2238	1831	1456	1450	450	120	513	794	37	575	517	675	589	511	417	524	471	79	157	79	24	0	14	302	39	2401	2593	2618	2422	1909	68	217	347	99	1013	1397	623	1033	358	347	2798	3037	2992	2790	2352	2678	2153	1736	11	12	0	3	2	5	1	0	383	389	186	3223	19417	947	0	69	22	181
2016-08-28	1582	3676	5258	5644	10902	2568	1993	1662	1887	528	142	523	921	64	749	568	639	846	582	477	473	690	72	201	72	26	0	19	269	40	2667	2818	3031	2701	2332	161	284	404	96	609	1296	524	1287	444	435	3135	3199	3061	2858	2570	2781	2545	1758	105	9	3	3	0	3	2	0	336	341	204	3130	19815	1057	0	67	26	186
2016-09-28	1456	3578	5034	5527	10561	2304	2059	1644	1912	486	162	501	842	97	656	521	614	906	522	435	574	655	27	225	27	28	0	14	333	41	2448	2695	2837	2666	2290	196	507	346	93	836	1644	586	1265	395	476	2910	3213	3074	2816	2370	2626	2436	1757	74	30	0	0	2	2	1	0	369	372	304	2708	15302	539	0	79	35	181
2016-10-28	1356	2920	4276	5102	9378	2820	1832	1347	1247	404	169	324	581	97	362	378	494	735	364	312	460	462	52	83	52	46	0	0	360	102	2129	2301	2369	2066	1708	332	554	222	51	400	1349	457	1361	301	263	2381	2623	2699	2440	2004	1856	1876	1263	194	81	0	2	1	3	0	0	353	356	240	2168	15183	1167	0	73	31	170
2016-11-28	1564	3465	5029	5320	10349	2061	1854	1546	1483	623	79	459	647	71	480	412	563	721	411	370	431	560	36	211	36	15	0	4	260	128	2441	2488	2361	2105	1733	159	706	166	43	886	2232	505	1520	301	597	2631	3130	3024	2838	2302	2436	2076	1715	6	2	1	0	1	1	3	0	377	381	295	3696	23326	1128	0	85	23	178
2016-12-28	1343	3563	4906	5749	10655	2172	2051	1671	1859	457	123	457	716	202	651	626	706	832	577	509	1454	757	49	235	49	17	0	15	298	76	2578	2460	2308	2121	1858	135	429	343	74	894	2818	649	1606	361	455	3141	3390	3337	3083	2691	2831	2500	1585	14	9	0	3	1	4	0	7	414	425	326	4722	27328	1188	0	56	34	155
2017-01-28	1373	3439	4812	5347	10159	2336	1984	1687	1783	422	87	453	769	57	645	662	639	833	564	487	555	642	56	276	56	13	0	14	253	71	2527	2429	2319	2086	1989	109	596	338	105	646	2251	573	1639	354	319	3306	3593	3381	3258	2794	3049	2618	1612	6	5	0	5	1	6	2	0	488	496	283	4843	28058	1734	0	71	23	168
2017-02-28	1332	3503	4835	5273	10108	2126	1931	1562	1666	431	133	423	730	33	572	489	552	749	545	429	473	501	57	333	57	32	0	15	270	63	2694	2512	2547	2395	2295	129	770	309	97	585	1981	501	1247	327	277	2973	3197	3177	2899	2666	3073	2462	1521	8	5	2	6	0	6	1	0	408	415	361	4413	25663	1048	2	75	30	150
2017-03-28	1497	3517	5014	5182	10196	2325	1832	1513	1449	423	68	414	601	80	526	452	624	833	460	364	485	671	60	318	60	66	0	11	321	79	2464	2530	2677	2103	1899	138	822	302	34	658	2154	528	1172	293	290	2801	3055	3124	2962	2608	3072	2482	1438	4	3	0	4	0	4	1	0	405	410	309	4491	25475	1102	1	82	34	175
2017-04-28	1500	3605	5105	5149	10254	2352	1920	1611	1750	409	84	399	681	63	566	512	567	726	519	395	462	582	43	395	43	17	0	15	303	64	2494	2357	2210	1934	1787	130	812	248	123	667	2313	614	1214	406	435	2772	3005	3039	3023	2520	2545	2412	1493	4	28	0	3	3	6	2	0	440	448	441	4407	28306	686	1	83	36	193
2017-05-28	1459	3437	4896	5275	10171	2474	2122	1680	1830	371	75	291	583	48	582	461	515	629	588	375	443	544	65	293	65	93	0	13	218	44	2524	2622	2272	2159	1866	78	744	348	102	518	2253	482	1338	366	275	2747	2909	2966	2676	2030	2514	2292	1349	39	1	0	3	0	3	1	0	395	399	341	4696	24128	1185	0	82	29	172
2017-06-28	1074	3294	4368	5205	9573	1414	1432	1283	1159	305	66	259	453	46	293	232	304	496	256	206	265	426	22	176	22	4	0	0	201	72	2148	2152	2090	2139	1895	95	501	142	47	481	1323	380	903	241	127	2142	2245	2195	2077	2100	1811	1637	1134	1	0	0	2	0	2	0	0	304	306	222	2281	12175	971	0	93	26	165
2017-07-28	1519	3456	4975	4991	9966	2687	1969	1635	1792	395	68	408	567	65	553	515	589	708	499	497	470	603	20	455	20	81	0	21	263	61	2630	2431	2212	1984	1803	101	548	343	66	762	1344	391	1364	355	327	2878	3122	3199	2779	2769	3344	2923	1610	6	2	0	2	1	3	0	6	407	416	268	5058	24590	1010	0	88	35	167
2017-08-28	1654	3292	4946	5099	10045	2133	2004	1514	1554	392	147	419	678	86	565	485	577	759	577	442	537	640	115	412	115	20	6	55	250	43	2646	2667	2654	2562	2603	79	504	366	62	425	1698	495	1418	389	370	2828	2962	3093	3004	2819	3033	2352	1589	8	8	0	4	0	4	0	0	393	397	290	4802	23881	1739	36	72	31	175
2017-09-28	1488	3372	4860	5220	10080	2078	1910	1472	1473	408	108	349	710	79	543	457	554	699	471	441	538	540	64	364	64	65	3	19	278	66	2880	2944	2941	2521	2402	102	650	264	96	551	1839	556	1505	347	325	2648	2697	2590	2462	1991	2794	2390	1538	6	1	0	0	1	1	0	1	425	427	329	4825	22119	848	0	95	36	203
2017-10-28	1640	3564	5204	5028	10232	2430	2091	1920	1575	465	107	384	747	122	653	493	565	765	616	436	498	646	193	391	193	50	0	16	318	72	2495	2642	2624	2597	2606	72	524	299	82	688	2025	615	1499	308	287	2905	2967	2845	2614	2877	2812	2546	1691	28	1	0	4	2	6	2	0	419	427	395	4529	20491	862	9	91	44	190
2017-11-28	1702	3461	5163	5190	10353	2260	2001	1659	1716	452	95	334	658	112	624	489	612	879	574	442	552	779	68	277	68	41	0	16	319	78	2677	2676	2556	2352	2264	99	558	284	70	603	1572	905	2001	289	279	2878	3070	2991	2724	2714	2588	2380	1454	5	3	0	2	0	2	1	0	369	372	392	4168	19432	936	1	74	36	205
2017-12-28	1562	3629	5191	5108	10299	2276	2370	2006	1734	513	124	417	822	121	686	684	663	1013	627	624	599	866	59	408	59	54	4	95	319	58	2780	2650	2887	2742	2736	86	447	211	104	784	1532	615	1172	339	384	2806	2885	2917	2677	2462	2587	2284	1698	5	2	2	9	1	10	2	1	431	444	428	4270	18412	1065	1	88	47	201
2018-01-28	1471	3634	5105	5147	10252	2180	2163	1977	1524	468	106	423	824	95	670	629	562	901	627	524	555	696	19	286	19	52	0	20	321	101	2595	2650	2462	2141	2117	97	497	232	42	477	1882	618	897	316	315	3077	3272	2982	2842	2755	2653	2242	1554	4	1	0	4	2	6	1	1	472	480	459	5254	20474	1139	0	91	59	209
2018-02-28	1429	3723	5152	4984	10136	2186	2017	1579	1399	385	114	381	679	159	538	494	477	946	482	491	474	630	41	384	41	41	0	13	327	88	2580	2528	2349	2483	2080	39	256	241	89	412	1749	610	1061	325	313	2906	3023	2982	2736	2574	2424	2212	1507	14	1	0	5	1	6	3	0	456	465	816	4637	19673	735	3	89	70	188
2018-03-28	1362	3615	4977	5097	10074	2081	1966	1568	1393	412	76	361	689	81	646	471	512	860	574	441	461	610	90	347	90	25	0	20	246	74	2691	2505	2648	2364	2157	69	226	258	60	372	2218	618	1435	325	404	2874	3004	2988	2762	2500	2527	2267	1435	0	0	0	5	1	6	0	0	404	410	255	5080	23135	1127	0	82	28	192
2018-04-28	1483	3820	5303	4940	10243	2015	1939	1498	1303	446	86	390	623	117	402	364	454	728	421	359	434	558	50	312	50	43	0	19	300	73	2679	2626	2581	2324	2168	53	237	255	16	450	2336	773	1347	297	364	2937	3016	3119	2962	2611	2598	2372	1564	18	0	1	2	1	3	0	0	385	388	308	5968	22143	1274	1	27	26	193
2018-05-28	1471	3505	4976	5023	9999	2002	1873	1467	1446	379	72	364	706	171	525	420	514	716	505	407	497	593	72	358	72	34	0	19	240	61	2549	2783	2637	2454	2346	43	140	255	213	389	2399	669	1105	381	431	2902	3037	3137	2951	2861	2768	2343	1430	0	1	3	2	1	3	0	0	381	384	234	4577	21463	618	1	37	34	193
2018-06-28	1405	3747	5152	4779	9931	1722	1459	1314	1059	408	70	317	645	94	629	455	419	597	618	447	435	503	66	308	66	9	0	12	223	105	2575	2729	2703	2581	2519	53	178	194	101	461	1728	559	904	293	251	2691	2816	2792	2679	2742	2605	2045	1383	6	2	1	3	3	6	0	0	322	328	199	4387	17597	649	8	36	44	206
2018-07-28	1618	3491	5109	4988	10097	2197	1983	1477	1435	379	78	329	695	91	423	440	545	748	421	434	525	669	69	395	69	41	0	21	284	99	2743	2625	2529	2141	2036	33	233	253	61	652	2129	721	1099	257	374	2789	3059	3033	2813	3175	2758	2337	1461	12	0	1	1	3	4	1	0	360	365	262	4863	23174	609	8	37	34	219
2018-08-28	1465	3971	5436	4821	10257	1976	2075	1439	1379	358	67	326	668	145	480	434	497	764	473	410	523	658	79	313	79	37	0	14	314	71	2590	2574	2551	2366	2363	72	340	206	48	484	1793	528	1387	323	410	2680	2861	2930	2715	2959	2542	1992	1449	2	0	0	3	1	4	0	0	356	360	249	4360	20965	634	0	30	27	199
