monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	2134	6864	8998	5161	14159	1012	1012	568	428	606	148	341	66	398	210	207	241	232	187	184	182	181	9	75	9	41	1	15	52	21	1210	1158	1167	1078	1073	97	496	125	3	186	832	366	221	328	550	1000	1613	1270	1194	646	883	1080	829	42	31	4	16	4	20	2	2	214	238	81	2248	8414	280	3	80	52	150
2016-02-28	2313	7235	9548	6434	15982	1859	1458	971	851	714	190	341	81	344	390	393	406	445	294	293	254	389	66	131	66	45	3	4	138	42	1511	1566	1431	1373	1250	57	698	173	12	233	357	204	359	361	412	1302	1442	1595	1470	930	1071	976	1175	16	7	6	18	11	29	33	3	313	378	261	1506	7523	405	0	52	53	176
2016-03-28	1457	7014	8471	7090	15561	2031	1439	1194	1212	637	308	499	101	349	694	486	542	458	522	337	395	412	53	126	53	76	1	7	142	31	1425	1468	1471	1321	1266	201	876	177	0	248	485	158	363	463	659	1210	1421	1502	1497	1361	1365	1204	1306	96	9	15	19	11	30	14	5	228	277	306	2063	8478	516	4	118	95	242
2016-04-28	1496	6214	7710	6776	14486	2051	1550	1334	1176	725	208	593	138	447	695	534	525	506	635	447	442	474	207	127	207	57	0	4	112	27	1491	1455	1341	1244	1150	29	495	57	0	399	823	188	375	662	493	1500	1724	1755	1689	1441	1477	1535	1593	18	10	2	10	2	12	8	13	247	280	526	1488	6895	491	11	75	170	276
2016-05-28	1648	6301	7949	6902	14851	2252	1660	1306	1027	705	192	513	92	397	638	525	596	596	567	461	563	568	46	144	46	102	26	13	99	12	1503	1548	1518	1323	1299	189	126	195	54	374	720	315	518	415	424	1608	1883	2052	1823	1918	1927	1537	1546	13	6	8	17	0	17	7	0	224	248	358	2579	9141	511	0	75	197	261
2016-06-28	1556	6308	7864	6495	14359	1849	1343	1142	1155	656	201	572	76	258	686	598	603	620	538	496	469	626	86	81	86	58	0	5	93	34	1336	1391	1480	1267	1240	93	18	108	18	323	670	224	520	482	477	1614	1934	1831	1747	1624	1673	1593	1699	30	3	3	13	3	16	4	4	236	260	434	2319	8680	347	7	83	61	296
2016-07-28	1688	5975	7663	6913	14576	2024	1625	1378	1355	758	403	523	105	541	718	690	810	638	635	590	561	539	15	183	15	65	0	5	214	61	1552	1585	1610	1425	1477	138	146	133	21	628	969	157	802	608	591	1771	1997	1974	1929	1416	1708	1712	1773	16	4	1	24	3	27	7	1	279	314	383	1916	6744	641	7	77	44	285
2016-08-28	1864	5744	7608	6437	14045	1992	1650	1349	1460	802	236	703	105	538	861	689	758	714	790	615	630	586	49	247	49	46	0	5	154	128	1785	1777	1804	1765	1595	126	277	133	39	287	543	153	485	655	565	1996	2357	2225	2317	1886	1972	1986	1463	15	10	1	12	4	16	7	1	236	260	458	2105	7720	503	9	99	47	183
2016-09-28	1843	5281	7124	7137	14261	2011	1767	1544	1591	845	203	551	98	632	970	746	785	790	865	689	630	658	47	279	47	82	17	17	582	36	1541	1598	1699	1546	1584	56	589	133	63	387	656	157	523	621	566	1899	2233	2086	1976	1908	1772	1709	1523	11	12	10	14	6	20	2	2	225	249	434	1953	7699	501	13	58	66	281
2016-10-28	1991	5715	7706	6202	13908	2695	1688	1482	1545	895	234	669	118	632	917	710	721	837	885	588	604	603	40	293	40	95	77	94	369	212	1667	1657	1672	1417	1442	118	677	126	54	463	1123	314	854	842	803	2022	2241	2157	2044	1862	1668	1780	1841	24	13	9	19	5	24	15	8	254	301	591	3980	14749	905	21	89	68	299
2016-11-28	1909	5178	7087	6688	13775	2256	1960	1686	1624	781	207	691	232	716	1025	803	847	826	955	749	680	758	40	190	40	102	7	19	150	22	1961	1869	1903	1689	1591	107	677	131	78	546	1091	124	479	766	709	2047	2296	2282	2249	2053	2039	1967	1792	74	11	12	17	4	21	8	4	284	317	472	3325	17508	616	80	69	63	284
2016-12-28	1751	5671	7422	6239	13661	2230	1667	1420	1616	734	165	719	106	608	949	728	741	729	899	680	668	663	40	315	40	77	23	10	225	37	2053	2060	1894	1630	1609	123	1778	112	59	584	1345	281	670	828	696	2042	2379	2390	2294	1930	1979	2002	1773	7	7	10	28	11	39	15	4	259	317	337	2902	13904	418	10	58	57	251
2017-01-28	1784	5345	7129	6965	14094	2037	1887	1440	1537	754	157	587	95	525	835	673	741	764	884	685	622	691	54	396	54	83	7	6	203	86	1797	1919	1758	1880	1624	129	1526	110	60	581	1232	219	616	687	599	2080	2296	2339	2165	1997	2104	2133	1763	15	10	6	11	2	13	2	4	368	387	370	3631	17082	292	0	61	52	225
2017-02-28	1860	5438	7298	6386	13684	2011	1664	1525	1589	790	178	558	109	519	901	709	728	876	846	632	634	778	53	373	53	92	8	20	222	23	1939	1908	1724	1588	1638	175	1670	119	73	639	1182	212	829	828	609	2094	2253	2273	2152	1726	1841	1885	1777	43	13	6	11	3	14	8	1	259	282	360	3830	17688	543	0	56	55	283
2017-03-28	1747	5210	6957	6874	13831	2017	1814	1592	1687	757	180	671	99	586	1011	885	922	962	953	729	808	903	71	425	71	113	10	13	181	40	1924	1883	1784	1557	1583	149	1274	96	44	603	1149	284	676	607	602	2097	2372	2491	2444	2292	2051	2153	1768	11	4	14	13	5	18	0	1	253	272	259	4366	18737	500	0	80	66	323
2017-04-28	2671	5623	8294	6313	14607	2776	2241	1648	1936	912	169	676	108	630	1099	880	951	1018	1019	802	892	877	21	358	21	158	11	25	183	42	2117	1985	1874	1666	1645	131	1609	105	34	562	1228	247	660	844	614	2174	2234	2254	2265	1908	2026	2032	1980	28	7	15	8	1	9	14	2	236	261	482	4084	16065	437	6	65	63	304
2017-05-28	2572	5329	7901	7663	15564	2230	1778	1479	1788	935	192	679	213	562	862	744	737	881	832	640	678	706	26	199	26	141	11	19	132	10	1989	1935	1927	1750	1792	117	1661	75	18	727	1618	417	1063	1066	948	1883	2010	2067	1971	1489	1704	1742	2084	14	8	10	13	2	15	8	2	246	271	297	3332	17971	428	2	49	48	340
2017-06-28	2346	6185	8531	7195	15726	2012	1694	1389	1707	881	176	706	232	601	1055	842	909	873	961	717	758	728	102	277	102	162	13	26	164	37	1767	1841	1770	1585	1564	88	1311	82	40	862	1311	381	941	1071	1044	1907	2216	2219	2118	1903	1890	1857	2026	16	5	7	8	1	9	1	1	236	247	300	3640	15265	732	0	49	47	319
2017-07-28	2426	5818	8244	7268	15512	2747	2204	1923	2219	932	256	613	226	664	1001	942	966	1020	909	856	902	937	88	377	88	127	19	17	152	28	1861	1925	1922	1766	1737	88	2046	71	19	681	1198	396	830	980	782	2012	2220	2187	2176	1831	2013	2132	1966	26	5	10	5	2	7	8	4	301	320	228	2765	13793	724	16	47	52	283
2017-08-28	2499	6250	8749	7037	15786	2786	2483	1987	2126	978	357	779	256	958	1038	983	1093	1204	1051	960	953	1053	39	235	39	133	20	19	170	24	2001	1898	1907	1763	1732	81	1567	111	23	1098	1286	506	889	926	712	2123	2167	2194	2114	1824	1948	1971	2212	23	6	10	9	2	11	11	1	271	294	383	2823	14669	431	35	143	69	296
2017-09-28	2401	5985	8386	7455	15841	2570	1997	1663	1890	975	183	863	145	704	1043	893	911	1026	945	784	817	895	41	161	41	222	13	28	100	73	2024	2010	1933	1816	1731	48	1379	70	4	551	917	370	912	1120	888	2181	2371	2382	2293	1880	2038	2139	2099	27	7	10	13	0	13	6	1	263	283	232	2659	13759	371	0	64	52	280
2017-10-28	2521	6437	8958	7275	16233	2743	2173	1841	2019	982	200	899	143	917	1218	969	1074	1204	917	949	947	1028	33	290	33	140	14	56	214	131	2175	2069	2048	1938	1878	118	1906	100	6	735	1109	303	618	2036	1006	2338	2346	2403	2513	2038	1974	2145	2269	76	17	1	14	1	15	7	5	283	310	343	3137	13199	557	21	108	67	291
2017-11-28	2501	6046	8547	7800	16347	2612	2120	1835	2230	945	183	859	120	880	1222	962	1082	1264	1055	1002	1002	1116	27	394	27	208	18	17	255	65	2280	2120	2072	2039	1956	55	2483	107	0	1084	1064	282	655	1941	955	2219	2346	2288	2253	1979	2086	2040	2152	32	18	11	6	0	6	7	1	297	311	362	2757	12972	925	11	113	64	274
2017-12-28	2302	6336	8638	7677	16315	2519	2121	1746	2103	1079	256	883	142	879	1274	1007	1137	1242	1046	1090	1035	1125	23	363	23	111	9	21	239	106	2192	2109	2017	1895	1866	48	2276	69	20	863	1036	313	598	1903	934	2745	2359	2318	2330	2314	2017	2035	2213	31	17	11	5	0	5	2	1	311	319	344	2295	12966	392	0	94	61	272
2018-01-28	2192	6297	8489	7535	16024	2808	2221	1904	1869	991	208	823	129	862	1237	1001	1117	1057	983	965	1005	1052	40	352	40	196	43	59	240	70	2105	2075	1884	1826	1748	149	1733	91	5	666	973	319	609	1753	1079	2277	2404	2374	2315	2238	1972	2054	2128	25	19	8	6	3	9	3	2	308	322	291	2610	12513	381	6	75	54	232
2018-02-28	2141	6047	8188	7823	16011	2626	2110	1707	1710	971	211	735	235	665	1052	877	969	1067	796	907	857	983	36	351	36	99	5	12	219	40	2250	2089	1921	1665	1686	145	1473	83	39	614	1268	468	557	1733	1062	2060	2203	2180	2095	1616	1801	1799	2222	21	20	1	1	2	3	5	2	332	342	270	2704	14901	548	21	79	54	237
2018-03-28	2054	6175	8229	8051	16280	2807	2165	1844	1859	860	220	802	115	693	1291	935	977	1051	941	983	899	892	101	400	101	77	7	14	180	27	2270	2111	2088	1851	1883	134	789	108	55	744	1383	280	673	1495	1046	2120	2099	2236	2113	1956	1880	1734	2087	21	9	14	2	3	5	7	1	300	313	222	2933	16169	375	1	85	68	221
2018-04-28	2166	6316	8482	7822	16304	2852	2258	1922	1786	909	182	782	116	782	1234	1065	1035	1051	898	1009	968	986	24	260	24	105	10	16	124	56	2236	2130	2021	1833	1800	53	822	81	17	761	1414	341	846	1465	999	1982	2127	2178	2160	2029	1809	1543	2006	33	19	11	5	3	8	5	0	282	295	260	1862	12989	2049	29	79	65	198
2018-05-28	2083	6116	8199	8091	16290	2603	2057	1523	1676	821	182	745	115	745	1174	954	934	982	993	935	889	894	44	360	44	89	6	17	152	115	2054	1963	1919	1712	1620	97	587	64	24	729	1196	287	690	1334	823	1951	2169	2031	2038	1808	1762	1612	1975	17	20	5	5	1	6	3	1	240	250	157	2135	12308	420	0	71	71	205
2018-06-28	1957	6287	8244	7839	16083	2568	2030	1616	1692	871	191	718	119	715	1153	1018	1003	1034	941	995	958	961	102	315	102	102	2	28	222	45	1969	1960	1929	1694	1739	105	432	85	11	791	1226	325	885	1056	847	1978	2193	2251	2099	2001	1884	1726	1938	12	22	15	7	0	7	5	4	233	249	189	2515	13375	387	3	87	70	192
2018-07-28	2057	5974	8031	7981	16012	2794	3424	1770	1699	825	184	743	103	766	1128	963	981	1056	932	960	923	916	40	334	40	102	8	29	187	51	2104	1945	1943	1811	1806	33	718	98	10	748	1382	456	739	1122	807	2142	2202	2124	2079	1841	2002	1762	1953	15	17	9	2	2	4	7	1	278	290	239	3446	17374	530	1	133	58	246
2018-08-28	2144	6217	8361	7156	15517	2779	2230	1869	1771	866	189	680	0	793	1163	1053	1043	1145	973	988	999	1089	41	372	41	85	2	12	144	30	2111	2167	2092	1890	1731	20	1209	67	8	694	1566	361	785	1321	860	1756	2131	2049	2014	1914	2264	1744	1965	17	25	6	3	3	6	7	1	261	275	311	3110	16353	572	0	104	64	209
2018-09-28	1957	5873	7830	7382	15212	3257	2260	1773	2011	842	195	652	14	1007	1497	960	1047	1368	1007	903	930	1016	54	412	54	108	4	14	198	50	2222	2056	2054	1963	1805	35	1387	130	40	870	1691	289	878	1300	928	2077	2117	2117	2029	2137	2205	1526	1804	15	16	5	5	0	5	9	12	300	326	209	3769	18943	778	10	97	81	239
