monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-11-28	2356	7982	10338	7617	17955	2427	2255	2000	1625	780	331	676	682	360	864	697	779	934	845	642	765	912	27	94	27	35	8	4	384	120	3185	3225	3326	3070	3092	68	1076	67	110	854	2577	743	994	832	609	3075	3610	3658	3302	3003	3661	3066	2316	24	13	0	4	5	9	7	1	618	635	343	3779	22860	1162	13	94	119	283
2016-12-28	2104	7373	9477	8035	17512	2293	2140	1787	1495	712	294	627	662	244	730	605	763	878	742	557	728	863	28	55	28	38	4	8	297	103	3288	3226	3277	3164	3000	73	849	49	9	1535	2620	620	887	962	665	3040	3459	3641	3577	3268	3618	3412	2251	11	1	2	3	0	3	1	0	645	649	313	3701	20983	1469	13	132	97	277
2017-01-28	2239	7277	9516	8259	17775	2370	1920	1705	1363	712	299	616	678	308	651	591	684	850	599	573	627	844	38	79	38	50	19	24	346	112	3147	3048	3019	2997	2968	98	988	32	8	1446	2721	495	604	842	702	3294	3619	3410	3584	3329	3530	3244	2122	24	27	4	6	3	9	5	0	661	675	423	4253	23074	1262	4	103	114	262
2017-02-28	2437	7725	10162	7260	17422	2526	2134	1808	1471	782	296	607	571	269	896	679	746	887	757	711	739	878	23	128	23	11	1	2	317	93	3478	3523	3215	3237	2968	95	1052	75	13	1148	2941	900	879	861	620	2983	3489	3629	3620	3583	3599	3221	2180	19	16	2	8	5	13	9	1	693	716	468	4146	21714	1106	2	65	97	217
2017-03-28	2288	7869	10157	7431	17588	2512	2219	1841	1560	754	249	608	632	225	869	690	827	960	809	622	749	872	39	214	39	37	0	3	334	136	3319	3409	3132	2944	2839	130	927	56	19	1231	3971	951	982	717	574	2912	3165	3471	3421	3960	3576	3111	1961	19	10	1	4	0	4	9	0	584	597	409	5207	23883	1926	34	77	105	260
2017-04-28	2206	8103	10309	7182	17491	2565	2051	1762	1430	675	246	596	671	264	779	626	738	833	737	556	625	685	51	107	51	22	6	8	341	98	3498	3213	3154	3000	2772	129	1149	62	22	1096	3059	752	869	771	517	2892	3320	3345	3574	3459	4103	3205	2000	20	25	5	5	0	5	8	3	578	594	317	3829	21885	2517	39	88	100	230
2017-05-28	2100	8124	10224	7216	17440	2522	2322	1809	1368	681	268	612	506	256	598	946	672	810	617	566	617	723	152	82	152	28	1	5	363	107	3128	3155	3057	2878	2550	145	4962	74	8	1015	2989	737	700	693	540	2823	3325	3257	3300	3070	3571	3131	1991	21	21	4	14	1	15	7	1	497	520	312	3846	21627	1989	32	87	85	225
2017-06-28	1677	7937	9614	7869	17483	2195	2281	1661	1339	710	325	584	550	291	757	587	756	796	748	626	716	707	77	113	77	12	0	1	300	83	2798	2816	2839	2677	2438	122	1330	52	58	1257	2145	868	963	799	632	2719	2954	3107	2924	2918	3354	2828	1946	33	29	3	3	1	4	7	2	463	476	340	2667	15858	2035	57	89	101	202
2017-07-28	2204	7723	9927	6762	16689	2255	2199	1877	1554	780	344	605	626	248	831	776	760	878	880	728	688	846	21	110	21	42	1	5	446	166	3178	3212	3297	2958	2693	94	1486	56	5	1124	2309	916	914	837	673	3078	3340	3228	3680	3476	3760	3141	2270	21	12	7	3	1	4	8	0	597	609	378	3357	19067	1981	3	92	155	263
2017-08-28	2444	7519	9963	6618	16581	2670	2530	2101	1752	762	350	702	822	322	1012	877	901	914	993	856	865	917	5	84	5	47	0	8	298	331	3112	2910	3013	2841	2667	113	1357	55	11	1210	2775	1094	1134	930	703	2945	3289	3279	3129	3423	3607	3127	2212	16	14	10	1	2	3	6	0	571	580	337	3530	22017	1963	15	80	90	270
2017-09-28	2564	7813	10377	6451	16828	2358	2079	1958	1741	679	372	740	723	345	843	689	817	906	781	606	764	867	5	155	5	26	0	1	473	142	2953	3130	3037	2865	2734	50	878	75	13	1355	2353	680	994	913	672	3064	3288	3300	3224	3379	3585	3048	2239	33	26	2	3	1	4	7	3	507	521	370	3312	17488	2091	14	57	79	219
2017-10-28	2754	7501	10255	6725	16980	2461	2196	1966	1790	682	380	660	699	331	930	716	787	819	879	664	654	799	60	301	60	40	0	2	390	128	3183	3122	3167	2889	2891	93	1653	42	9	1375	2737	1250	1212	863	698	3020	3435	3296	3298	3580	3339	2888	2304	26	25	11	13	3	16	11	2	583	612	432	3708	23452	1955	1	76	100	282
2017-11-28	2520	7658	10178	6271	16449	2344	2242	2017	1720	765	381	695	786	378	771	614	778	806	689	698	658	736	6	215	6	15	0	4	408	178	3112	3066	3192	2895	2789	120	1303	29	8	1859	2973	745	999	924	776	3249	3544	3559	3536	3407	3619	3095	2445	27	24	3	7	6	13	11	0	600	624	472	3400	21634	1816	31	118	116	267
2017-12-28	2302	7608	9910	6293	16203	2344	2045	1777	1433	748	325	721	751	396	853	772	827	915	808	746	754	876	2	183	2	32	0	2	473	157	3058	3211	3438	2858	2671	79	1160	28	5	1205	3380	635	653	939	712	3055	3477	3553	3482	3962	3500	3203	2508	35	26	6	4	3	7	6	3	649	665	568	2865	19652	1300	0	129	127	260
2018-01-28	2291	7991	10282	6173	16455	2565	2527	2383	1827	728	284	646	826	296	916	858	828	985	813	807	775	862	18	190	18	43	0	15	445	138	3002	2949	2971	2791	2606	93	967	27	45	968	2653	842	913	779	612	3005	3576	3527	3519	3696	3491	3057	2302	16	28	9	5	1	6	9	2	804	821	477	3864	23670	1300	0	73	98	273
2018-02-28	2409	7775	10184	6418	16602	2764	2449	2224	1844	645	321	590	683	275	769	700	757	916	763	662	723	888	26	205	26	64	3	4	377	124	3109	3040	2953	2789	2633	66	754	25	3	924	2558	1179	893	761	553	2893	3379	3412	3285	3781	3544	3106	2061	22	22	4	13	3	16	11	0	668	695	532	3263	21250	1147	0	73	112	273
2018-03-28	2280	7738	10018	6260	16278	2767	2508	2171	1676	647	257	612	714	326	812	723	795	798	762	672	773	755	4	140	4	94	3	4	296	81	3433	3255	3181	2907	2768	83	885	42	7	1165	2690	663	1079	700	529	2824	3175	3425	3340	7688	3365	2981	2077	13	18	5	8	2	10	1	2	566	579	366	3645	22043	1223	1	83	104	264
2018-04-28	2497	8274	10771	6731	17502	2747	2516	2125	1638	668	247	616	693	298	870	710	794	805	835	697	757	795	23	142	23	40	0	4	378	125	3408	3212	3137	2976	2751	73	536	25	1	1036	2054	626	861	758	564	2697	3039	3242	3486	3111	3058	2982	2058	13	15	7	14	5	19	6	1	580	606	479	2960	19661	1362	1	75	105	296
2018-05-28	2158	8243	10401	6903	17304	4247	2677	2391	1900	712	288	657	767	296	929	846	869	923	912	834	863	895	5	141	5	19	0	5	384	100	3090	3094	2876	2746	2591	35	427	16	1	712	1588	503	582	822	653	2649	3042	3092	3139	3214	7916	2747	2218	15	14	7	4	2	6	9	0	508	523	266	3054	15772	1196	0	71	105	270
2018-06-28	2136	7948	10084	6754	16838	2770	2705	2388	1942	751	287	692	845	329	960	1001	919	1049	958	782	843	987	14	121	14	59	0	3	319	83	2952	3000	2920	2737	2565	77	342	14	1	824	1583	653	1082	878	589	2814	3124	3286	3095	3146	3412	2817	2334	15	17	4	7	1	8	3	0	514	525	284	3303	16625	1178	35	76	106	263
2018-07-28	2538	7823	10361	6414	16775	3252	3137	2472	1961	646	267	754	831	339	1039	849	989	1138	974	787	945	1043	33	211	33	71	0	3	331	94	2931	2881	2901	2685	2610	65	339	18	0	1063	1650	1048	1162	818	805	3004	3371	3221	3107	3360	3523	3103	2332	52	20	10	7	2	9	14	3	533	559	361	3789	22176	1336	1	74	100	309
2018-08-28	2474	8080	10554	6860	17414	3016	2982	2497	1869	665	303	691	882	430	1087	880	1078	1103	1043	872	1017	993	2	154	2	42	0	7	317	132	2997	2942	3000	2851	2591	61	909	23	0	962	1506	842	789	801	657	2943	3284	3367	3169	3138	2354	1654	2308	12	14	9	7	3	10	3	2	543	558	343	3079	19521	1042	0	77	112	313
2018-09-28	2482	8200	10682	6639	17321	3529	3201	2583	1986	713	531	744	884	345	1106	947	1003	1224	1092	887	881	1064	18	192	18	23	0	6	413	126	3073	2987	2919	2925	2778	63	1277	19	9	1261	2356	1036	986	855	637	3110	3532	3354	3304	3290	4011	3357	2347	16	11	5	8	4	12	5	0	471	488	278	3965	23383	1263	12	69	101	368
