monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	2768	6689	9457	6479	15936	1544	929	932	369	563	123	266	32	91	187	246	206	241	198	212	182	239	10	29	10	15	1	7	74	9	2233	2244	2736	2594	4186	59	671	124	14	566	704	404	362	182	96	1545	2048	2063	1901	1328	205	1324	806	14	3	0	1	0	1	0	0	173	174	367	3705	17757	714	0	91	54	134
2016-02-28	3037	6413	9450	8232	17682	1375	971	851	548	497	166	380	82	227	438	247	309	228	311	176	169	205	4	15	4	28	0	3	111	13	2301	2347	2426	2171	2428	28	746	110	5	542	941	226	612	201	166	1792	2641	2558	2299	1728	1885	1630	872	10	1	1	1	1	2	0	0	142	144	1047	3998	16934	1828	0	80	78	152
2016-03-28	1329	7615	8944	8294	17238	1281	996	770	617	729	247	441	139	215	384	294	304	300	319	221	173	174	25	52	25	16	0	8	108	16	2132	2052	1900	1659	1540	42	644	101	2	682	1869	264	744	252	289	1436	1863	1866	1761	1495	1421	1298	1356	45	35	0	0	0	0	2	0	165	167	231	3471	15021	1383	1	97	84	262
2016-04-28	1512	7289	8801	8066	16867	1812	1005	731	572	758	201	575	197	272	326	321	330	321	375	200	170	223	4	43	4	24	0	1	102	15	2494	2360	2207	1852	1839	25	289	96	12	633	913	571	1065	270	285	1446	1855	1825	1792	1449	1583	1474	1307	25	6	4	5	2	7	7	2	145	161	130	3055	13002	2490	0	95	79	208
2016-05-28	1913	6462	8375	7621	15996	1331	1054	928	663	822	252	495	80	242	484	357	362	349	382	263	249	267	4	25	4	19	0	6	119	16	2330	2272	2084	1826	1643	16	180	88	63	543	1040	198	543	227	254	1651	1950	1903	1903	1593	1620	1434	1499	7	0	1	1	1	2	1	0	168	171	132	3656	16630	1300	0	61	73	243
2016-06-28	2076	6260	8336	7024	15360	1426	1116	994	734	853	206	614	149	325	373	337	355	352	328	283	223	207	8	75	8	14	0	1	190	29	2270	2208	2159	1957	1685	18	112	88	10	248	572	155	950	257	330	1444	1904	1777	1723	1531	1487	1200	1302	7	10	0	1	0	1	6	0	147	154	136	2536	14563	1233	15	68	61	192
2016-07-28	1893	6169	8062	7119	15181	1387	1003	913	678	903	241	495	104	155	424	299	333	316	398	210	271	297	5	80	5	7	2	0	106	34	2227	2146	2010	1721	1867	48	184	65	6	406	691	207	372	247	171	1505	1902	1850	1728	1459	1441	1462	1421	6	4	0	2	1	3	4	0	154	161	87	3769	13592	1153	0	109	76	176
2016-08-28	2041	5975	8016	7073	15089	1445	1306	1124	804	932	200	408	248	198	1213	312	321	485	351	274	247	270	65	76	65	31	17	7	87	19	2280	2096	2274	1897	1895	199	1489	89	7	426	575	106	530	425	294	1469	1862	1877	1841	1256	1502	1376	1351	81	2	2	1	3	4	12	2	147	165	161	3886	15389	1404	5	63	95	220
2016-09-28	2075	6009	8084	6855	14939	1684	1850	1107	904	879	247	542	93	290	416	345	365	451	334	2115	341	396	24	61	24	30	0	4	101	37	2300	2241	2132	1779	1581	20	598	110	15	423	772	106	524	324	284	1508	1961	1901	1863	1570	1516	1489	1430	6	0	1	0	1	1	2	0	161	164	100	4150	14819	807	0	68	70	237
2016-10-28	1960	5417	7377	6503	13880	1787	1136	994	780	813	241	672	124	242	457	1446	387	351	416	375	334	332	4	167	4	19	5	3	95	24	2288	2159	2139	1818	1560	148	581	100	27	501	1344	215	1080	455	367	1510	1945	1895	1749	1562	1456	1447	1329	7	4	0	0	1	1	5	3	171	180	320	4095	16684	608	0	87	60	210
