monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	3227	7221	10448	7367	17815	3990	3501	3557	2072	837	463	382	107	109	751	775	730	919	661	675	706	732	27	186	27	62	0	38	654	88	2350	2330	2144	2135	3274	126	635	53	99	1337	3385	702	3581	227	445	2518	2670	2535	2459	1706	0	1871	1531	56	25	11	17	4	21	5	0	554	580	321	5720	29496	1479	2	74	83	416
2016-02-28	3100	6460	9560	10195	19755	9746	3682	3391	2000	962	541	422	213	405	661	698	744	903	699	736	668	834	23	223	23	47	2	3	617	135	1872	1768	1838	2000	2380	123	574	103	48	1354	1732	722	2336	115	337	2412	2681	2597	2672	2198	1825	1802	1885	77	21	2	24	9	33	11	43	455	542	258	4422	21827	1176	133	46	63	399
2016-03-28	1562	8339	9901	9077	18978	3429	3441	3481	2103	978	479	532	259	137	848	832	1013	1113	773	751	908	1026	24	156	24	101	6	10	707	165	1653	1566	1674	1620	1537	106	504	123	17	2430	2301	710	3157	227	313	1909	1993	1987	1982	1871	1472	1524	2094	53	23	12	17	5	22	3	2	386	413	304	4844	22817	801	3	38	67	462
2016-04-28	1729	7868	9597	8880	18477	4025	3441	3702	2267	979	528	489	204	197	790	1004	968	975	803	846	880	891	26	294	26	46	0	4	694	161	1598	1614	1778	1830	2149	211	471	111	30	1897	2607	640	2278	167	491	1841	1976	1887	1960	1733	1406	1539	1796	61	15	17	22	15	37	16	27	460	540	5713	4614	20819	1742	1	53	78	401
2016-05-28	2001	7009	9010	8934	17944	5899	3563	3036	2788	1078	572	533	284	180	939	959	912	1031	859	882	820	965	31	213	31	36	13	15	586	172	1604	1614	1687	1572	1646	147	555	103	65	1351	2167	525	1475	287	443	1882	1981	1932	1929	2012	1708	1519	2210	33	6	6	8	2	10	5	3	340	358	206	3209	14744	740	14	54	78	512
2016-06-28	1851	7199	9050	8392	17442	3837	3138	2889	2195	978	494	494	155	247	856	889	865	1144	823	809	781	1039	61	439	61	80	5	12	598	133	1671	1681	1775	1613	1673	175	164	93	22	1194	1645	746	2184	291	571	1763	1681	1700	1613	1721	1413	1427	1871	75	20	1	8	1	9	1	0	338	348	224	2620	14946	967	32	63	80	375
2016-07-28	2148	6842	8990	8435	17425	3224	3014	2756	2170	917	421	463	272	326	888	935	885	1189	821	788	837	1129	51	173	51	47	1	9	677	187	1550	1608	1626	1538	1536	153	204	115	65	1093	1336	671	2079	403	526	1822	1639	1679	1637	2033	1472	4825	2280	47	29	4	8	3	11	4	0	374	389	229	2719	13573	1722	57	87	60	421
2016-08-28	2436	6660	9096	8228	17324	3896	2907	2770	1858	949	515	552	309	298	835	694	949	979	643	718	827	899	33	340	33	46	0	6	941	183	1699	1557	1586	1521	1478	73	636	162	30	1194	1661	602	2191	287	688	1803	1871	1817	1817	1627	1380	1408	1896	42	21	23	25	15	40	10	13	298	361	274	2479	15140	1145	3	110	140	439
2016-09-28	2597	6655	9252	8499	17751	3361	3032	2961	1962	938	512	546	312	330	775	718	949	1177	741	656	815	958	37	336	37	52	10	7	707	150	1678	1681	1670	1557	1550	97	790	86	39	1043	1683	472	1814	267	466	1622	1662	1655	1626	1702	1463	1327	2276	33	13	6	12	3	15	5	2	323	345	250	2023	10839	817	17	71	92	380
2016-10-28	2383	6642	9025	8207	17232	3880	3100	2825	1751	893	527	532	305	337	803	744	885	1149	716	636	784	1107	37	340	37	61	0	4	659	178	1710	1626	1635	1564	1683	58	863	113	37	1310	2279	607	2649	301	595	1924	2001	2011	1946	2084	1745	1693	2062	77	25	6	12	1	13	4	4	315	336	276	3828	23460	1143	462	69	74	379
2016-11-28	2464	6575	9039	8449	17488	3558	3223	3076	2176	822	514	653	274	311	872	799	939	1109	735	670	872	996	17	396	17	75	8	13	664	152	1772	1701	1780	1677	1611	52	1100	82	31	1441	2442	583	2273	270	620	1916	1993	2069	1936	1915	1778	1616	1673	35	9	5	13	2	15	6	0	377	398	342	4085	24682	1266	72	46	88	360
2016-12-28	1978	6856	8834	8315	17149	3105	3131	2982	2098	1027	503	657	254	250	830	771	926	1058	742	710	828	968	18	322	18	69	3	7	735	180	1721	1689	1774	1644	1588	134	920	46	30	1354	2281	599	2297	306	656	1907	1948	1957	1911	1899	1827	1613	1961	24	17	2	10	2	12	4	0	362	378	1494	4567	25434	1641	34	51	79	393
2017-01-28	2100	6730	8830	7616	16446	3399	3766	3283	2105	952	549	499	295	327	717	658	895	1000	692	613	793	921	42	241	42	54	18	22	709	171	1730	1583	1729	1682	1613	65	762	171	44	2844	4155	629	2667	282	677	1930	2011	2026	2000	1756	1732	1582	2035	31	12	4	6	3	9	60	2	505	576	364	5840	27743	1869	65	68	131	428
