monthid	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
2016-01-28	3368	7104	10472	7328	17800	2663	2685	2677	1916	697	82	594	250	158	586	341	443	810	370	325	324	557	184	189	184	59	0	7	483	95	1873	1877	1901	1811	1754	131	1312	321	8	677	1524	507	914	253	217	2637	2985	2875	2941	2432	2360	2436	1897	18	7	3	5	2	7	3	0	659	669	564	6169	32388	2611	10	155	134	774
2016-02-28	3531	7609	11140	9983	21123	3021	2815	2777	2365	875	67	726	402	279	675	629	701	1091	583	470	588	911	43	116	43	67	1	0	427	55	2093	1966	1934	1771	1847	82	1297	294	2	857	1549	478	1197	206	261	2360	2691	2788	2849	2323	2459	2476	2052	41	38	0	6	4	10	7	0	625	642	391	4439	23895	2846	4	209	181	578
2016-03-28	2094	8933	11027	8805	19832	2982	2802	2702	2229	965	54	830	474	177	808	658	738	1164	581	650	692	810	4	84	4	67	0	5	395	80	2273	2297	2275	2146	1999	86	1119	356	46	663	2040	350	1010	213	210	2524	3007	3002	3182	2470	2489	2553	2337	35	1	4	11	8	19	4	0	527	550	543	4284	18763	2825	9	159	127	424
2016-04-28	2279	8384	10663	8916	19579	3193	3156	2970	2591	909	76	816	562	270	701	741	771	1276	745	688	643	1070	0	91	0	72	0	6	401	100	2600	2568	2261	2192	2011	88	987	306	37	1015	1530	489	753	365	489	2395	3128	3160	3051	2703	2596	2397	2348	20	6	2	8	4	12	3	2	432	449	375	2439	18646	3033	10	198	107	473
2016-05-28	2399	8204	10603	8440	19043	3536	3513	2983	2436	971	94	971	719	252	778	671	988	1179	654	601	639	1054	81	76	81	32	0	12	419	108	2353	2295	2231	1954	1981	111	1088	246	31	882	1589	702	975	375	490	2564	2782	2854	2843	2551	2730	2426	2848	22	12	0	7	1	8	5	0	467	480	435	3958	19574	2044	7	119	122	429
2016-06-28	2357	8135	10492	8549	19041	3486	3358	2844	2352	884	70	844	660	124	667	620	741	1220	550	527	634	1135	23	195	23	56	0	3	491	99	2194	2192	2041	1966	1897	103	129	229	27	887	1365	545	882	405	340	2503	2866	2819	2829	2717	2552	2518	2544	38	18	1	7	4	11	6	0	497	514	428	3674	19513	2606	1	110	101	432
2016-07-28	2625	7732	10357	8229	18586	3730	3517	3234	2621	996	109	991	773	330	835	642	831	1391	722	531	788	1200	6	212	6	80	0	11	419	118	2099	2258	2183	2011	1987	47	42	239	11	794	1172	508	999	541	600	2431	2785	2807	2786	2732	2719	2434	2857	39	10	3	7	6	13	7	3	450	473	392	2703	11434	2982	8	126	123	439
2016-08-28	2830	7650	10480	8120	18600	4051	3928	3728	2776	997	100	1940	724	535	920	673	925	1478	776	603	855	1282	18	287	18	91	6	16	594	130	2268	2209	2270	2030	2056	75	79	280	31	1309	1357	619	1004	472	559	2475	2901	2861	2795	2692	2837	2531	2688	51	8	0	8	3	11	3	0	494	508	527	2594	15151	2905	7	130	90	429
2016-09-28	2660	7819	10479	8239	18718	3698	3629	3195	3054	897	74	1068	699	317	890	754	875	1277	606	465	770	1128	24	438	24	60	0	14	477	157	2268	2193	2144	2047	1946	76	247	172	62	984	1186	363	847	530	446	2494	2863	2751	2719	2515	2627	2464	2576	18	7	0	16	5	21	6	0	486	513	533	2803	13016	2179	4	119	109	423
2016-10-28	2635	7727	10362	8213	18575	3946	3804	3469	2987	935	93	1066	818	390	926	806	887	1422	825	561	850	1223	14	245	14	61	0	13	521	121	2317	2133	2215	2118	1993	115	820	229	47	1482	2387	769	1138	418	683	2651	2923	3031	2806	2696	2631	2501	3146	29	14	0	5	3	8	3	1	535	547	667	4504	25101	1930	7	127	93	401
2016-11-28	2748	7512	10260	8115	18375	3697	3526	3045	3195	931	72	1174	820	367	896	692	1027	1532	809	591	945	1334	31	365	31	69	0	6	513	108	2402	2375	2359	2311	2184	130	1028	207	41	1389	3323	720	1191	685	1011	2604	2916	2925	2903	2685	2799	2503	3167	32	10	1	7	2	9	2	1	579	591	726	6481	35985	2901	32	118	111	496
2016-12-28	2315	7557	9872	7916	17788	3346	3389	2927	2730	869	122	1027	711	362	910	659	1098	1512	789	712	953	1431	14	316	14	80	0	12	461	96	2256	2261	2310	2248	2112	99	1164	201	17	1016	2243	626	1046	414	741	2461	2898	2884	2855	2656	2560	2412	2880	15	7	0	8	3	11	0	2	538	551	548	5191	28604	2737	30	184	103	442
2017-01-28	2667	7517	10184	7558	17742	3613	3472	3274	3048	828	70	1052	779	319	878	644	975	1667	758	612	753	1309	23	348	23	86	0	9	430	138	2476	2175	2163	2156	2059	236	1061	227	62	1326	3208	723	1249	399	688	2536	2898	2845	2919	2727	2443	2364	2875	20	112	0	10	4	14	2	4	687	707	744	6338	37089	2351	8	144	117	478
2017-02-28	2652	7266	9918	7760	17678	3623	3412	3260	2948	882	87	929	660	327	796	675	1098	1720	715	560	959	1417	11	547	11	63	0	10	468	116	2694	2305	2172	2209	2082	271	1159	243	56	1484	2983	762	1162	525	860	2541	2954	3054	3036	2837	2616	2628	2798	27	14	0	10	3	13	5	0	654	672	798	6037	37980	2312	4	148	119	484
2017-03-28	2683	7490	10173	7507	17680	4132	3583	3380	2573	842	91	1005	705	373	885	747	1123	1779	893	643	1028	1548	12	471	12	77	0	5	548	150	2744	2651	2348	2333	2218	245	937	210	82	1657	3153	924	1358	508	790	2105	2851	2962	3063	3099	2634	2447	2813	12	3	0	8	4	12	2	0	584	598	702	6724	38399	2072	26	208	121	460
2017-04-28	2578	7414	9992	7579	17571	3939	3784	3316	2774	796	87	1001	691	341	855	724	1056	1465	889	578	921	1408	14	415	14	107	25	18	594	138	2936	2802	2420	2202	2090	211	838	245	32	1644	3566	681	1370	525	765	2435	2943	2920	2964	2642	2590	2461	2731	13	4	2	3	3	6	5	2	570	583	744	6046	35442	2045	38	151	122	433
2017-05-28	2416	7291	9707	7323	17030	3995	3789	3375	2667	755	84	893	756	291	772	626	996	1613	762	632	939	1440	37	474	37	62	0	11	559	138	2893	2879	2621	2385	2487	352	412	217	36	1316	2756	959	1199	589	767	2471	2972	2980	2916	2408	2799	2476	2645	29	4	2	6	1	7	4	0	459	470	637	5543	33359	2008	0	118	111	486
2017-06-28	2167	7409	9576	7383	16959	3390	3529	3186	2622	560	77	787	659	287	731	540	751	1398	709	514	635	1484	17	651	17	59	0	10	471	146	2524	2460	2333	2087	2082	273	566	128	57	1441	2728	691	1280	546	800	2345	2730	2795	2719	2272	2620	2311	2324	18	7	2	6	2	8	2	0	393	403	486	5591	31151	2085	9	134	89	470
2017-07-28	2614	7399	10013	7249	17262	4228	4076	3325	2943	586	58	842	651	311	875	647	983	1660	856	624	892	1396	12	516	12	74	0	10	461	127	2519	2489	2434	2157	2271	251	1186	217	80	1527	2942	876	1782	529	749	2515	3086	3142	3191	2457	2988	2612	2459	21	5	0	9	0	9	6	1	518	534	622	6372	36186	1853	11	118	99	465
2017-08-28	2693	7167	9860	7734	17594	3973	3791	3272	2834	804	50	958	630	357	896	686	941	1629	824	622	843	1443	13	416	13	66	0	17	512	153	2503	2500	2404	2263	2234	175	1482	204	12	1652	3227	1037	1574	611	772	2425	2748	2869	2866	2373	2680	2428	2593	21	7	0	7	3	10	8	2	497	517	765	6568	34881	1971	4	157	90	482
2017-09-28	2733	7475	10208	7567	17775	5047	3935	3627	3245	756	69	1021	741	404	1149	707	1050	1634	951	683	1019	1456	13	517	13	78	1	10	503	169	2552	2525	2521	2371	2305	188	1411	248	5	1482	3925	587	1307	497	780	2736	3072	3000	2882	2427	2805	2437	2744	13	9	1	5	1	6	4	1	441	452	735	6324	34095	2139	3	122	106	482
2017-10-28	2923	7113	10036	7722	17758	4655	3942	3510	3113	954	27	1042	762	478	1137	728	1132	1651	1005	667	1001	1505	162	613	162	78	0	6	514	140	2695	2560	2776	2419	2367	150	1358	268	57	1429	3209	650	1376	665	810	2925	3268	3042	2970	2232	2922	2532	2888	13	7	2	6	0	6	1	0	562	569	735	6174	36242	2595	12	139	99	540
2017-11-28	2909	7352	10261	7607	17868	4682	4019	3703	3220	857	58	1091	767	439	1101	715	1099	1843	855	667	1020	1806	16	751	16	66	3	17	512	150	2683	2603	2681	2412	2196	124	1440	224	1	2069	3133	597	1562	772	852	2931	3294	3158	2876	2499	2778	2530	3138	18	5	1	9	4	13	3	1	604	621	748	5345	31728	2693	8	140	100	488
2017-12-28	2573	7369	9942	7781	17723	3390	3418	3124	2719	777	47	1052	773	442	1072	945	1081	1772	957	830	998	1646	18	627	18	99	0	15	634	117	2638	2453	2611	2261	2166	159	1694	136	5	1571	2512	504	1311	798	846	2535	3148	3107	2914	2651	2814	2466	2774	5	6	1	8	4	12	4	2	581	599	721	4638	27448	2389	42	125	96	509
2018-01-28	2759	7478	10237	7455	17692	4274	4018	3660	3032	833	49	1002	745	545	990	956	1179	1946	916	830	1082	1718	42	787	42	90	1	23	588	114	2542	2539	2632	2294	2200	166	1974	88	7	1436	3145	643	1311	624	817	2598	3158	3214	3267	2727	2787	2497	2774	24	2	1	5	4	9	5	2	755	771	780	4578	32820	2164	9	140	93	442
2018-02-28	2908	7385	10293	7610	17903	3901	3897	3438	3002	801	56	954	753	493	1019	832	1116	1921	906	757	1036	1710	24	772	24	68	0	18	517	129	2726	2550	2618	2278	2173	144	1503	203	8	1526	2963	961	1331	604	750	2526	3179	3073	3064	2667	2926	2558	2701	11	3	1	4	4	8	2	0	690	700	703	5698	37582	2255	12	123	77	407
2018-03-28	2606	7720	10326	7483	17809	4288	3814	3321	2903	827	62	955	742	504	926	846	1290	1869	826	755	1154	1776	14	797	14	67	0	9	518	138	2926	2671	2655	2337	2276	214	1346	135	112	2361	3867	1496	1450	614	816	2569	3120	3189	3118	2753	2658	2470	2777	2	1	0	1	0	1	3	1	587	592	710	5734	38754	2084	5	127	109	445
2018-04-28	2612	7553	10165	7462	17627	4664	4117	3440	3010	807	39	991	765	534	953	1023	1220	1765	898	967	1159	1604	23	669	23	49	0	3	438	160	2877	2786	2579	2366	2282	145	1429	172	9	2110	3652	645	1682	495	805	2505	3126	3130	3219	3347	2739	2627	2742	7	3	0	4	3	7	5	1	541	554	664	5561	38222	2173	14	102	75	405
2018-05-28	2709	7659	10368	7482	17850	4876	4125	3470	3103	786	46	1015	781	534	976	877	1323	2097	876	800	1282	1851	130	519	130	63	0	5	568	157	2871	2838	2632	2452	2390	116	1574	285	7	2532	3562	1581	1712	371	911	2451	3074	3061	3131	3443	2973	2647	2745	4	0	3	3	0	3	4	2	518	527	503	4898	32508	1954	4	109	86	418
2018-06-28	2171	7762	9933	7705	17638	3917	4036	3333	2875	674	54	871	717	445	857	818	1128	1671	742	680	1017	1422	32	453	32	59	0	9	449	142	2588	2650	2564	2386	2282	55	1553	242	5	4948	3397	885	968	386	783	2254	2792	2967	2873	3434	2445	2176	2495	7	13	1	5	3	8	3	0	468	479	505	4180	26877	2270	6	127	82	447
2018-07-28	2684	7871	10555	7297	17852	5042	4047	3748	3025	748	37	931	751	465	930	857	1356	1989	855	772	1208	1749	56	714	56	57	0	3	480	130	2578	2468	2495	2258	2166	76	1844	358	20	4830	2937	1286	1572	403	817	2572	2879	2911	3098	3731	3025	2521	2459	39	11	0	1	2	3	2	1	491	497	627	5985	37278	2123	4	124	86	462
2018-08-28	2608	7464	10072	7803	17875	4200	3970	3249	2745	752	65	943	784	470	891	855	1354	1915	776	796	1156	1667	90	692	90	47	0	14	429	110	2679	2536	2488	2314	2174	90	1697	270	10	2279	2932	796	1397	252	897	2451	2877	2929	2899	3358	2486	2308	2720	7	2	1	7	2	9	7	0	471	487	592	5818	36807	2275	4	119	72	443
2018-09-28	2825	7852	10677	7448	18125	4325	3937	3479	2956	753	33	940	856	408	928	745	1136	1716	919	816	1124	1609	111	573	111	114	0	4	615	103	2854	2715	2611	2409	2302	75	1906	268	4	1794	3256	833	1550	455	841	2693	3116	2989	3022	3388	2908	2766	2767	3	0	0	8	3	11	2	0	496	509	628	6276	39814	2285	8	105	75	527
